Wall time,Step,Value
1765821499.2514212,75939840,239.21237182617188
1765821503.4795165,76087296,238.5416717529297
1765821515.9599617,76529664,240.0
1765821524.6006029,76824576,237.93907165527344
1765821584.5739923,78888960,238.8765106201172
1765821588.9155447,79036416,238.49542236328125
1765821597.683055,79331328,238.99923706054688
1765821606.0205796,79626240,232.5720672607422
1765821614.2312741,79921152,239.79339599609375
1765821632.4797904,80510976,240.00001525878906
1765821641.6832983,80805888,238.74240112304688
1765821668.3711817,81690624,237.20005798339844
1765821685.8416443,82280448,239.2740020751953
1765821711.7591166,83165184,239.00160217285156
1765821720.5847251,83460096,240.0
1765821737.562564,84049920,239.19970703125
1765821804.742128,86409216,237.6020050048828
1765821830.7975914,87293952,239.974609375
1765821847.9248652,87883776,238.41473388671875
1765821856.643751,88178688,239.71453857421875
1765821933.8956523,90832896,238.62991333007812
1765821972.525586,92160000,239.35275268554688
1765821994.431944,92897280,239.77528381347656
1765821998.8925927,93044736,239.18084716796875
1765822033.1218722,94224384,240.0
1765822058.511924,95109120,239.79443359375
1765822062.760293,95256576,239.025634765625
1765822121.9632478,97320960,239.01234436035156
1765822161.5312734,98648064,239.4712371826172
1765822196.2887294,99827712,238.6813201904297
1765822200.6497884,99975168,239.130126953125
1765822270.4432805,102334464,238.55032348632812
1765822278.96299,102629376,239.3834686279297
1765822392.5723655,106610688,238.81504821777344
1765822400.9283042,106905600,239.65313720703125
1765822409.0858955,107200512,238.01368713378906
1765822420.961104,107642880,237.6780242919922
1765822433.2632706,108085248,240.0
1765822488.0865805,110002176,239.9482421875
1765822571.8656251,112951296,239.06048583984375
1765822618.767525,114573312,239.0195770263672
1765822623.0663476,114720768,239.2397003173828
1765822647.8881207,115605504,238.99435424804688
1765822672.515843,116490240,239.49325561523438
1765822739.2368884,118849536,238.67410278320312
1765822743.624012,118996992,239.27716064453125
1765822751.7271247,119291904,239.228271484375
1765822803.619758,121061376,239.39198303222656
1765822857.4094534,122978304,237.02699279785156
1765822890.5127664,124157952,239.0305938720703
1765822903.3472126,124600320,239.81173706054688
1765822962.9496243,126664704,240.0
1765822983.3114297,127401984,239.79251098632812
1765822999.965171,127991808,238.18760681152344
1765823019.8530736,128729088,239.79563903808594
1765823083.8987112,130940928,239.2566680908203
1765823130.0836518,132562944,240.0
1765823147.2045095,133152768,237.93954467773438
1765823269.9113014,137428992,239.7177734375
1765823278.583665,137723904,238.63148498535156
1765823320.18629,139198464,239.0394287109375
1765823348.1696417,140230656,238.8531951904297
1765823405.6366189,142295040,239.90933227539062
1765823556.2692382,147603456,237.5557098388672
1765823568.9451885,148045824,239.29751586914062
1765823577.5218592,148340736,239.1472625732422
1765823622.2992053,149962752,239.75245666503906
1765823650.6136239,150994944,239.81829833984375
1765823667.163363,151584768,239.33078002929688
1765823675.5555758,151879680,239.78602600097656
1765823713.4427958,153206784,240.0
1765823792.4169967,156008448,239.0263671875
1765823850.6725485,158072832,239.3877716064453
1765823854.9040027,158220288,238.56288146972656
1765823863.1389806,158515200,239.81423950195312
1765823879.6004233,159105024,239.99996948242188
1765823916.7971754,160432128,238.97763061523438
1765823966.821607,162201600,238.8059539794922
1765823982.8894026,162791424,238.611572265625
1765823991.5407853,163086336,238.09619140625
1765824004.156615,163528704,239.2942657470703
