playtime target_pos(x) target_pos(y) target_pos(z) current_pos(x) current_pos(y) current_pos(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
9.114 0.25 0.28 0.65 0.554032 0.00142968 0.623852  0.00270803 -0.00570501  0.00478235    -1.57587 0.000911251     1.56868    0.792648
9.115 0.25 0.28 0.65 0.554016 0.0014612 0.623859  0.00275093 -0.00580452  0.00485811    -1.57594 0.000926313     1.56865    0.792763
9.116 0.25 0.28 0.65 0.554001 0.00149312 0.623866  0.00279415 -0.00590478  0.00493443    -1.57601 0.000941488     1.56862    0.792879
9.117 0.25 0.28 0.65 0.553985 0.00152545 0.623873  0.00283769 -0.00600578  0.00501132    -1.57609 0.000956776     1.56859    0.792995
9.118 0.25 0.28 0.65 0.553969 0.00155818 0.623879  0.00288155 -0.00610753  0.00508878    -1.57616 0.000972177     1.56855    0.793113
9.119 0.25 0.28 0.65 0.553952 0.00159132 0.623887  0.00292573 -0.00621002   0.0051668    -1.57623  0.00098769     1.56852    0.793231
9.12 0.25 0.28 0.65 0.553936 0.00162487 0.623894  0.00297023 -0.00631325  0.00524539    -1.57631  0.00100332     1.56849     0.79335
9.121 0.25 0.28 0.65 0.553919 0.00165882 0.623901  0.00301505 -0.00641723  0.00532454    -1.57638  0.00101905     1.56845     0.79347
9.122 0.25 0.28 0.65 0.553902 0.00169318 0.623909  0.00306019 -0.00652194  0.00540426    -1.57646   0.0010349     1.56842    0.793591
9.123 0.25 0.28 0.65 0.553885 0.00172796 0.623916 0.00310565 -0.0066274 0.00548454   -1.57654 0.00105087    1.56839   0.793713
9.124 0.25 0.28 0.65 0.553868 0.00176315 0.623924  0.00315143 -0.00673359  0.00556538    -1.57661  0.00106694     1.56835    0.793835
9.125 0.25 0.28 0.65 0.55385 0.00179874 0.623932  0.00319753 -0.00684052  0.00564679    -1.57669  0.00108312     1.56832    0.793959
9.126 0.25 0.28 0.65 0.553833 0.00183476 0.62394  0.00324394 -0.00694819  0.00572875    -1.57677  0.00109942     1.56829    0.794083
9.127 0.25 0.28 0.65 0.553815 0.00187118 0.623948 0.00329067 -0.0070566 0.00581128   -1.57685 0.00111583    1.56825   0.794208
9.128 0.25 0.28 0.65 0.553796 0.00190803 0.623956  0.00333772 -0.00716574  0.00589437    -1.57693  0.00113235     1.56822    0.794334
9.129 0.25 0.28 0.65 0.553778 0.00194529 0.623965  0.00338508 -0.00727562  0.00597801    -1.57701  0.00114898     1.56818    0.794461
9.13 0.25 0.28 0.65 0.553759 0.00198296 0.623973  0.00343276 -0.00738623  0.00606222    -1.57709  0.00116572     1.56815    0.794588
9.131 0.25 0.28 0.65 0.55374 0.00202106 0.623982  0.00348076 -0.00749757  0.00614698    -1.57717  0.00118258     1.56811    0.794717
9.132 0.25 0.28 0.65 0.553721 0.00205957 0.62399  0.00352907 -0.00760965   0.0062323    -1.57725  0.00119954     1.56808    0.794846
9.133 0.25 0.28 0.65 0.553702 0.0020985 0.623999   0.0035777 -0.00772245  0.00631818    -1.57733  0.00121661     1.56804    0.794976
9.134 0.25 0.28 0.65 0.553682 0.00213786 0.624008  0.00362664 -0.00783599  0.00640461    -1.57741   0.0012338       1.568    0.795107
