playtime ee_desired_x ee_desired_y ee_desired_z ee_current_x ee_current_y ee_current_z obstacle_x obstacle_y obstacle_z distance_norm q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
14.677 0.3 -0.012 0.52 0.16889 0.0186628 0.504064 0.15 -0.012 0.65 0.150314 0.0201099 -1.32602 0.0431341 -2.78414 0.0531066 1.41822 -0.00748941
14.678 0.3 -0.012 0.52 0.169104 0.0186062 0.504068 0.15 -0.012 0.65 0.150326 0.0199731 -1.3252 0.0430078 -2.78395 0.0529748 1.41887 -0.0074872
14.679 0.3 -0.012 0.52 0.169318 0.0185497 0.504072 0.15 -0.012 0.65 0.150338 0.0198366 -1.32438 0.0428817 -2.78376 0.052843 1.41953 -0.007485
14.68 0.3 -0.012 0.52 0.169532 0.0184932 0.504076 0.15 -0.012 0.65 0.15035 0.0197002 -1.32356 0.0427558 -2.78357 0.0527114 1.42018 -0.00748282
14.681 0.3 -0.012 0.52 0.169746 0.0184367 0.504081 0.15 -0.012 0.65 0.150362 0.0195641 -1.32273 0.0426301 -2.78337 0.0525799 1.42084 -0.00748063
14.682 0.3 -0.012 0.52 0.16996 0.0183802 0.504085 0.15 -0.012 0.65 0.150375 0.0194281 -1.32191 0.0425045 -2.78318 0.0524485 1.42149 -0.00747846
14.683 0.3 -0.012 0.52 0.170174 0.0183237 0.504089 0.15 -0.012 0.65 0.150387 0.0192924 -1.32109 0.0423791 -2.78299 0.0523173 1.42214 -0.0074763
14.684 0.3 -0.012 0.52 0.170388 0.0182672 0.504094 0.15 -0.012 0.65 0.150401 0.0191569 -1.32027 0.0422538 -2.78279 0.0521861 1.42279 -0.00747414
14.685 0.3 -0.012 0.52 0.170602 0.0182107 0.504099 0.15 -0.012 0.65 0.150414 0.0190215 -1.31944 0.0421287 -2.7826 0.0520552 1.42345 -0.00747199
14.686 0.3 -0.012 0.52 0.170817 0.0181543 0.504103 0.15 -0.012 0.65 0.150428 0.0188864 -1.31862 0.0420038 -2.7824 0.0519243 1.4241 -0.00746985
14.687 0.3 -0.012 0.52 0.171031 0.0180979 0.504108 0.15 -0.012 0.65 0.150441 0.0187515 -1.3178 0.0418791 -2.7822 0.0517936 1.42475 -0.00746771
14.688 0.3 -0.012 0.52 0.171245 0.0180415 0.504113 0.15 -0.012 0.65 0.150456 0.0186168 -1.31697 0.0417545 -2.78201 0.051663 1.4254 -0.00746559
14.689 0.3 -0.012 0.52 0.171459 0.0179851 0.504118 0.15 -0.012 0.65 0.15047 0.0184823 -1.31615 0.0416301 -2.78181 0.0515326 1.42605 -0.00746347
14.69 0.3 -0.012 0.52 0.171674 0.0179287 0.504123 0.15 -0.012 0.65 0.150485 0.018348 -1.31532 0.0415058 -2.78161 0.0514022 1.4267 -0.00746136
14.691 0.3 -0.012 0.52 0.171888 0.0178723 0.504128 0.15 -0.012 0.65 0.150499 0.0182139 -1.3145 0.0413818 -2.78141 0.0512721 1.42735 -0.00745926
14.692 0.3 -0.012 0.52 0.172103 0.017816 0.504133 0.15 -0.012 0.65 0.150515 0.01808 -1.31367 0.0412578 -2.78121 0.051142 1.428 -0.00745716
14.693 0.3 -0.012 0.52 0.172317 0.0177597 0.504138 0.15 -0.012 0.65 0.15053 0.0179463 -1.31284 0.0411341 -2.78101 0.0510121 1.42865 -0.00745508
14.694 0.3 -0.012 0.52 0.172532 0.0177033 0.504144 0.15 -0.012 0.65 0.150546 0.0178129 -1.31202 0.0410105 -2.78081 0.0508823 1.4293 -0.007453
14.695 0.3 -0.012 0.52 0.172746 0.017647 0.504149 0.15 -0.012 0.65 0.150562 0.0176796 -1.31119 0.0408871 -2.7806 0.0507527 1.42995 -0.00745093
14.696 0.3 -0.012 0.52 0.172961 0.0175908 0.504155 0.15 -0.012 0.65 0.150578 0.0175466 -1.31036 0.0407638 -2.7804 0.0506232 1.4306 -0.00744886
14.697 0.3 -0.012 0.52 0.173176 0.0175345 0.50416 0.15 -0.012 0.65 0.150594 0.0174137 -1.30954 0.0406407 -2.7802 0.0504938 1.43125 -0.00744681
14.698 0.3 -0.012 0.52 0.17339 0.0174782 0.504166 0.15 -0.012 0.65 0.150611 0.0172811 -1.30871 0.0405178 -2.77999 0.0503646 1.43189 -0.00744476
14.699 0.3 -0.012 0.52 0.173605 0.017422 0.504172 0.15 -0.012 0.65 0.150628 0.0171487 -1.30788 0.040395 -2.77979 0.0502355 1.43254 -0.00744272
14.7 0.3 -0.012 0.52 0.17382 0.0173658 0.504177 0.15 -0.012 0.65 0.150645 0.0170165 -1.30705 0.0402724 -2.77958 0.0501065 1.43319 -0.00744069
14.701 0.3 -0.012 0.52 0.174035 0.0173096 0.504183 0.15 -0.012 0.65 0.150663 0.0168845 -1.30622 0.0401499 -2.77937 0.0499777 1.43383 -0.00743866
14.702 0.3 -0.012 0.52 0.17425 0.0172534 0.504189 0.15 -0.012 0.65 0.15068 0.0167527 -1.30539 0.0400277 -2.77917 0.049849 1.43448 -0.00743665
14.703 0.3 -0.012 0.52 0.174465 0.0171972 0.504195 0.15 -0.012 0.65 0.150698 0.0166211 -1.30456 0.0399055 -2.77896 0.0497205 1.43513 -0.00743464
14.704 0.3 -0.012 0.52 0.17468 0.017141 0.504201 0.15 -0.012 0.65 0.150717 0.0164897 -1.30373 0.0397836 -2.77875 0.0495921 1.43577 -0.00743264
14.705 0.3 -0.012 0.52 0.174895 0.0170849 0.504208 0.15 -0.012 0.65 0.150735 0.0163586 -1.3029 0.0396618 -2.77854 0.0494638 1.43642 -0.00743064
14.706 0.3 -0.012 0.52 0.17511 0.0170288 0.504214 0.15 -0.012 0.65 0.150754 0.0162276 -1.30207 0.0395401 -2.77833 0.0493357 1.43706 -0.00742866
14.707 0.3 -0.012 0.52 0.175325 0.0169727 0.50422 0.15 -0.012 0.65 0.150773 0.0160969 -1.30124 0.0394186 -2.77812 0.0492077 1.43771 -0.00742668
14.708 0.3 -0.012 0.52 0.175541 0.0169166 0.504227 0.15 -0.012 0.65 0.150793 0.0159664 -1.30041 0.0392973 -2.77791 0.0490799 1.43835 -0.00742471
14.709 0.3 -0.012 0.52 0.175756 0.0168605 0.504233 0.15 -0.012 0.65 0.150812 0.0158361 -1.29958 0.0391762 -2.77769 0.0489522 1.43899 -0.00742274
14.71 0.3 -0.012 0.52 0.175971 0.0168044 0.50424 0.15 -0.012 0.65 0.150832 0.015706 -1.29875 0.0390551 -2.77748 0.0488247 1.43964 -0.00742079
14.711 0.3 -0.012 0.52 0.176187 0.0167484 0.504246 0.15 -0.012 0.65 0.150852 0.0155761 -1.29791 0.0389343 -2.77727 0.0486973 1.44028 -0.00741884
14.712 0.3 -0.012 0.52 0.176402 0.0166924 0.504253 0.15 -0.012 0.65 0.150873 0.0154464 -1.29708 0.0388136 -2.77705 0.04857 1.44092 -0.0074169
14.713 0.3 -0.012 0.52 0.176618 0.0166364 0.50426 0.15 -0.012 0.65 0.150893 0.0153169 -1.29625 0.0386931 -2.77684 0.0484429 1.44157 -0.00741497
14.714 0.3 -0.012 0.52 0.176833 0.0165804 0.504266 0.15 -0.012 0.65 0.150914 0.0151877 -1.29541 0.0385727 -2.77662 0.0483159 1.44221 -0.00741304
14.715 0.3 -0.012 0.52 0.177049 0.0165244 0.504273 0.15 -0.012 0.65 0.150936 0.0150586 -1.29458 0.0384525 -2.7764 0.0481891 1.44285 -0.00741112
14.716 0.3 -0.012 0.52 0.177264 0.0164684 0.50428 0.15 -0.012 0.65 0.150957 0.0149298 -1.29375 0.0383324 -2.77618 0.0480624 1.44349 -0.00740921
14.717 0.3 -0.012 0.52 0.17748 0.0164125 0.504287 0.15 -0.012 0.65 0.150979 0.0148012 -1.29291 0.0382125 -2.77597 0.0479358 1.44413 -0.00740731
14.718 0.3 -0.012 0.52 0.177696 0.0163565 0.504294 0.15 -0.012 0.65 0.151001 0.0146728 -1.29208 0.0380928 -2.77575 0.0478094 1.44477 -0.00740542
14.719 0.3 -0.012 0.52 0.177911 0.0163006 0.504302 0.15 -0.012 0.65 0.151023 0.0145446 -1.29124 0.0379732 -2.77553 0.0476832 1.44541 -0.00740353
14.72 0.3 -0.012 0.52 0.178127 0.0162447 0.504309 0.15 -0.012 0.65 0.151046 0.0144166 -1.29041 0.0378538 -2.77531 0.0475571 1.44605 -0.00740165
14.721 0.3 -0.012 0.52 0.178343 0.0161889 0.504316 0.15 -0.012 0.65 0.151069 0.0142888 -1.28957 0.0377345 -2.77509 0.0474311 1.44669 -0.00739978
14.722 0.3 -0.012 0.52 0.178559 0.016133 0.504324 0.15 -0.012 0.65 0.151092 0.0141613 -1.28874 0.0376153 -2.77487 0.0473053 1.44733 -0.00739791
14.723 0.3 -0.012 0.52 0.178775 0.0160772 0.504331 0.15 -0.012 0.65 0.151115 0.0140339 -1.2879 0.0374964 -2.77464 0.0471796 1.44797 -0.00739605
14.724 0.3 -0.012 0.52 0.178991 0.0160213 0.504339 0.15 -0.012 0.65 0.151139 0.0139068 -1.28706 0.0373775 -2.77442 0.0470541 1.44861 -0.0073942
14.725 0.3 -0.012 0.52 0.179207 0.0159655 0.504346 0.15 -0.012 0.65 0.151163 0.0137799 -1.28623 0.0372589 -2.7742 0.0469287 1.44925 -0.00739236
14.726 0.3 -0.012 0.52 0.179423 0.0159097 0.504354 0.15 -0.012 0.65 0.151187 0.0136531 -1.28539 0.0371403 -2.77397 0.0468035 1.44988 -0.00739053
14.727 0.3 -0.012 0.52 0.179639 0.0158539 0.504362 0.15 -0.012 0.65 0.151211 0.0135267 -1.28455 0.037022 -2.77375 0.0466784 1.45052 -0.0073887
14.728 0.3 -0.012 0.52 0.179855 0.0157982 0.504369 0.15 -0.012 0.65 0.151236 0.0134004 -1.28372 0.0369038 -2.77352 0.0465534 1.45116 -0.00738688
14.729 0.3 -0.012 0.52 0.180072 0.0157424 0.504377 0.15 -0.012 0.65 0.151261 0.0132743 -1.28288 0.0367857 -2.77329 0.0464286 1.45179 -0.00738507
14.73 0.3 -0.012 0.52 0.180288 0.0156867 0.504385 0.15 -0.012 0.65 0.151286 0.0131484 -1.28204 0.0366678 -2.77307 0.046304 1.45243 -0.00738326
14.731 0.3 -0.012 0.52 0.180504 0.015631 0.504393 0.15 -0.012 0.65 0.151312 0.0130228 -1.2812 0.03655 -2.77284 0.0461795 1.45307 -0.00738147
14.732 0.3 -0.012 0.52 0.180721 0.0155753 0.504401 0.15 -0.012 0.65 0.151338 0.0128974 -1.28036 0.0364324 -2.77261 0.0460552 1.4537 -0.00737967
14.733 0.3 -0.012 0.52 0.180937 0.0155196 0.504409 0.15 -0.012 0.65 0.151364 0.0127722 -1.27952 0.0363149 -2.77238 0.045931 1.45434 -0.00737789
14.734 0.3 -0.012 0.52 0.181154 0.0154639 0.504418 0.15 -0.012 0.65 0.15139 0.0126471 -1.27868 0.0361976 -2.77215 0.0458069 1.45497 -0.00737612
14.735 0.3 -0.012 0.52 0.18137 0.0154083 0.504426 0.15 -0.012 0.65 0.151417 0.0125224 -1.27784 0.0360804 -2.77192 0.045683 1.45561 -0.00737435
14.736 0.3 -0.012 0.52 0.181587 0.0153527 0.504434 0.15 -0.012 0.65 0.151444 0.0123978 -1.277 0.0359634 -2.77169 0.0455593 1.45624 -0.00737259
14.737 0.3 -0.012 0.52 0.181803 0.0152971 0.504443 0.15 -0.012 0.65 0.151471 0.0122734 -1.27616 0.0358465 -2.77146 0.0454357 1.45687 -0.00737084
14.738 0.3 -0.012 0.52 0.18202 0.0152415 0.504451 0.15 -0.012 0.65 0.151499 0.0121493 -1.27532 0.0357298 -2.77122 0.0453122 1.45751 -0.00736909
14.739 0.3 -0.012 0.52 0.182237 0.0151859 0.50446 0.15 -0.012 0.65 0.151526 0.0120253 -1.27448 0.0356132 -2.77099 0.0451889 1.45814 -0.00736735
14.74 0.3 -0.012 0.52 0.182453 0.0151303 0.504468 0.15 -0.012 0.65 0.151554 0.0119016 -1.27364 0.0354968 -2.77076 0.0450658 1.45877 -0.00736562
14.741 0.3 -0.012 0.52 0.18267 0.0150748 0.504477 0.15 -0.012 0.65 0.151583 0.0117781 -1.2728 0.0353805 -2.77052 0.0449428 1.4594 -0.0073639
14.742 0.3 -0.012 0.52 0.182887 0.0150192 0.504486 0.15 -0.012 0.65 0.151611 0.0116548 -1.27196 0.0352644 -2.77028 0.0448199 1.46004 -0.00736218
14.743 0.3 -0.012 0.52 0.183104 0.0149637 0.504495 0.15 -0.012 0.65 0.15164 0.0115317 -1.27112 0.0351484 -2.77005 0.0446972 1.46067 -0.00736047
14.744 0.3 -0.012 0.52 0.183321 0.0149082 0.504504 0.15 -0.012 0.65 0.151669 0.0114088 -1.27027 0.0350325 -2.76981 0.0445747 1.4613 -0.00735877
14.745 0.3 -0.012 0.52 0.183538 0.0148527 0.504513 0.15 -0.012 0.65 0.151699 0.0112861 -1.26943 0.0349168 -2.76957 0.0444523 1.46193 -0.00735708
14.746 0.3 -0.012 0.52 0.183755 0.0147973 0.504522 0.15 -0.012 0.65 0.151728 0.0111637 -1.26859 0.0348012 -2.76934 0.0443301 1.46256 -0.00735539
14.747 0.3 -0.012 0.52 0.183972 0.0147418 0.504531 0.15 -0.012 0.65 0.151758 0.0110414 -1.26775 0.0346858 -2.7691 0.044208 1.46319 -0.00735371
14.748 0.3 -0.012 0.52 0.18419 0.0146864 0.50454 0.15 -0.012 0.65 0.151788 0.0109194 -1.2669 0.0345705 -2.76886 0.044086 1.46382 -0.00735204
14.749 0.3 -0.012 0.52 0.184407 0.014631 0.504549 0.15 -0.012 0.65 0.151819 0.0107975 -1.26606 0.0344554 -2.76862 0.0439642 1.46445 -0.00735037
14.75 0.3 -0.012 0.52 0.184624 0.0145756 0.504558 0.15 -0.012 0.65 0.15185 0.0106759 -1.26522 0.0343404 -2.76838 0.0438426 1.46508 -0.00734871
14.751 0.3 -0.012 0.52 0.184841 0.0145202 0.504568 0.15 -0.012 0.65 0.151881 0.0105545 -1.26437 0.0342255 -2.76813 0.0437211 1.46571 -0.00734706
14.752 0.3 -0.012 0.52 0.185059 0.0144648 0.504577 0.15 -0.012 0.65 0.151912 0.0104334 -1.26353 0.0341108 -2.76789 0.0435998 1.46633 -0.00734542
14.753 0.3 -0.012 0.52 0.185276 0.0144095 0.504587 0.15 -0.012 0.65 0.151944 0.0103124 -1.26268 0.0339962 -2.76765 0.0434786 1.46696 -0.00734378
14.754 0.3 -0.012 0.52 0.185494 0.0143541 0.504596 0.15 -0.012 0.65 0.151976 0.0101916 -1.26184 0.0338818 -2.7674 0.0433576 1.46759 -0.00734216
14.755 0.3 -0.012 0.52 0.185711 0.0142988 0.504606 0.15 -0.012 0.65 0.152008 0.0100711 -1.26099 0.0337675 -2.76716 0.0432367 1.46822 -0.00734053
14.756 0.3 -0.012 0.52 0.185929 0.0142435 0.504616 0.15 -0.012 0.65 0.15204 0.00995072 -1.26015 0.0336533 -2.76691 0.043116 1.46884 -0.00733892
14.757 0.3 -0.012 0.52 0.186146 0.0141882 0.504625 0.15 -0.012 0.65 0.152073 0.00983058 -1.2593 0.0335393 -2.76667 0.0429954 1.46947 -0.00733731
14.758 0.3 -0.012 0.52 0.186364 0.0141329 0.504635 0.15 -0.012 0.65 0.152106 0.00971066 -1.25846 0.0334254 -2.76642 0.042875 1.4701 -0.00733571
14.759 0.3 -0.012 0.52 0.186582 0.0140777 0.504645 0.15 -0.012 0.65 0.152139 0.00959095 -1.25761 0.0333117 -2.76618 0.0427547 1.47072 -0.00733412
14.76 0.3 -0.012 0.52 0.1868 0.0140224 0.504655 0.15 -0.012 0.65 0.152173 0.00947145 -1.25677 0.0331981 -2.76593 0.0426346 1.47135 -0.00733253
14.761 0.3 -0.012 0.52 0.187017 0.0139672 0.504665 0.15 -0.012 0.65 0.152206 0.00935217 -1.25592 0.0330846 -2.76568 0.0425146 1.47197 -0.00733096
14.762 0.3 -0.012 0.52 0.187235 0.013912 0.504675 0.15 -0.012 0.65 0.152241 0.00923309 -1.25507 0.0329713 -2.76543 0.0423948 1.4726 -0.00732938
14.763 0.3 -0.012 0.52 0.187453 0.0138568 0.504685 0.15 -0.012 0.65 0.152275 0.00911422 -1.25422 0.0328581 -2.76518 0.0422752 1.47322 -0.00732782
14.764 0.3 -0.012 0.52 0.187671 0.0138016 0.504696 0.15 -0.012 0.65 0.15231 0.00899556 -1.25338 0.032745 -2.76493 0.0421557 1.47384 -0.00732626
14.765 0.3 -0.012 0.52 0.187889 0.0137465 0.504706 0.15 -0.012 0.65 0.152344 0.00887711 -1.25253 0.0326321 -2.76468 0.0420363 1.47447 -0.00732471
14.766 0.3 -0.012 0.52 0.188107 0.0136913 0.504716 0.15 -0.012 0.65 0.15238 0.00875887 -1.25168 0.0325193 -2.76443 0.0419172 1.47509 -0.00732317
14.767 0.3 -0.012 0.52 0.188326 0.0136362 0.504727 0.15 -0.012 0.65 0.152415 0.00864084 -1.25083 0.0324067 -2.76417 0.0417981 1.47571 -0.00732164
14.768 0.3 -0.012 0.52 0.188544 0.0135811 0.504737 0.15 -0.012 0.65 0.152451 0.00852302 -1.24999 0.0322942 -2.76392 0.0416792 1.47633 -0.00732011
14.769 0.3 -0.012 0.52 0.188762 0.013526 0.504748 0.15 -0.012 0.65 0.152487 0.00840541 -1.24914 0.0321818 -2.76367 0.0415605 1.47696 -0.00731859
14.77 0.3 -0.012 0.52 0.18898 0.0134709 0.504759 0.15 -0.012 0.65 0.152523 0.00828801 -1.24829 0.0320695 -2.76341 0.0414419 1.47758 -0.00731707
14.771 0.3 -0.012 0.52 0.189199 0.0134158 0.504769 0.15 -0.012 0.65 0.15256 0.00817082 -1.24744 0.0319574 -2.76316 0.0413235 1.4782 -0.00731557
14.772 0.3 -0.012 0.52 0.189417 0.0133608 0.50478 0.15 -0.012 0.65 0.152597 0.00805383 -1.24659 0.0318454 -2.7629 0.0412052 1.47882 -0.00731407
14.773 0.3 -0.012 0.52 0.189636 0.0133058 0.504791 0.15 -0.012 0.65 0.152634 0.00793706 -1.24574 0.0317336 -2.76264 0.0410871 1.47944 -0.00731257
14.774 0.3 -0.012 0.52 0.189854 0.0132507 0.504802 0.15 -0.012 0.65 0.152671 0.00782049 -1.24489 0.0316219 -2.76239 0.0409692 1.48006 -0.00731109
14.775 0.3 -0.012 0.52 0.190073 0.0131957 0.504813 0.15 -0.012 0.65 0.152709 0.00770413 -1.24404 0.0315103 -2.76213 0.0408514 1.48068 -0.00730961
14.776 0.3 -0.012 0.52 0.190291 0.0131407 0.504824 0.15 -0.012 0.65 0.152747 0.00758799 -1.24319 0.0313988 -2.76187 0.0407337 1.4813 -0.00730814
14.777 0.3 -0.012 0.52 0.19051 0.0130858 0.504835 0.15 -0.012 0.65 0.152785 0.00747204 -1.24234 0.0312875 -2.76161 0.0406162 1.48192 -0.00730668
14.778 0.3 -0.012 0.52 0.190729 0.0130308 0.504846 0.15 -0.012 0.65 0.152823 0.00735631 -1.24149 0.0311763 -2.76135 0.0404989 1.48253 -0.00730522
14.779 0.3 -0.012 0.52 0.190947 0.0129759 0.504857 0.15 -0.012 0.65 0.152862 0.00724078 -1.24064 0.0310653 -2.76109 0.0403817 1.48315 -0.00730377
14.78 0.3 -0.012 0.52 0.191166 0.0129209 0.504869 0.15 -0.012 0.65 0.152901 0.00712546 -1.23979 0.0309543 -2.76083 0.0402647 1.48377 -0.00730233
14.781 0.3 -0.012 0.52 0.191385 0.012866 0.50488 0.15 -0.012 0.65 0.152941 0.00701035 -1.23894 0.0308435 -2.76057 0.0401478 1.48439 -0.00730089
14.782 0.3 -0.012 0.52 0.191604 0.0128111 0.504892 0.15 -0.012 0.65 0.15298 0.00689545 -1.23809 0.0307329 -2.7603 0.0400311 1.485 -0.00729946
14.783 0.3 -0.012 0.52 0.191823 0.0127562 0.504903 0.15 -0.012 0.65 0.15302 0.00678075 -1.23724 0.0306223 -2.76004 0.0399145 1.48562 -0.00729804
14.784 0.3 -0.012 0.52 0.192042 0.0127014 0.504915 0.15 -0.012 0.65 0.15306 0.00666626 -1.23638 0.0305119 -2.75978 0.0397981 1.48624 -0.00729662
14.785 0.3 -0.012 0.52 0.192261 0.0126465 0.504926 0.15 -0.012 0.65 0.153101 0.00655198 -1.23553 0.0304016 -2.75951 0.0396818 1.48685 -0.00729522
14.786 0.3 -0.012 0.52 0.19248 0.0125917 0.504938 0.15 -0.012 0.65 0.153141 0.0064379 -1.23468 0.0302915 -2.75925 0.0395657 1.48747 -0.00729382
14.787 0.3 -0.012 0.52 0.192699 0.0125369 0.50495 0.15 -0.012 0.65 0.153182 0.00632403 -1.23383 0.0301815 -2.75898 0.0394498 1.48808 -0.00729242
14.788 0.3 -0.012 0.52 0.192919 0.012482 0.504962 0.15 -0.012 0.65 0.153224 0.00621037 -1.23298 0.0300716 -2.75871 0.039334 1.4887 -0.00729103
14.789 0.3 -0.012 0.52 0.193138 0.0124273 0.504974 0.15 -0.012 0.65 0.153265 0.00609691 -1.23212 0.0299618 -2.75844 0.0392184 1.48931 -0.00728966
14.79 0.3 -0.012 0.52 0.193357 0.0123725 0.504986 0.15 -0.012 0.65 0.153307 0.00598365 -1.23127 0.0298522 -2.75818 0.0391029 1.48992 -0.00728828
14.791 0.3 -0.012 0.52 0.193577 0.0123177 0.504998 0.15 -0.012 0.65 0.153349 0.00587061 -1.23042 0.0297426 -2.75791 0.0389876 1.49054 -0.00728692
14.792 0.3 -0.012 0.52 0.193796 0.012263 0.50501 0.15 -0.012 0.65 0.153392 0.00575776 -1.22956 0.0296333 -2.75764 0.0388724 1.49115 -0.00728556
14.793 0.3 -0.012 0.52 0.194016 0.0122082 0.505022 0.15 -0.012 0.65 0.153434 0.00564513 -1.22871 0.029524 -2.75737 0.0387574 1.49176 -0.00728421
14.794 0.3 -0.012 0.52 0.194235 0.0121535 0.505034 0.15 -0.012 0.65 0.153477 0.00553269 -1.22785 0.0294148 -2.7571 0.0386425 1.49237 -0.00728286
14.795 0.3 -0.012 0.52 0.194455 0.0120988 0.505046 0.15 -0.012 0.65 0.15352 0.00542047 -1.227 0.0293058 -2.75683 0.0385278 1.49298 -0.00728152
14.796 0.3 -0.012 0.52 0.194675 0.0120441 0.505059 0.15 -0.012 0.65 0.153564 0.00530844 -1.22615 0.0291969 -2.75655 0.0384132 1.4936 -0.00728019
14.797 0.3 -0.012 0.52 0.194894 0.0119894 0.505071 0.15 -0.012 0.65 0.153608 0.00519662 -1.22529 0.0290882 -2.75628 0.0382988 1.49421 -0.00727887
14.798 0.3 -0.012 0.52 0.195114 0.0119348 0.505084 0.15 -0.012 0.65 0.153652 0.00508501 -1.22444 0.0289795 -2.75601 0.0381846 1.49482 -0.00727755
14.799 0.3 -0.012 0.52 0.195334 0.0118801 0.505096 0.15 -0.012 0.65 0.153696 0.0049736 -1.22358 0.028871 -2.75573 0.0380705 1.49543 -0.00727624
14.8 0.3 -0.012 0.52 0.195554 0.0118255 0.505109 0.15 -0.012 0.65 0.153741 0.00486239 -1.22273 0.0287626 -2.75546 0.0379566 1.49604 -0.00727494
14.801 0.3 -0.012 0.52 0.195774 0.0117709 0.505122 0.15 -0.012 0.65 0.153785 0.00475139 -1.22187 0.0286544 -2.75518 0.0378428 1.49665 -0.00727364
14.802 0.3 -0.012 0.52 0.195994 0.0117163 0.505135 0.15 -0.012 0.65 0.153831 0.00464059 -1.22102 0.0285462 -2.75491 0.0377292 1.49725 -0.00727235
14.803 0.3 -0.012 0.52 0.196214 0.0116617 0.505147 0.15 -0.012 0.65 0.153876 0.00452999 -1.22016 0.0284382 -2.75463 0.0376157 1.49786 -0.00727107
14.804 0.3 -0.012 0.52 0.196434 0.0116071 0.50516 0.15 -0.012 0.65 0.153922 0.0044196 -1.21931 0.0283303 -2.75435 0.0375024 1.49847 -0.0072698
14.805 0.3 -0.012 0.52 0.196654 0.0115526 0.505173 0.15 -0.012 0.65 0.153968 0.00430941 -1.21845 0.0282225 -2.75407 0.0373893 1.49908 -0.00726853
14.806 0.3 -0.012 0.52 0.196874 0.011498 0.505186 0.15 -0.012 0.65 0.154014 0.00419942 -1.21759 0.0281149 -2.75379 0.0372762 1.49969 -0.00726727
14.807 0.3 -0.012 0.52 0.197094 0.0114435 0.5052 0.15 -0.012 0.65 0.15406 0.00408964 -1.21674 0.0280073 -2.75351 0.0371634 1.50029 -0.00726601
14.808 0.3 -0.012 0.52 0.197315 0.011389 0.505213 0.15 -0.012 0.65 0.154107 0.00398005 -1.21588 0.0278999 -2.75323 0.0370507 1.5009 -0.00726476
14.809 0.3 -0.012 0.52 0.197535 0.0113345 0.505226 0.15 -0.012 0.65 0.154154 0.00387067 -1.21502 0.0277926 -2.75295 0.0369382 1.50151 -0.00726352
14.81 0.3 -0.012 0.52 0.197756 0.01128 0.505239 0.15 -0.012 0.65 0.154202 0.00376149 -1.21417 0.0276855 -2.75267 0.0368258 1.50211 -0.00726229
14.811 0.3 -0.012 0.52 0.197976 0.0112255 0.505253 0.15 -0.012 0.65 0.154249 0.00365251 -1.21331 0.0275784 -2.75239 0.0367136 1.50272 -0.00726106
14.812 0.3 -0.012 0.52 0.198197 0.0111711 0.505266 0.15 -0.012 0.65 0.154297 0.00354374 -1.21245 0.0274715 -2.75211 0.0366015 1.50332 -0.00725984
14.813 0.3 -0.012 0.52 0.198417 0.0111166 0.50528 0.15 -0.012 0.65 0.154345 0.00343516 -1.21159 0.0273647 -2.75182 0.0364896 1.50393 -0.00725863
14.814 0.3 -0.012 0.52 0.198638 0.0110622 0.505293 0.15 -0.012 0.65 0.154394 0.00332679 -1.21074 0.027258 -2.75154 0.0363778 1.50453 -0.00725742
14.815 0.3 -0.012 0.52 0.198859 0.0110078 0.505307 0.15 -0.012 0.65 0.154443 0.00321861 -1.20988 0.0271514 -2.75125 0.0362662 1.50513 -0.00725622
14.816 0.3 -0.012 0.52 0.199079 0.0109534 0.505321 0.15 -0.012 0.65 0.154492 0.00311064 -1.20902 0.027045 -2.75097 0.0361547 1.50574 -0.00725503
14.817 0.3 -0.012 0.52 0.1993 0.010899 0.505335 0.15 -0.012 0.65 0.154541 0.00300286 -1.20816 0.0269386 -2.75068 0.0360434 1.50634 -0.00725384
14.818 0.3 -0.012 0.52 0.199521 0.0108446 0.505349 0.15 -0.012 0.65 0.154591 0.00289529 -1.2073 0.0268324 -2.7504 0.0359323 1.50694 -0.00725267
14.819 0.3 -0.012 0.52 0.199742 0.0107902 0.505363 0.15 -0.012 0.65 0.15464 0.00278792 -1.20645 0.0267263 -2.75011 0.0358213 1.50754 -0.00725149
14.82 0.3 -0.012 0.52 0.199963 0.0107359 0.505377 0.15 -0.012 0.65 0.154691 0.00268074 -1.20559 0.0266204 -2.74982 0.0357105 1.50814 -0.00725033
14.821 0.3 -0.012 0.52 0.200184 0.0106815 0.505391 0.15 -0.012 0.65 0.154741 0.00257377 -1.20473 0.0265145 -2.74953 0.0355998 1.50875 -0.00724917
14.822 0.3 -0.012 0.52 0.200405 0.0106272 0.505405 0.15 -0.012 0.65 0.154792 0.00246699 -1.20387 0.0264088 -2.74924 0.0354892 1.50935 -0.00724802
14.823 0.3 -0.012 0.52 0.200626 0.0105729 0.505419 0.15 -0.012 0.65 0.154843 0.00236042 -1.20301 0.0263031 -2.74895 0.0353789 1.50995 -0.00724687
14.824 0.3 -0.012 0.52 0.200848 0.0105186 0.505433 0.15 -0.012 0.65 0.154894 0.00225404 -1.20215 0.0261976 -2.74866 0.0352687 1.51055 -0.00724574
14.825 0.3 -0.012 0.52 0.201069 0.0104643 0.505448 0.15 -0.012 0.65 0.154945 0.00214786 -1.20129 0.0260922 -2.74837 0.0351586 1.51115 -0.00724461
