playtime ee_desired_x ee_desired_y ee_desired_z ee_current_x ee_current_y ee_current_z obstacle_x obstacle_y obstacle_z distance_norm q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
11.396 0.3 -0.012 0.52 0.037229 0.0195485 0.603922 0.15 -0.012 0.65 0.12584 0.0332151 -1.55066 0.0429973 -2.50242 0.0478172 0.945791 -0.0182315
11.397 0.3 -0.012 0.52 0.0372828 0.019559 0.603751 0.15 -0.012 0.65 0.125858 0.0332569 -1.55093 0.043032 -2.503 0.0478569 0.946029 -0.0182284
11.398 0.3 -0.012 0.52 0.037337 0.0195695 0.603579 0.15 -0.012 0.65 0.125875 0.0332987 -1.55121 0.0430666 -2.50357 0.0478965 0.946267 -0.0182253
11.399 0.3 -0.012 0.52 0.0373914 0.0195799 0.603407 0.15 -0.012 0.65 0.125892 0.0333404 -1.55149 0.0431011 -2.50415 0.0479359 0.946507 -0.0182222
11.4 0.3 -0.012 0.52 0.0374461 0.0195902 0.603235 0.15 -0.012 0.65 0.12591 0.0333821 -1.55177 0.0431355 -2.50472 0.0479752 0.946747 -0.0182191
11.401 0.3 -0.012 0.52 0.037501 0.0196004 0.603063 0.15 -0.012 0.65 0.125927 0.0334236 -1.55204 0.0431698 -2.5053 0.0480143 0.946987 -0.018216
11.402 0.3 -0.012 0.52 0.0375562 0.0196106 0.602891 0.15 -0.012 0.65 0.125945 0.033465 -1.55232 0.0432039 -2.50588 0.0480533 0.947228 -0.0182129
11.403 0.3 -0.012 0.52 0.0376117 0.0196208 0.602719 0.15 -0.012 0.65 0.125962 0.0335064 -1.55259 0.0432379 -2.50645 0.0480922 0.94747 -0.0182098
11.404 0.3 -0.012 0.52 0.0376674 0.0196308 0.602546 0.15 -0.012 0.65 0.12598 0.0335477 -1.55287 0.0432718 -2.50703 0.0481309 0.947713 -0.0182066
11.405 0.3 -0.012 0.52 0.0377234 0.0196409 0.602374 0.15 -0.012 0.65 0.125998 0.0335889 -1.55314 0.0433056 -2.50761 0.0481694 0.947956 -0.0182035
11.406 0.3 -0.012 0.52 0.0377797 0.0196508 0.602201 0.15 -0.012 0.65 0.126015 0.03363 -1.55342 0.0433392 -2.50819 0.0482078 0.9482 -0.0182004
11.407 0.3 -0.012 0.52 0.0378362 0.0196607 0.602029 0.15 -0.012 0.65 0.126033 0.033671 -1.55369 0.0433727 -2.50876 0.0482461 0.948445 -0.0181973
11.408 0.3 -0.012 0.52 0.037893 0.0196705 0.601856 0.15 -0.012 0.65 0.126051 0.033712 -1.55396 0.0434061 -2.50934 0.0482842 0.94869 -0.0181942
11.409 0.3 -0.012 0.52 0.03795 0.0196803 0.601683 0.15 -0.012 0.65 0.126069 0.0337528 -1.55424 0.0434393 -2.50992 0.0483222 0.948937 -0.018191
11.41 0.3 -0.012 0.52 0.0380074 0.01969 0.601511 0.15 -0.012 0.65 0.126087 0.0337936 -1.55451 0.0434725 -2.5105 0.04836 0.949183 -0.0181879
11.411 0.3 -0.012 0.52 0.0380649 0.0196996 0.601338 0.15 -0.012 0.65 0.126105 0.0338342 -1.55478 0.0435055 -2.51108 0.0483977 0.949431 -0.0181848
11.412 0.3 -0.012 0.52 0.0381228 0.0197092 0.601165 0.15 -0.012 0.65 0.126122 0.0338748 -1.55505 0.0435383 -2.51166 0.0484352 0.949679 -0.0181816
11.413 0.3 -0.012 0.52 0.0381809 0.0197187 0.600992 0.15 -0.012 0.65 0.12614 0.0339153 -1.55532 0.0435711 -2.51224 0.0484725 0.949928 -0.0181785
11.414 0.3 -0.012 0.52 0.0382393 0.0197282 0.600818 0.15 -0.012 0.65 0.126158 0.0339557 -1.55559 0.0436037 -2.51282 0.0485098 0.950177 -0.0181754
11.415 0.3 -0.012 0.52 0.0382979 0.0197375 0.600645 0.15 -0.012 0.65 0.126177 0.033996 -1.55586 0.0436362 -2.5134 0.0485468 0.950428 -0.0181722
11.416 0.3 -0.012 0.52 0.0383569 0.0197469 0.600472 0.15 -0.012 0.65 0.126195 0.0340362 -1.55613 0.0436685 -2.51398 0.0485837 0.950679 -0.0181691
11.417 0.3 -0.012 0.52 0.0384161 0.0197561 0.600299 0.15 -0.012 0.65 0.126213 0.0340763 -1.5564 0.0437008 -2.51456 0.0486205 0.95093 -0.0181659
11.418 0.3 -0.012 0.52 0.0384755 0.0197653 0.600125 0.15 -0.012 0.65 0.126231 0.0341163 -1.55666 0.0437328 -2.51514 0.0486571 0.951183 -0.0181628
11.419 0.3 -0.012 0.52 0.0385352 0.0197744 0.599952 0.15 -0.012 0.65 0.126249 0.0341562 -1.55693 0.0437648 -2.51572 0.0486935 0.951436 -0.0181596
11.42 0.3 -0.012 0.52 0.0385952 0.0197835 0.599778 0.15 -0.012 0.65 0.126267 0.0341961 -1.5572 0.0437966 -2.5163 0.0487298 0.951689 -0.0181565
11.421 0.3 -0.012 0.52 0.0386555 0.0197925 0.599604 0.15 -0.012 0.65 0.126286 0.0342358 -1.55746 0.0438283 -2.51688 0.0487659 0.951944 -0.0181533
11.422 0.3 -0.012 0.52 0.038716 0.0198014 0.599431 0.15 -0.012 0.65 0.126304 0.0342754 -1.55773 0.0438599 -2.51746 0.0488019 0.952199 -0.0181501
11.423 0.3 -0.012 0.52 0.0387768 0.0198103 0.599257 0.15 -0.012 0.65 0.126322 0.0343149 -1.55799 0.0438913 -2.51804 0.0488377 0.952455 -0.018147
11.424 0.3 -0.012 0.52 0.0388379 0.0198191 0.599083 0.15 -0.012 0.65 0.126341 0.0343544 -1.55826 0.0439226 -2.51863 0.0488733 0.952712 -0.0181438
11.425 0.3 -0.012 0.52 0.0388993 0.0198279 0.598909 0.15 -0.012 0.65 0.126359 0.0343937 -1.55852 0.0439537 -2.51921 0.0489088 0.952969 -0.0181406
11.426 0.3 -0.012 0.52 0.0389609 0.0198365 0.598735 0.15 -0.012 0.65 0.126378 0.0344329 -1.55878 0.0439847 -2.51979 0.0489442 0.953227 -0.0181375
11.427 0.3 -0.012 0.52 0.0390228 0.0198451 0.598561 0.15 -0.012 0.65 0.126396 0.0344721 -1.55905 0.0440156 -2.52037 0.0489794 0.953486 -0.0181343
11.428 0.3 -0.012 0.52 0.0390849 0.0198537 0.598387 0.15 -0.012 0.65 0.126415 0.0345111 -1.55931 0.0440463 -2.52096 0.0490144 0.953745 -0.0181311
11.429 0.3 -0.012 0.52 0.0391474 0.0198622 0.598213 0.15 -0.012 0.65 0.126434 0.03455 -1.55957 0.0440769 -2.52154 0.0490492 0.954006 -0.0181279
11.43 0.3 -0.012 0.52 0.0392101 0.0198706 0.598038 0.15 -0.012 0.65 0.126452 0.0345888 -1.55983 0.0441074 -2.52212 0.0490839 0.954266 -0.0181247
11.431 0.3 -0.012 0.52 0.0392731 0.0198789 0.597864 0.15 -0.012 0.65 0.126471 0.0346276 -1.56009 0.0441377 -2.52271 0.0491184 0.954528 -0.0181216
11.432 0.3 -0.012 0.52 0.0393363 0.0198872 0.597689 0.15 -0.012 0.65 0.12649 0.0346662 -1.56035 0.0441679 -2.52329 0.0491528 0.95479 -0.0181184
11.433 0.3 -0.012 0.52 0.0393999 0.0198954 0.597515 0.15 -0.012 0.65 0.126508 0.0347047 -1.56061 0.0441979 -2.52387 0.049187 0.955054 -0.0181152
11.434 0.3 -0.012 0.52 0.0394637 0.0199036 0.59734 0.15 -0.012 0.65 0.126527 0.0347431 -1.56087 0.0442278 -2.52446 0.049221 0.955317 -0.018112
11.435 0.3 -0.012 0.52 0.0395277 0.0199117 0.597166 0.15 -0.012 0.65 0.126546 0.0347814 -1.56112 0.0442576 -2.52504 0.0492549 0.955582 -0.0181088
11.436 0.3 -0.012 0.52 0.0395921 0.0199197 0.596991 0.15 -0.012 0.65 0.126565 0.0348196 -1.56138 0.0442872 -2.52563 0.0492886 0.955847 -0.0181056
11.437 0.3 -0.012 0.52 0.0396567 0.0199276 0.596816 0.15 -0.012 0.65 0.126584 0.0348576 -1.56164 0.0443166 -2.52621 0.0493221 0.956113 -0.0181024
11.438 0.3 -0.012 0.52 0.0397216 0.0199355 0.596642 0.15 -0.012 0.65 0.126603 0.0348956 -1.56189 0.044346 -2.52679 0.0493555 0.95638 -0.0180992
11.439 0.3 -0.012 0.52 0.0397868 0.0199433 0.596467 0.15 -0.012 0.65 0.126622 0.0349335 -1.56215 0.0443751 -2.52738 0.0493887 0.956647 -0.018096
11.44 0.3 -0.012 0.52 0.0398523 0.0199511 0.596292 0.15 -0.012 0.65 0.126641 0.0349712 -1.5624 0.0444042 -2.52797 0.0494218 0.956916 -0.0180928
11.441 0.3 -0.012 0.52 0.039918 0.0199588 0.596117 0.15 -0.012 0.65 0.12666 0.0350088 -1.56266 0.0444331 -2.52855 0.0494546 0.957184 -0.0180896
11.442 0.3 -0.012 0.52 0.039984 0.0199664 0.595942 0.15 -0.012 0.65 0.126679 0.0350464 -1.56291 0.0444618 -2.52914 0.0494873 0.957454 -0.0180864
11.443 0.3 -0.012 0.52 0.0400503 0.0199739 0.595767 0.15 -0.012 0.65 0.126699 0.0350838 -1.56316 0.0444904 -2.52972 0.0495199 0.957725 -0.0180831
11.444 0.3 -0.012 0.52 0.0401169 0.0199814 0.595592 0.15 -0.012 0.65 0.126718 0.0351211 -1.56341 0.0445188 -2.53031 0.0495522 0.957996 -0.0180799
11.445 0.3 -0.012 0.52 0.0401837 0.0199888 0.595416 0.15 -0.012 0.65 0.126737 0.0351582 -1.56366 0.0445471 -2.53089 0.0495844 0.958268 -0.0180767
11.446 0.3 -0.012 0.52 0.0402508 0.0199962 0.595241 0.15 -0.012 0.65 0.126756 0.0351953 -1.56391 0.0445753 -2.53148 0.0496164 0.95854 -0.0180735
11.447 0.3 -0.012 0.52 0.0403182 0.0200035 0.595066 0.15 -0.012 0.65 0.126776 0.0352323 -1.56416 0.0446033 -2.53207 0.0496483 0.958814 -0.0180702
11.448 0.3 -0.012 0.52 0.0403859 0.0200107 0.594891 0.15 -0.012 0.65 0.126795 0.0352691 -1.56441 0.0446311 -2.53265 0.0496799 0.959088 -0.018067
11.449 0.3 -0.012 0.52 0.0404539 0.0200178 0.594715 0.15 -0.012 0.65 0.126815 0.0353058 -1.56466 0.0446589 -2.53324 0.0497114 0.959363 -0.0180638
11.45 0.3 -0.012 0.52 0.0405221 0.0200249 0.59454 0.15 -0.012 0.65 0.126834 0.0353424 -1.56491 0.0446864 -2.53383 0.0497427 0.959638 -0.0180606
11.451 0.3 -0.012 0.52 0.0405906 0.0200319 0.594364 0.15 -0.012 0.65 0.126853 0.0353789 -1.56516 0.0447138 -2.53441 0.0497739 0.959914 -0.0180573
11.452 0.3 -0.012 0.52 0.0406594 0.0200388 0.594189 0.15 -0.012 0.65 0.126873 0.0354152 -1.5654 0.0447411 -2.535 0.0498049 0.960192 -0.0180541
11.453 0.3 -0.012 0.52 0.0407285 0.0200457 0.594013 0.15 -0.012 0.65 0.126893 0.0354515 -1.56565 0.0447682 -2.53559 0.0498357 0.960469 -0.0180508
11.454 0.3 -0.012 0.52 0.0407978 0.0200525 0.593837 0.15 -0.012 0.65 0.126912 0.0354876 -1.56589 0.0447951 -2.53617 0.0498663 0.960748 -0.0180476
11.455 0.3 -0.012 0.52 0.0408675 0.0200592 0.593662 0.15 -0.012 0.65 0.126932 0.0355236 -1.56614 0.0448219 -2.53676 0.0498967 0.961027 -0.0180444
11.456 0.3 -0.012 0.52 0.0409374 0.0200659 0.593486 0.15 -0.012 0.65 0.126952 0.0355594 -1.56638 0.0448485 -2.53735 0.049927 0.961307 -0.0180411
11.457 0.3 -0.012 0.52 0.0410076 0.0200725 0.59331 0.15 -0.012 0.65 0.126971 0.0355952 -1.56662 0.044875 -2.53794 0.0499571 0.961588 -0.0180379
11.458 0.3 -0.012 0.52 0.041078 0.020079 0.593134 0.15 -0.012 0.65 0.126991 0.0356308 -1.56687 0.0449013 -2.53853 0.049987 0.96187 -0.0180346
11.459 0.3 -0.012 0.52 0.0411488 0.0200855 0.592958 0.15 -0.012 0.65 0.127011 0.0356663 -1.56711 0.0449275 -2.53911 0.0500167 0.962152 -0.0180314
11.46 0.3 -0.012 0.52 0.0412198 0.0200919 0.592782 0.15 -0.012 0.65 0.127031 0.0357017 -1.56735 0.0449535 -2.5397 0.0500462 0.962435 -0.0180281
11.461 0.3 -0.012 0.52 0.0412912 0.0200982 0.592606 0.15 -0.012 0.65 0.127051 0.0357369 -1.56759 0.0449794 -2.54029 0.0500756 0.962719 -0.0180248
11.462 0.3 -0.012 0.52 0.0413628 0.0201044 0.59243 0.15 -0.012 0.65 0.127071 0.035772 -1.56783 0.0450051 -2.54088 0.0501048 0.963004 -0.0180216
11.463 0.3 -0.012 0.52 0.0414347 0.0201106 0.592254 0.15 -0.012 0.65 0.127091 0.035807 -1.56807 0.0450306 -2.54147 0.0501338 0.963289 -0.0180183
11.464 0.3 -0.012 0.52 0.0415068 0.0201167 0.592078 0.15 -0.012 0.65 0.127111 0.0358419 -1.5683 0.045056 -2.54206 0.0501626 0.963575 -0.0180151
11.465 0.3 -0.012 0.52 0.0415793 0.0201228 0.591902 0.15 -0.012 0.65 0.127131 0.0358766 -1.56854 0.0450812 -2.54264 0.0501913 0.963862 -0.0180118
11.466 0.3 -0.012 0.52 0.041652 0.0201287 0.591726 0.15 -0.012 0.65 0.127151 0.0359112 -1.56878 0.0451063 -2.54323 0.0502197 0.96415 -0.0180085
11.467 0.3 -0.012 0.52 0.041725 0.0201346 0.59155 0.15 -0.012 0.65 0.127171 0.0359457 -1.56901 0.0451312 -2.54382 0.050248 0.964439 -0.0180052
11.468 0.3 -0.012 0.52 0.0417983 0.0201404 0.591373 0.15 -0.012 0.65 0.127191 0.03598 -1.56925 0.045156 -2.54441 0.0502761 0.964728 -0.018002
11.469 0.3 -0.012 0.52 0.0418719 0.0201462 0.591197 0.15 -0.012 0.65 0.127212 0.0360142 -1.56948 0.0451805 -2.545 0.050304 0.965018 -0.0179987
11.47 0.3 -0.012 0.52 0.0419458 0.0201519 0.591021 0.15 -0.012 0.65 0.127232 0.0360483 -1.56971 0.045205 -2.54559 0.0503317 0.965309 -0.0179954
11.471 0.3 -0.012 0.52 0.0420199 0.0201575 0.590845 0.15 -0.012 0.65 0.127252 0.0360822 -1.56995 0.0452292 -2.54618 0.0503592 0.9656 -0.0179921
11.472 0.3 -0.012 0.52 0.0420944 0.020163 0.590668 0.15 -0.012 0.65 0.127273 0.036116 -1.57018 0.0452533 -2.54677 0.0503866 0.965892 -0.0179889
11.473 0.3 -0.012 0.52 0.0421691 0.0201685 0.590492 0.15 -0.012 0.65 0.127293 0.0361497 -1.57041 0.0452772 -2.54736 0.0504137 0.966186 -0.0179856
11.474 0.3 -0.012 0.52 0.0422441 0.0201739 0.590315 0.15 -0.012 0.65 0.127314 0.0361832 -1.57064 0.045301 -2.54795 0.0504407 0.966479 -0.0179823
11.475 0.3 -0.012 0.52 0.0423194 0.0201792 0.590139 0.15 -0.012 0.65 0.127334 0.0362166 -1.57087 0.0453246 -2.54854 0.0504675 0.966774 -0.017979
11.476 0.3 -0.012 0.52 0.042395 0.0201845 0.589962 0.15 -0.012 0.65 0.127355 0.0362499 -1.5711 0.0453481 -2.54913 0.0504941 0.96707 -0.0179757
11.477 0.3 -0.012 0.52 0.0424709 0.0201897 0.589786 0.15 -0.012 0.65 0.127375 0.036283 -1.57132 0.0453713 -2.54972 0.0505205 0.967366 -0.0179724
11.478 0.3 -0.012 0.52 0.042547 0.0201948 0.589609 0.15 -0.012 0.65 0.127396 0.0363159 -1.57155 0.0453944 -2.55031 0.0505467 0.967663 -0.0179691
11.479 0.3 -0.012 0.52 0.0426235 0.0201998 0.589433 0.15 -0.012 0.65 0.127416 0.0363488 -1.57178 0.0454174 -2.5509 0.0505727 0.967961 -0.0179658
11.48 0.3 -0.012 0.52 0.0427002 0.0202048 0.589256 0.15 -0.012 0.65 0.127437 0.0363815 -1.572 0.0454401 -2.55149 0.0505985 0.968259 -0.0179625
11.481 0.3 -0.012 0.52 0.0427772 0.0202097 0.589079 0.15 -0.012 0.65 0.127458 0.036414 -1.57223 0.0454628 -2.55208 0.0506241 0.968558 -0.0179592
11.482 0.3 -0.012 0.52 0.0428545 0.0202145 0.588903 0.15 -0.012 0.65 0.127479 0.0364464 -1.57245 0.0454852 -2.55267 0.0506496 0.968859 -0.0179559
11.483 0.3 -0.012 0.52 0.0429321 0.0202193 0.588726 0.15 -0.012 0.65 0.127499 0.0364787 -1.57267 0.0455075 -2.55326 0.0506748 0.969159 -0.0179526
11.484 0.3 -0.012 0.52 0.0430099 0.020224 0.588549 0.15 -0.012 0.65 0.12752 0.0365108 -1.5729 0.0455295 -2.55385 0.0506999 0.969461 -0.0179493
11.485 0.3 -0.012 0.52 0.0430881 0.0202286 0.588373 0.15 -0.012 0.65 0.127541 0.0365428 -1.57312 0.0455515 -2.55444 0.0507248 0.969764 -0.017946
11.486 0.3 -0.012 0.52 0.0431666 0.0202331 0.588196 0.15 -0.012 0.65 0.127562 0.0365746 -1.57334 0.0455732 -2.55503 0.0507494 0.970067 -0.0179427
11.487 0.3 -0.012 0.52 0.0432453 0.0202376 0.588019 0.15 -0.012 0.65 0.127583 0.0366063 -1.57356 0.0455948 -2.55562 0.0507739 0.970371 -0.0179394
11.488 0.3 -0.012 0.52 0.0433243 0.020242 0.587842 0.15 -0.012 0.65 0.127604 0.0366378 -1.57378 0.0456162 -2.55621 0.0507982 0.970676 -0.0179361
11.489 0.3 -0.012 0.52 0.0434036 0.0202463 0.587665 0.15 -0.012 0.65 0.127625 0.0366692 -1.574 0.0456375 -2.5568 0.0508223 0.970982 -0.0179328
11.49 0.3 -0.012 0.52 0.0434832 0.0202505 0.587489 0.15 -0.012 0.65 0.127646 0.0367004 -1.57421 0.0456585 -2.55739 0.0508461 0.971288 -0.0179294
11.491 0.3 -0.012 0.52 0.0435631 0.0202547 0.587312 0.15 -0.012 0.65 0.127668 0.0367315 -1.57443 0.0456794 -2.55798 0.0508698 0.971595 -0.0179261
11.492 0.3 -0.012 0.52 0.0436433 0.0202588 0.587135 0.15 -0.012 0.65 0.127689 0.0367625 -1.57464 0.0457001 -2.55857 0.0508933 0.971903 -0.0179228
11.493 0.3 -0.012 0.52 0.0437238 0.0202629 0.586958 0.15 -0.012 0.65 0.12771 0.0367933 -1.57486 0.0457207 -2.55916 0.0509166 0.972212 -0.0179195
11.494 0.3 -0.012 0.52 0.0438045 0.0202668 0.586781 0.15 -0.012 0.65 0.127731 0.0368239 -1.57507 0.0457411 -2.55975 0.0509397 0.972522 -0.0179161
11.495 0.3 -0.012 0.52 0.0438856 0.0202707 0.586604 0.15 -0.012 0.65 0.127752 0.0368544 -1.57529 0.0457613 -2.56034 0.0509626 0.972832 -0.0179128
11.496 0.3 -0.012 0.52 0.0439669 0.0202745 0.586427 0.15 -0.012 0.65 0.127774 0.0368847 -1.5755 0.0457813 -2.56093 0.0509853 0.973144 -0.0179095
11.497 0.3 -0.012 0.52 0.0440485 0.0202782 0.58625 0.15 -0.012 0.65 0.127795 0.0369149 -1.57571 0.0458011 -2.56152 0.0510078 0.973456 -0.0179062
11.498 0.3 -0.012 0.52 0.0441304 0.0202819 0.586073 0.15 -0.012 0.65 0.127817 0.0369449 -1.57592 0.0458208 -2.56211 0.0510301 0.973768 -0.0179028
11.499 0.3 -0.012 0.52 0.0442126 0.0202855 0.585896 0.15 -0.012 0.65 0.127838 0.0369748 -1.57613 0.0458403 -2.5627 0.0510521 0.974082 -0.0178995
11.5 0.3 -0.012 0.52 0.0442951 0.020289 0.58572 0.15 -0.012 0.65 0.12786 0.0370045 -1.57634 0.0458596 -2.56329 0.051074 0.974397 -0.0178961
11.501 0.3 -0.012 0.52 0.0443779 0.0202924 0.585543 0.15 -0.012 0.65 0.127881 0.037034 -1.57655 0.0458787 -2.56388 0.0510957 0.974712 -0.0178928
11.502 0.3 -0.012 0.52 0.044461 0.0202958 0.585366 0.15 -0.012 0.65 0.127903 0.0370634 -1.57675 0.0458977 -2.56447 0.0511172 0.975028 -0.0178895
11.503 0.3 -0.012 0.52 0.0445443 0.0202991 0.585189 0.15 -0.012 0.65 0.127924 0.0370926 -1.57696 0.0459164 -2.56506 0.0511385 0.975345 -0.0178861
11.504 0.3 -0.012 0.52 0.044628 0.0203023 0.585012 0.15 -0.012 0.65 0.127946 0.0371217 -1.57716 0.045935 -2.56565 0.0511595 0.975663 -0.0178828
11.505 0.3 -0.012 0.52 0.0447119 0.0203054 0.584835 0.15 -0.012 0.65 0.127968 0.0371506 -1.57737 0.0459534 -2.56625 0.0511804 0.975981 -0.0178794
11.506 0.3 -0.012 0.52 0.0447962 0.0203085 0.584658 0.15 -0.012 0.65 0.12799 0.0371794 -1.57757 0.0459717 -2.56684 0.0512011 0.9763 -0.0178761
11.507 0.3 -0.012 0.52 0.0448807 0.0203115 0.584481 0.15 -0.012 0.65 0.128011 0.0372079 -1.57777 0.0459897 -2.56743 0.0512215 0.976621 -0.0178727
11.508 0.3 -0.012 0.52 0.0449655 0.0203144 0.584304 0.15 -0.012 0.65 0.128033 0.0372364 -1.57797 0.0460076 -2.56802 0.0512418 0.976941 -0.0178694
11.509 0.3 -0.012 0.52 0.0450506 0.0203173 0.584127 0.15 -0.012 0.65 0.128055 0.0372646 -1.57817 0.0460252 -2.56861 0.0512618 0.977263 -0.017866
11.51 0.3 -0.012 0.52 0.045136 0.02032 0.58395 0.15 -0.012 0.65 0.128077 0.0372927 -1.57837 0.0460427 -2.5692 0.0512817 0.977586 -0.0178627
11.511 0.3 -0.012 0.52 0.0452217 0.0203227 0.583773 0.15 -0.012 0.65 0.128099 0.0373206 -1.57857 0.0460601 -2.56979 0.0513013 0.977909 -0.0178593
11.512 0.3 -0.012 0.52 0.0453077 0.0203254 0.583596 0.15 -0.012 0.65 0.128121 0.0373484 -1.57877 0.0460772 -2.57038 0.0513207 0.978233 -0.017856
11.513 0.3 -0.012 0.52 0.0453939 0.0203279 0.583419 0.15 -0.012 0.65 0.128143 0.037376 -1.57897 0.0460941 -2.57097 0.0513399 0.978559 -0.0178526
11.514 0.3 -0.012 0.52 0.0454805 0.0203304 0.583242 0.15 -0.012 0.65 0.128165 0.0374034 -1.57916 0.0461109 -2.57156 0.0513589 0.978884 -0.0178493
11.515 0.3 -0.012 0.52 0.0455674 0.0203328 0.583065 0.15 -0.012 0.65 0.128187 0.0374307 -1.57936 0.0461275 -2.57215 0.0513777 0.979211 -0.0178459
11.516 0.3 -0.012 0.52 0.0456545 0.0203351 0.582888 0.15 -0.012 0.65 0.128209 0.0374578 -1.57955 0.0461438 -2.57274 0.0513963 0.979539 -0.0178425
11.517 0.3 -0.012 0.52 0.0457419 0.0203373 0.582711 0.15 -0.012 0.65 0.128231 0.0374847 -1.57974 0.04616 -2.57333 0.0514147 0.979867 -0.0178392
11.518 0.3 -0.012 0.52 0.0458297 0.0203395 0.582534 0.15 -0.012 0.65 0.128254 0.0375115 -1.57994 0.0461761 -2.57392 0.0514329 0.980196 -0.0178358
11.519 0.3 -0.012 0.52 0.0459177 0.0203416 0.582357 0.15 -0.012 0.65 0.128276 0.0375381 -1.58013 0.0461919 -2.57451 0.0514508 0.980526 -0.0178324
11.52 0.3 -0.012 0.52 0.046006 0.0203436 0.58218 0.15 -0.012 0.65 0.128298 0.0375645 -1.58032 0.0462075 -2.5751 0.0514685 0.980857 -0.0178291
11.521 0.3 -0.012 0.52 0.0460946 0.0203456 0.582003 0.15 -0.012 0.65 0.128321 0.0375907 -1.58051 0.046223 -2.57569 0.0514861 0.981189 -0.0178257
11.522 0.3 -0.012 0.52 0.0461835 0.0203474 0.581826 0.15 -0.012 0.65 0.128343 0.0376168 -1.58069 0.0462382 -2.57628 0.0515034 0.981521 -0.0178223
11.523 0.3 -0.012 0.52 0.0462727 0.0203492 0.581649 0.15 -0.012 0.65 0.128365 0.0376427 -1.58088 0.0462533 -2.57687 0.0515205 0.981854 -0.0178189
11.524 0.3 -0.012 0.52 0.0463622 0.0203509 0.581472 0.15 -0.012 0.65 0.128388 0.0376684 -1.58107 0.0462682 -2.57746 0.0515374 0.982189 -0.0178156
11.525 0.3 -0.012 0.52 0.046452 0.0203526 0.581295 0.15 -0.012 0.65 0.12841 0.0376939 -1.58125 0.0462829 -2.57804 0.0515541 0.982524 -0.0178122
11.526 0.3 -0.012 0.52 0.046542 0.0203541 0.581119 0.15 -0.012 0.65 0.128433 0.0377193 -1.58144 0.0462974 -2.57863 0.0515705 0.982859 -0.0178088
11.527 0.3 -0.012 0.52 0.0466324 0.0203556 0.580942 0.15 -0.012 0.65 0.128455 0.0377444 -1.58162 0.0463117 -2.57922 0.0515868 0.983196 -0.0178054
11.528 0.3 -0.012 0.52 0.0467231 0.020357 0.580765 0.15 -0.012 0.65 0.128478 0.0377695 -1.5818 0.0463258 -2.57981 0.0516028 0.983534 -0.0178021
11.529 0.3 -0.012 0.52 0.046814 0.0203584 0.580588 0.15 -0.012 0.65 0.128501 0.0377943 -1.58198 0.0463397 -2.5804 0.0516186 0.983872 -0.0177987
11.53 0.3 -0.012 0.52 0.0469052 0.0203596 0.580411 0.15 -0.012 0.65 0.128523 0.0378189 -1.58216 0.0463534 -2.58099 0.0516342 0.984211 -0.0177953
11.531 0.3 -0.012 0.52 0.0469968 0.0203608 0.580234 0.15 -0.012 0.65 0.128546 0.0378434 -1.58234 0.0463669 -2.58158 0.0516496 0.984551 -0.0177919
11.532 0.3 -0.012 0.52 0.0470886 0.0203619 0.580058 0.15 -0.012 0.65 0.128569 0.0378677 -1.58252 0.0463803 -2.58217 0.0516647 0.984892 -0.0177885
11.533 0.3 -0.012 0.52 0.0471807 0.0203629 0.579881 0.15 -0.012 0.65 0.128592 0.0378918 -1.5827 0.0463934 -2.58276 0.0516797 0.985234 -0.0177851
11.534 0.3 -0.012 0.52 0.0472731 0.0203639 0.579704 0.15 -0.012 0.65 0.128615 0.0379157 -1.58287 0.0464064 -2.58334 0.0516944 0.985576 -0.0177817
11.535 0.3 -0.012 0.52 0.0473658 0.0203648 0.579528 0.15 -0.012 0.65 0.128638 0.0379394 -1.58305 0.0464191 -2.58393 0.0517089 0.98592 -0.0177784
11.536 0.3 -0.012 0.52 0.0474588 0.0203656 0.579351 0.15 -0.012 0.65 0.12866 0.037963 -1.58322 0.0464317 -2.58452 0.0517232 0.986264 -0.017775
11.537 0.3 -0.012 0.52 0.0475521 0.0203663 0.579174 0.15 -0.012 0.65 0.128683 0.0379864 -1.5834 0.046444 -2.58511 0.0517373 0.986609 -0.0177716
11.538 0.3 -0.012 0.52 0.0476457 0.0203669 0.578998 0.15 -0.012 0.65 0.128706 0.0380095 -1.58357 0.0464562 -2.5857 0.0517511 0.986955 -0.0177682
11.539 0.3 -0.012 0.52 0.0477396 0.0203675 0.578821 0.15 -0.012 0.65 0.128729 0.0380325 -1.58374 0.0464682 -2.58628 0.0517647 0.987302 -0.0177648
11.54 0.3 -0.012 0.52 0.0478338 0.020368 0.578645 0.15 -0.012 0.65 0.128753 0.0380553 -1.58391 0.0464799 -2.58687 0.0517782 0.987649 -0.0177614
11.541 0.3 -0.012 0.52 0.0479282 0.0203684 0.578468 0.15 -0.012 0.65 0.128776 0.038078 -1.58408 0.0464915 -2.58746 0.0517913 0.987998 -0.017758
11.542 0.3 -0.012 0.52 0.048023 0.0203688 0.578292 0.15 -0.012 0.65 0.128799 0.0381004 -1.58425 0.0465029 -2.58805 0.0518043 0.988347 -0.0177546
11.543 0.3 -0.012 0.52 0.048118 0.020369 0.578115 0.15 -0.012 0.65 0.128822 0.0381226 -1.58441 0.046514 -2.58863 0.0518171 0.988697 -0.0177512
