step,joint2_commanded(applied),joint2_external,joint2_external_g,joint2_acc,joint4_commanded(applied),joint4_external,joint4_external_g,joint4_acc,joint6_commanded(applied),joint6_external,joint6_external_g,joint6_acc,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,fs_force_x_raw,fs_force_y_raw,fs_force_z_raw,fs_torque_x_raw,fs_torque_y_raw,fs_torque_z_raw,link_data[joint2_force_x_raw],link_data[joint2_force_y_raw],link_data[joint2_force_z_raw],link_data[joint2_torque_x_raw],link_data[joint2_torque_y_raw],link_data[joint2_torque_z_raw],osc_torque_j1,osc_torque_j2,osc_torque_j3,osc_torque_j4,osc_torque_j5,osc_torque_j6,osc_torque_j7,joint_pos_j1,joint_vel_j1,joint_pos_j2,joint_vel_j2,joint_pos_j3,joint_vel_j3,joint_pos_j4,joint_vel_j4,joint_pos_j5,joint_vel_j5,joint_pos_j6,joint_vel_j6,joint_pos_j7,joint_vel_j7
1285,5.194887161254883,-3.3098018169403076,-20.667194366455078,0.0,18.19182777404785,-20.40848159790039,2.7030792236328125,0.0,0.9177712798118591,-1.356950283050537,1.3827776908874512,0.0,0.0,0.0,0.0,0.0,6.685894012451172,0.11182314902544022,0.6050041317939758,-0.011335060931742191,0.15110653638839722,-0.006121114827692509,62.92897415161133,-5.456725120544434,59.83515930175781,0.7869572639465332,5.299178123474121,-0.10365823656320572,-0.19285161793231964,5.393017292022705,-0.6372360587120056,15.638381004333496,0.6093451380729675,0.8462467789649963,-0.003629855113103986,0.12332350015640259,0.2516573667526245,-0.39023202657699585,0.9038969874382019,-0.08156933635473251,-0.1971980482339859,-2.069986343383789,2.1802759170532227,-0.05075382813811302,-0.304788202047348,2.6896474361419678,-2.4793946743011475,0.8352054953575134,0.2513786256313324
1290,6.049491882324219,-4.583919048309326,-23.190876007080078,0.0,9.601712226867676,-13.888030052185059,9.054009437561035,0.0,0.5478948950767517,-0.9482983350753784,1.8433589935302734,0.0,0.0,0.0,0.0,0.0,4.047085762023926,0.29230034351348877,0.3872082233428955,-0.012504983693361282,0.09341005980968475,-0.004790369886904955,44.677513122558594,-4.623929023742676,34.2403450012207,1.090736746788025,6.110355377197266,-0.600635826587677,-0.6970611214637756,6.169764995574951,-1.1265286207199097,8.479044914245605,0.4490209221839905,0.47423475980758667,0.0008683963678777218,0.1345880776643753,0.20262594521045685,-0.3471371829509735,0.822433590888977,-0.09085489809513092,-0.17509862780570984,-1.9701206684112549,1.8475492000579834,-0.06081768125295639,-0.11780095100402832,2.5760812759399414,-2.0799553394317627,0.8428506851196289,0.0810478925704956
1295,6.487740993499756,-5.314127445220947,-24.993633270263672,0.0,4.788541793823242,-8.372709274291992,14.393911361694336,0.0,0.22068952023983002,-0.575076162815094,2.2528624534606934,0.0,0.0,0.0,0.0,0.0,2.4464850425720215,0.41853323578834534,0.5294623970985413,-0.015312847681343555,0.05465397238731384,-0.004316604230552912,33.37759780883789,-4.43921422958374,19.500778198242188,1.4137333631515503,6.51365327835083,-1.0029377937316895,-1.0567383766174316,6.540391445159912,-1.4778748750686646,4.03495979309082,0.28999125957489014,0.16351595520973206,0.0008861873066052794,0.142708420753479,0.13507959246635437,-0.3093526065349579,0.710629940032959,-0.09874123334884644,-0.145999014377594,-1.8890419006347656,1.4746148586273193,-0.062182191759347916,0.02135527692735195,2.486239433288574,-1.6146695613861084,0.8428650498390198,-0.0384795144200325
1300,6.74481725692749,-5.512045383453369,-26.108169555664062,0.0,1.5424143075942993,-4.38404655456543,18.231264114379883,0.0,-0.02121470496058464,-0.2740059792995453,2.5788564682006836,0.0,0.0,0.0,0.0,0.0,1.3844645023345947,0.25106874108314514,0.7485801577568054,-0.008867193944752216,0.031102126464247704,-0.004583501257002354,25.14631462097168,-2.8857457637786865,9.396403312683105,1.0526677370071411,6.755660533905029,-0.6222432851791382,-0.6812760233879089,6.759514331817627,-0.9636353850364685,0.9721518158912659,0.14433656632900238,-0.06964433938264847,0.001307747676037252,0.14763416349887848,0.07916738092899323,-0.2770940959453583,0.6052385568618774,-0.10511675477027893,-0.11472349613904953,-1.8254939317703247,1.1459051370620728,-0.05889377370476723,0.0844602957367897,2.4178359508514404,-1.2171781063079834,0.8388735055923462,-0.09951158612966537
1305,6.783182144165039,-5.182572364807129,-26.590715408325195,0.0,-0.9796638488769531,-1.599174976348877,20.901718139648438,0.0,-0.23220860958099365,-0.0479167103767395,2.8223519325256348,0.0,0.0,0.0,0.0,0.0,0.5787261724472046,0.2995509207248688,1.002469539642334,-0.009546048007905483,0.016069602221250534,-0.0034683914855122566,17.834508895874023,-2.7939436435699463,1.2827602624893188,1.2972760200500488,6.772768020629883,-0.8248260617256165,-0.8252606987953186,6.7874956130981445,-1.092577338218689,-1.363033652305603,0.04879796504974365,-0.2633499503135681,-0.00014773161092307419,0.15016114711761475,0.030325159430503845,-0.24918535351753235,0.5290838479995728,-0.10997983068227768,-0.08576391637325287,-1.7761828899383545,0.8836096525192261,-0.05345773324370384,0.12444529682397842,2.3665919303894043,-0.9003409743309021,0.8329280614852905,-0.13434433937072754
1310,6.802071571350098,-4.8473992347717285,-27.005535125732422,0.0,-2.5024306774139404,0.055518388748168945,22.48798942565918,0.0,-0.3495247960090637,0.08680760860443115,2.96919322013855,0.0,0.0,0.0,0.0,0.0,0.1371072381734848,0.26997968554496765,1.1904394626617432,-0.008265458047389984,0.010207205079495907,-0.0029671317897737026,13.164107322692871,-2.378387928009033,-3.6907200813293457,1.2844902276992798,6.781757831573486,-0.7652314901351929,-0.7414007186889648,6.806769371032715,-0.962415874004364,-2.701587677001953,-0.020654479041695595,-0.3638152778148651,-0.0010508167324587703,0.1501673460006714,-0.019351603463292122,-0.22461548447608948,0.46853116154670715,-0.11339066177606583,-0.05652432516217232,-1.739240288734436,0.6459385752677917,-0.04640640318393707,0.149420827627182,2.3306546211242676,-0.599593460559845,0.8254053592681885,-0.16073672473430634
1315,6.828181743621826,-4.460413455963135,-27.34130096435547,0.0,-3.2446978092193604,0.9431836605072021,23.357582092285156,0.0,-0.3997197151184082,0.156622052192688,3.047140598297119,0.0,0.0,0.0,0.0,0.0,-0.04454963281750679,0.2239525318145752,1.2909321784973145,-0.006713595241308212,0.009475339204072952,-0.0021726603154093027,10.787911415100098,-1.9989440441131592,-6.162021160125732,1.1933915615081787,6.806049346923828,-0.6346808671951294,-0.6062002182006836,6.834565162658691,-0.7855143547058105,-3.3293492794036865,-0.05845542252063751,-0.4051591157913208,-0.00027531327214092016,0.14790120720863342,-0.061362650245428085,-0.20247021317481995,0.42915064096450806,-0.11538589745759964,-0.02935323677957058,-1.7131823301315308,0.44357019662857056,-0.03864026814699173,0.1574840545654297,2.3091039657592773,-0.3224959075450897,0.8169584274291992,-0.17324426770210266
1320,6.853043556213379,-3.9337713718414307,-27.550048828125,0.0,-3.5118284225463867,1.2871642112731934,23.731300354003906,0.0,-0.40945231914520264,0.17373429238796234,3.0695204734802246,0.0,0.0,0.0,0.0,0.0,-0.09785035252571106,0.17512519657611847,1.3248212337493896,-0.005132220685482025,0.010058402083814144,-0.0013225895818322897,9.85932445526123,-1.6922149658203125,-7.149559497833252,1.0745668411254883,6.8339385986328125,-0.4883803129196167,-0.4572015404701233,6.857768535614014,-0.6014102697372437,-3.530503511428833,-0.07675746083259583,-0.4095411002635956,-0.0009494372643530369,0.14384114742279053,-0.09300797432661057,-0.18146874010562897,0.41810354590415955,-0.11617569625377655,-0.007625124882906675,-1.6958622932434082,0.28817513585090637,-0.030748363584280014,0.1573755443096161,2.300273895263672,-0.08436878025531769,0.8083674311637878,-0.16831304132938385
1325,6.866999626159668,-3.118720769882202,-27.528888702392578,0.0,-3.524350881576538,1.212341547012329,23.728050231933594,0.0,-0.40305280685424805,0.15153107047080994,3.0506505966186523,0.0,0.0,0.0,0.0,0.0,-0.09756103903055191,0.12253545969724655,1.3157144784927368,-0.0033835750073194504,0.010520183481276035,-0.0005036924267187715,9.703843116760254,-1.4157277345657349,-7.3881707191467285,0.942469596862793,6.853479862213135,-0.33668822050094604,-0.304686963558197,6.866306304931641,-0.4192100167274475,-3.5074079036712646,-0.08063051104545593,-0.3996400535106659,0.00014161951548885554,0.13850782811641693,-0.11450165510177612,-0.16002804040908813,0.4408736526966095,-0.11608369648456573,0.007187438663095236,-1.6848353147506714,0.1820087879896164,-0.022927705198526382,0.1560533046722412,2.3022382259368896,0.11703792959451675,0.7999374866485596,-0.1662643849849701
1330,6.852487564086914,-1.7491965293884277,-27.067901611328125,0.0,-3.4029223918914795,0.7223503589630127,23.344816207885742,0.0,-0.38519367575645447,0.08523616194725037,2.9864091873168945,0.0,0.0,0.0,0.0,0.0,-0.07582276314496994,0.06879106163978577,1.2787261009216309,-0.0015410532942041755,0.010801710188388824,-0.00016625387070234865,9.887459754943848,-1.1445703506469727,-7.340175628662109,0.7994548678398132,6.84567403793335,-0.17984604835510254,-0.14464782178401947,6.845136642456055,-0.23212558031082153,-3.367758274078369,-0.07955075800418854,-0.38010287284851074,-0.0005447008879855275,0.1323641538619995,-0.12745214998722076,-0.13624726235866547,0.5050428509712219,-0.1154654324054718,0.01488522533327341,-1.677667498588562,0.12392699718475342,-0.015049158595502377,0.15960179269313812,2.3133609294891357,0.28968897461891174,0.7918265461921692,-0.16039374470710754
1335,6.865630149841309,0.011113643646240234,-26.406658172607422,0.0,-3.2278754711151123,-0.0265810489654541,22.732776641845703,0.0,-0.3631059229373932,-0.004876643419265747,2.8975651264190674,0.0,0.0,0.0,0.0,0.0,-0.04368944838643074,-0.20747597515583038,1.2202844619750977,0.00799082312732935,0.011209022253751755,0.002208692254498601,10.287053108215332,0.5368785262107849,-7.310657501220703,0.07295213639736176,6.870587348937988,0.6105809807777405,0.7747865915298462,6.861703395843506,0.7704026699066162,-3.181143283843994,-0.0914447233080864,-0.35783734917640686,-0.00026284437626600266,0.1258644461631775,-0.1284143030643463,-0.107661172747612,0.623445451259613,-0.11461029946804047,0.01917697861790657,-1.671972393989563,0.11357396095991135,-0.006865170784294605,0.16438175737857819,2.3327651023864746,0.45328351855278015,0.7839006781578064,-0.15318362414836884
1340,6.752066612243652,0.024644851684570312,-27.741226196289062,0.0,-2.958907127380371,-0.039101600646972656,22.877429962158203,0.0,-0.3366416394710541,-0.009039252996444702,2.8940815925598145,0.0,0.0,0.0,0.0,0.0,-0.015785345807671547,-0.2140175700187683,1.14729905128479,0.008209330961108208,0.010683686472475529,0.0026284041814506054,10.601665496826172,0.5858627557754517,-7.257199764251709,0.042202770709991455,6.7603325843811035,0.6338323354721069,0.5322983860969543,6.714283466339111,0.5154144763946533,-2.90047550201416,-0.07657885551452637,-0.32996848225593567,-0.0006552655249834061,0.1200532540678978,-0.10765838623046875,-0.07215575873851776,0.7702962756156921,-0.11346384137868881,0.024057140573859215,-1.6653470993041992,0.15208962559700012,0.0011505420552566648,0.15936827659606934,2.3595666885375977,0.5848047137260437,0.7771591544151306,-0.11904925107955933
1345,6.5719428062438965,0.03960895538330078,-29.332090377807617,0.0,-2.692350387573242,-0.05039381980895996,23.026273727416992,0.0,-0.31069841980934143,-0.008958607912063599,2.894535779953003,0.0,0.0,0.0,0.0,0.0,0.008631325326859951,-0.07459533214569092,1.0694900751113892,0.0034256018698215485,0.010394769720733166,0.0003115592699032277,10.660215377807617,-0.21977296471595764,-7.434709548950195,0.3459189534187317,6.576659202575684,0.22897502779960632,0.17601653933525085,6.535836219787598,0.1700955629348755,-2.642324924468994,-0.05846596881747246,-0.30547982454299927,-0.00015913628158159554,0.11518014222383499,-0.09203260391950607,-0.028784584254026413,0.9342907071113586,-0.11237513273954391,0.019791187718510628,-1.6552422046661377,0.24216030538082123,0.009465940296649933,0.17341582477092743,2.391575813293457,0.6712996959686279,0.7714018225669861,-0.11454975605010986
1350,6.394251823425293,0.060469627380371094,-31.17641830444336,0.0,-2.46100115776062,-0.06637930870056152,23.158031463623047,0.0,-0.2880231440067291,-0.010173648595809937,2.8935000896453857,0.0,0.0,0.0,0.0,0.0,0.02109324000775814,-0.01892765425145626,0.9943070411682129,0.0014638499123975635,0.009827356785535812,6.718702206853777e-05,10.506858825683594,-0.572276771068573,-7.910708427429199,0.4501262605190277,6.390969276428223,0.02602493204176426,-0.0006783921271562576,6.358150959014893,0.03629050403833389,-2.4185314178466797,-0.04773769527673721,-0.28335076570510864,-0.0006653384771198034,0.110664002597332,-0.09210815280675888,0.023233380168676376,1.1128205060958862,-0.11138498038053513,0.02208852209150791,-1.6391339302062988,0.38203591108322144,0.01892876625061035,0.2008851319551468,2.42661714553833,0.7150318622589111,0.7654165029525757,-0.12246748059988022
1355,6.211572647094727,0.0850381851196289,-33.273948669433594,0.0,-2.257622480392456,-0.08625006675720215,23.262042999267578,0.0,-0.2645627558231354,-0.012256711721420288,2.8915295600891113,0.0,0.0,0.0,0.0,0.0,0.031163819134235382,-0.014458892866969109,0.9203836917877197,0.001258301199413836,0.00943839829415083,-0.0001400473847752437,10.095688819885254,-0.8065727949142456,-8.665786743164062,0.48764729499816895,6.196321964263916,-0.06506378203630447,-0.11072251200675964,6.1734747886657715,-0.012407323345541954,-2.221881628036499,-0.041338320821523666,-0.26065975427627563,0.0012108294758945704,0.10535413026809692,-0.11983492225408554,0.0845458135008812,1.3033182621002197,-0.10953756421804428,0.05165037512779236,-1.6145504713058472,0.5713583827018738,0.029811734333634377,0.22735793888568878,2.46256160736084,0.7165979146957397,0.7586750984191895,-0.1407676637172699
1360,6.015543460845947,0.10798931121826172,-35.621036529541016,0.0,-2.0791146755218506,-0.10802459716796875,23.3338623046875,0.0,-0.2422637939453125,-0.01660028100013733,2.8872318267822266,0.0,0.0,0.0,0.0,0.0,0.029900293797254562,0.0001973913167603314,0.8479864001274109,0.0007064846577122808,0.008533772081136703,-0.00025178908254019916,9.356266021728516,-1.3986433744430542,-9.663349151611328,0.6323968172073364,5.993075370788574,-0.25578227639198303,-0.28467094898223877,5.974349498748779,-0.109248086810112,-2.0435636043548584,-0.038995929062366486,-0.23654505610466003,0.0013123435201123357,0.09781589359045029,-0.17377792298793793,0.1556982398033142,1.5042202472686768,-0.10526621341705322,0.11102377623319626,-1.578969955444336,0.8122545480728149,0.041525889188051224,0.23510561883449554,2.49737286567688,0.6769504547119141,0.7516591548919678,-0.14158082008361816
1365,5.804879188537598,0.11600446701049805,-38.21128463745117,0.0,-1.905580997467041,-0.12159562110900879,23.3824520111084,0.0,-0.2168245166540146,-0.01638297736644745,2.887434720993042,0.0,0.0,0.0,0.0,0.0,0.03542548790574074,-0.0016111655859276652,0.7624532580375671,0.0006689581205137074,0.008125481195747852,8.777690527494997e-05,8.266393661499023,-1.919285774230957,-10.865411758422852,0.7349701523780823,5.785740852355957,-0.41810065507888794,-0.4485723376274109,5.7585320472717285,-0.19396910071372986,-1.868561029434204,-0.04097186401486397,-0.21091976761817932,-2.666586806299165e-05,0.08733703196048737,-0.23218876123428345,0.23721688985824585,1.7161097526550293,-0.09760799258947372,0.18069536983966827,-1.5296673774719238,1.1101447343826294,0.052591294050216675,0.20671424269676208,2.528952121734619,0.5947486162185669,0.7452956438064575,-0.1140432357788086
1370,5.544928550720215,0.11362648010253906,-41.007747650146484,0.0,-1.700483798980713,-0.13292717933654785,23.40595245361328,0.0,-0.18324995040893555,-0.016768693923950195,2.887014150619507,0.0,0.0,0.0,0.0,0.0,0.034978415817022324,0.0023278365842998028,0.6506556272506714,0.0004131876630708575,0.0072180526331067085,-9.528101509204134e-05,6.744254112243652,-2.2044754028320312,-12.2252836227417,0.7439497113227844,5.535921573638916,-0.5651248693466187,-0.5876530408859253,5.481896877288818,-0.26560670137405396,-1.6516660451889038,-0.04190187528729439,-0.17504562437534332,-0.00044223558506928384,0.07443957775831223,-0.2716975212097168,0.3297542929649353,1.9429336786270142,-0.08685852587223053,0.23452305793762207,-1.4634909629821777,1.475845217704773,0.06105963513255119,0.1398971527814865,2.55492901802063,0.46219807863235474,0.7409369945526123,-0.06667821109294891
1375,5.154856204986572,-1.501645565032959,-45.56264114379883,0.0,-1.4019179344177246,-0.07556307315826416,23.478635787963867,0.0,-0.13199728727340698,-0.00816461443901062,2.895609140396118,0.0,0.0,0.0,0.0,0.0,-0.2659851610660553,0.003646676894277334,0.2511703073978424,0.000275169761152938,-0.00639257300645113,-0.00023411016445606947,-0.2972385883331299,-2.1783528327941895,-12.275212287902832,0.6415611505508423,3.614011526107788,-0.6659444570541382,-0.7006196975708008,4.684135913848877,-0.3416426479816437,-0.9219502210617065,-0.040127430111169815,-0.043394625186920166,-0.0002405472769169137,0.06032650172710419,-0.28687387704849243,0.4341055750846863,2.1750032901763916,-0.07417593151330948,0.26471248269081116,-1.3767943382263184,1.9005975723266602,0.06531527638435364,0.04638313502073288,2.5726101398468018,0.2792452871799469,0.7394375205039978,-0.0065122805535793304
1385,5.69486141204834,-0.001995563507080078,-46.14634704589844,0.0,-2.1120355129241943,0.0005016326904296875,23.551128387451172,0.0,-0.3165702521800995,0.00013571977615356445,2.9027798175811768,0.0,0.0,0.0,0.0,0.0,-0.14749516546726227,-0.010915259830653667,0.9160468578338623,0.001016188063658774,4.7344339691335335e-05,-0.0009771963814273477,7.811324119567871,-1.413604497909546,-7.736743927001953,0.4585220515727997,5.666738510131836,-0.4267141819000244,-0.3637099266052246,5.492593765258789,-0.07651090621948242,-1.9020410776138306,-0.052723478525877,-0.24960985779762268,-0.0020686527714133263,0.05125366151332855,-0.041609518229961395,0.5141379237174988,0.032239608466625214,-0.06873077154159546,0.06260335445404053,-1.2997087240219116,0.01568569242954254,0.05329301208257675,0.09680371731519699,2.5811727046966553,-0.01187134813517332,0.7527554631233215,-0.09500781446695328
1390,3.4009153842926025,-0.0172116756439209,-46.23554229736328,0.0,-1.134653925895691,0.009488821029663086,23.562114715576172,0.0,-0.0103369215503335,0.001991916447877884,2.9048643112182617,0.0,0.0,0.0,0.0,0.0,0.2999265789985657,-0.8428886532783508,0.4512311518192291,0.04800351336598396,0.027880659326910973,0.005011350382119417,4.732578277587891,1.0749608278274536,-5.000969409942627,-0.04966927319765091,3.362495183944702,1.3043651580810547,-3.838696002960205,5.999574184417725,-2.4392096996307373,-2.555163860321045,0.28438419103622437,-0.4038948714733124,-0.0028348194900900126,0.04786120727658272,-0.07207535207271576,0.516901969909668,-0.010912827216088772,-0.06317215412855148,0.1415703296661377,-1.2971693277359009,0.003072593128308654,0.05006472393870354,-0.2681054174900055,2.5807318687438965,-0.0427180714905262,0.7550755143165588,0.21891261637210846
1395,5.587032318115234,-5.523387432098389,-51.74412536621094,0.0,-2.307839870452881,2.254638671875,25.808605194091797,0.0,-0.3512076735496521,0.3419966697692871,3.244859218597412,0.0,7.363045692443848,0.013505498878657818,-7.362792491912842,10.412749290466309,3.052438497543335,0.5463577508926392,10.322554588317871,0.11549396067857742,0.23271065950393677,-0.004168849904090166,8.97946834564209,-0.15730123221874237,-5.1369805335998535,0.1553722321987152,5.575957775115967,0.3273855745792389,-0.03998134285211563,5.549307823181152,0.148600235581398,-2.2969777584075928,-0.0016454989090561867,-0.3521818518638611,-0.004855094477534294,0.04471515119075775,-0.05938363075256348,0.5168876647949219,-0.006180012598633766,-0.05909031629562378,0.06954065710306168,-1.2970365285873413,-0.0008382595842704177,0.04909761622548103,-0.03337142616510391,2.5806427001953125,-0.009568126872181892,0.7547075152397156,0.020080044865608215
1400,5.528413772583008,-5.054306507110596,-51.27583312988281,0.0,-2.2843453884124756,2.092017412185669,25.64659881591797,0.0,-0.34815704822540283,0.333486407995224,3.236392021179199,0.0,6.4167585372924805,0.012127257883548737,-6.417585849761963,9.075260162353516,2.5576746463775635,0.3356003165245056,9.090657234191895,0.10431622713804245,0.19187773764133453,0.0007855699514038861,8.597212791442871,-0.7601296901702881,-5.418496608734131,0.341786652803421,5.518487453460693,-0.08179792016744614,-0.19444400072097778,5.632346153259277,0.04510441794991493,-2.341304302215576,0.02992551028728485,-0.3676822781562805,-0.00048332102596759796,0.04215014725923538,-0.06631581485271454,0.5168492794036865,-0.006007647141814232,-0.055801015347242355,0.09225882589817047,-1.2969400882720947,-0.0012069750810042024,0.046157825738191605,-0.08957621455192566,2.580503463745117,-0.008343925699591637,0.7562872767448425,0.05096658691763878
1405,5.571809768676758,-5.5968804359436035,-51.81867980957031,0.0,-2.2990942001342773,2.3065359592437744,25.861927032470703,0.0,-0.36343124508857727,0.36381667852401733,3.26676869392395,0.0,7.110419273376465,0.013552278280258179,-7.1118035316467285,10.056639671325684,2.842609167098999,0.14864221215248108,10.008491516113281,0.04047292098402977,0.21362651884555817,-0.0005704656941816211,8.958312034606934,-0.8667240738868713,-5.188382148742676,0.37706664204597473,5.566170692443848,-0.2305675595998764,-0.16373109817504883,5.549359321594238,0.035315126180648804,-2.2854182720184326,0.03330197185277939,-0.3587069809436798,-0.0005725296214222908,0.03831229358911514,-0.08254394680261612,0.5167780518531799,-0.004640231840312481,-0.05064922571182251,0.10970994830131531,-1.2968822717666626,-0.001343548996374011,0.041277024894952774,-0.09648703783750534,2.5804615020751953,-0.004308149218559265,0.759135901927948,0.05070149526000023
1410,5.549377918243408,-5.488602638244629,-51.7095947265625,0.0,-2.285651206970215,2.2616422176361084,25.817916870117188,0.0,-0.3575924038887024,0.3560296893119812,3.2589733600616455,0.0,6.977034568786621,0.012339930981397629,-6.979390621185303,9.868690490722656,2.7975409030914307,0.26171475648880005,9.828649520874023,0.06814686954021454,0.21033862233161926,-8.38971755001694e-05,8.885350227355957,-0.5839465260505676,-5.215565204620361,0.2890874445438385,5.547281742095947,-0.12933439016342163,-0.13411307334899902,5.570282936096191,0.030327698215842247,-2.296578884124756,0.036512333899736404,-0.36086565256118774,-0.0008622533641755581,0.033883560448884964,-0.09087426215410233,0.5166774392127991,-0.004784241318702698,-0.04479992017149925,0.11991262435913086,-1.2968742847442627,-0.0013933314476162195,0.03658122569322586,-0.10796775668859482,2.5804688930511475,-0.004842630587518215,0.7615964412689209,0.058295730501413345
1415,5.5581440925598145,-5.606583595275879,-51.82603073120117,0.0,-2.2892751693725586,2.304840564727783,25.861831665039062,0.0,-0.35937464237213135,0.36092323064804077,3.263857364654541,0.0,7.134181022644043,0.012899963185191154,-7.136993408203125,10.091252326965332,2.8699896335601807,0.22091449797153473,10.034172058105469,0.06788568943738937,0.21615569293498993,-7.895287126302719e-05,8.951923370361328,-0.4635303318500519,-5.167267322540283,0.2485598921775818,5.559314250946045,-0.11549216508865356,-0.1266617476940155,5.557585716247559,0.012414839118719101,-2.2888004779815674,0.04051598906517029,-0.35927242040634155,-0.0007383414776995778,0.029219485819339752,-0.09272806346416473,0.5165887475013733,-0.004804815165698528,-0.038602713495492935,0.1231076642870903,-1.296866536140442,-0.001645062817260623,0.031466711312532425,-0.11472366750240326,2.5804903507232666,-0.005067750811576843,0.7643201351165771,0.06313038617372513
1420,5.5785980224609375,-5.686421871185303,-51.903663635253906,0.0,-2.2965967655181885,2.3371238708496094,25.894542694091797,0.0,-0.36211761832237244,0.36518028378486633,3.268105983734131,0.0,7.235459327697754,0.0131598599255085,-7.2385053634643555,10.234647750854492,2.9100656509399414,0.2482312172651291,10.170783996582031,0.05750684067606926,0.21920403838157654,0.0017208866775035858,9.020515441894531,-0.3278053402900696,-5.1515212059021,0.1990339308977127,5.580813884735107,-0.08368784934282303,-0.06953828781843185,5.545227527618408,0.029660753905773163,-2.2782037258148193,0.036420032382011414,-0.3564817011356354,-9.91295964922756e-05,0.02466738410294056,-0.08853021264076233,0.5165047645568848,-0.004587274044752121,-0.032569773495197296,0.11713866889476776,-1.2968809604644775,-0.0020593649242073298,0.026533950120210648,-0.10501286387443542,2.58052659034729,-0.004546519834548235,0.7669165134429932,0.05364313721656799
1425,5.548586368560791,-5.515894412994385,-51.730648040771484,0.0,-2.279430866241455,2.2695584297180176,25.827255249023438,0.0,-0.3571628928184509,0.35623425245285034,3.259131908416748,0.0,7.010997772216797,0.012192634865641594,-7.01410436630249,9.917252540588379,2.817694902420044,0.24120496213436127,9.872297286987305,0.06655830144882202,0.21193811297416687,-0.0032934437040239573,8.918676376342773,-0.2332359105348587,-5.198077201843262,0.16396547853946686,5.552224159240723,-0.06896482408046722,-0.07831218838691711,5.568358421325684,0.008194198831915855,-2.29018497467041,0.03870861977338791,-0.3602617681026459,-0.0017566162860020995,0.020435601472854614,-0.08077356964349747,0.5164424777030945,-0.0040143681690096855,-0.026958808302879333,0.10697343945503235,-1.2968934774398804,-0.0018026286270469427,0.021930020302534103,-0.09983476251363754,2.580570936203003,-0.004362829029560089,0.7693806290626526,0.05882140249013901
1430,5.566196441650391,-5.6617112159729,-51.873756408691406,0.0,-2.288177251815796,2.325122594833374,25.882883071899414,0.0,-0.36016130447387695,0.3628097176551819,3.2656681537628174,0.0,7.203832626342773,0.01317574642598629,-7.206907749176025,10.189940452575684,2.9005658626556396,0.24098704755306244,10.128434181213379,0.056583307683467865,0.21863587200641632,0.0017018158687278628,9.007997512817383,-0.1842392534017563,-5.143256664276123,0.13867126405239105,5.5702643394470215,-0.06752841174602509,-0.054411083459854126,5.549183368682861,0.01078980602324009,-2.278911590576172,0.037572234869003296,-0.3567318022251129,-7.4636576755438e-05,0.016665950417518616,-0.07078100740909576,0.5163930058479309,-0.003957442939281464,-0.021958254277706146,0.09374401718378067,-1.2969080209732056,-0.0019975430332124233,0.01783733442425728,-0.08705422282218933,2.580601692199707,-0.004905851557850838,0.7715218663215637,0.04458792507648468
1435,5.5731306076049805,-5.553164482116699,-51.762454986572266,0.0,-2.29062819480896,2.2886972427368164,25.84638786315918,0.0,-0.36142754554748535,0.36056315898895264,3.2633936405181885,0.0,7.048002243041992,0.012349853292107582,-7.0510430335998535,9.969538688659668,2.816730260848999,0.3226851224899292,9.928146362304688,0.05242827534675598,0.21153834462165833,-9.099653834709898e-05,8.964265823364258,-0.19784383475780487,-5.208980560302734,0.13402166962623596,5.576324939727783,-0.10503608733415604,-0.05230049043893814,5.561758518218994,0.0027996432036161423,-2.2838668823242188,0.0373564250767231,-0.35875487327575684,-0.0006798404501751065,0.013450906611979008,-0.05946505442261696,0.5163560509681702,-0.0034230761229991913,-0.017712382599711418,0.07847041636705399,-1.2969282865524292,-0.0018329524900764227,0.014365706592798233,-0.07433992624282837,2.5806398391723633,-0.00439953850582242,0.7733638882637024,0.040152229368686676
1440,5.554372787475586,-5.503955364227295,-51.710838317871094,0.0,-2.2820868492126465,2.269850730895996,25.827411651611328,0.0,-0.3583357632160187,0.3587706983089447,3.2615699768066406,0.0,6.979574203491211,0.013324374333024025,-6.982158660888672,9.872445106506348,2.7857184410095215,0.19625186920166016,9.836705207824707,0.0332442969083786,0.2091621607542038,1.958703069249168e-05,8.917261123657227,-0.2069866955280304,-5.2109293937683105,0.12927909195423126,5.557782173156738,-0.12493451684713364,-0.0360182449221611,5.569465637207031,0.006190882995724678,-2.288048028945923,0.034822773188352585,-0.35942330956459045,-0.0004927712143398821,0.010777479037642479,-0.04834646359086037,0.5163341760635376,-0.0037111917044967413,-0.014149296097457409,0.06394324451684952,-1.296937108039856,-0.0022774699609726667,0.011446100659668446,-0.06019149348139763,2.5806655883789062,-0.004279023967683315,0.7749077677726746,0.03139551356434822
