step,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,fs_force_x_raw,fs_force_y_raw,fs_force_z_raw,fs_torque_x_raw,fs_torque_y_raw,fs_torque_z_raw,fs_force_x_raw2,fs_force_y_raw2,fs_force_z_raw2,fs_torque_x_raw2,fs_torque_y_raw2,fs_torque_z_raw2,link_data[joint2_force_x_raw],link_data[joint2_force_y_raw],link_data[joint2_force_z_raw],link_data[joint2_torque_x_raw],link_data[joint2_torque_y_raw],link_data[joint2_torque_z_raw],act_tor_j1,act_tor_j2,act_tor_j3,act_tor_j4,act_tor_j5,act_tor_j6,act_tor_j7,osc_torque_j1,osc_torque_j2,osc_torque_j3,osc_torque_j4,osc_torque_j5,osc_torque_j6,osc_torque_j7,joint_pos_j1,joint_vel_j1,joint_pos_j2,joint_vel_j2,joint_pos_j3,joint_vel_j3,joint_pos_j4,joint_vel_j4,joint_pos_j5,joint_vel_j5,joint_pos_j6,joint_vel_j6,joint_pos_j7,joint_vel_j7
1125,0.0,0.0,0.0,0.0,0.018979165703058243,-0.0007927315891720355,1.0479966402053833,0.00222666934132576,0.009040181525051594,-0.0002140838623745367,-0.0020232803653925657,-9.74077483988367e-05,0.0004041541542392224,8.513047760061454e-06,-0.0002597005805000663,-1.9769067876040936e-05,10.321324348449707,2.301046133041382,-3.5502398014068604,-0.3356612026691437,4.772334575653076,1.2101801633834839,1.2102540731430054,4.7480926513671875,1.215767741203308,-1.5971556901931763,-0.023134103044867516,-0.3231427073478699,-5.439612141344696e-05,"tensor(1.3157, device='cuda:0')","tensor(4.7099, device='cuda:0')","tensor(1.3456, device='cuda:0')","tensor(-1.7245, device='cuda:0')","tensor(-0.0303, device='cuda:0')","tensor(-0.3253, device='cuda:0')","tensor(-4.2856e-05, device='cuda:0')",-0.568918764591217,0.17015518248081207,-0.3643588721752167,0.3578817546367645,-0.08734242618083954,0.0006032101227901876,-2.3531033992767334,0.08951152116060257,0.7609308958053589,0.20304855704307556,2.49444842338562,0.25302502512931824,-0.3864254355430603,-0.14625470340251923
1130,0.0,0.0,0.0,0.0,-2.909749746322632,-4.907973766326904,-5.228969573974609,0.16735918819904327,-0.1447608321905136,0.04349585250020027,0.019247816875576973,0.0016817923169583082,-0.0030818097293376923,-0.00018218033073935658,0.0024479704443365335,0.00019864036585204303,16.835121154785156,-2.4068782329559326,1.5230555534362793,0.5660345554351807,4.75881814956665,-0.6357786059379578,-0.6014723777770996,4.753386497497559,-0.794743001461029,0.8030650615692139,-0.005099180154502392,0.26055657863616943,0.00012871631770394742,"tensor(-5.4401, device='cuda:0')","tensor(4.7821, device='cuda:0')","tensor(-6.1486, device='cuda:0')","tensor(7.2530, device='cuda:0')","tensor(0.0466, device='cuda:0')","tensor(1.8151, device='cuda:0')","tensor(0.0006, device='cuda:0')",-0.5592098832130432,0.19091059267520905,-0.3493850827217102,-0.028168145567178726,-0.08748961240053177,0.0039285700768232346,-2.351879358291626,-0.23457831144332886,0.7713004946708679,0.14543209969997406,2.5091075897216797,0.22415010631084442,-0.39351171255111694,-0.08708587288856506
1135,0.0,0.0,0.0,0.0,0.06172805652022362,0.03678399696946144,1.0137553215026855,0.0032938607037067413,0.007938265800476074,-0.0009621775825507939,-0.002206759760156274,-0.00022842295584268868,0.00039143668254837394,2.488555219315458e-05,-0.00028198628569953144,-2.3724109269096516e-05,11.695701599121094,1.330366611480713,-2.4408748149871826,-0.07811907678842545,4.7975921630859375,0.8238088488578796,0.8238904476165771,4.791228771209717,0.7972963452339172,-1.1104192733764648,0.002341880463063717,-0.3209725022315979,-6.218032649485394e-05,"tensor(1.1017, device='cuda:0')","tensor(4.7229, device='cuda:0')","tensor(1.1278, device='cuda:0')","tensor(-1.4389, device='cuda:0')","tensor(-0.0144, device='cuda:0')","tensor(-0.3309, device='cuda:0')","tensor(-5.9688e-05, device='cuda:0')",-0.5505743622779846,0.17095714807510376,-0.34043771028518677,0.2643600404262543,-0.09015829116106033,-0.0609559528529644,-2.351043939590454,0.09239289164543152,0.7760941386222839,0.11732951551675797,2.5218002796173096,0.16347724199295044,-0.3963722288608551,-0.09023330360651016
1140,0.0,0.0,0.0,0.0,0.3118785321712494,0.7803592085838318,-3.5461838245391846,-0.04481219872832298,-0.008404925465583801,-0.004335095174610615,0.005968649405986071,0.0004253142105881125,-0.0009868514025583863,-4.415273360791616e-05,0.0007597815711051226,6.0686423239530995e-05,27.797910690307617,-10.351811408996582,10.157806396484375,1.8479164838790894,4.390570640563965,-4.003435134887695,-3.857151985168457,4.429834365844727,-4.31339168548584,5.097170829772949,0.016853535547852516,1.376246452331543,0.0004966394626535475,"tensor(-4.0797, device='cuda:0')","tensor(4.6733, device='cuda:0')","tensor(-4.6401, device='cuda:0')","tensor(5.1814, device='cuda:0')","tensor(0.0725, device='cuda:0')","tensor(1.1359, device='cuda:0')","tensor(0.0002, device='cuda:0')",-0.5428218245506287,0.12350845336914062,-0.3290959596633911,-0.06405279785394669,-0.09122207760810852,-0.004257082473486662,-2.3493244647979736,-0.1773206889629364,0.7836875915527344,0.0655229464173317,2.5308947563171387,0.1963612139225006,-0.40183717012405396,-0.025981353595852852
1145,0.0,0.0,0.0,0.0,0.33843421936035156,0.3828422427177429,0.8056082129478455,-0.007845345884561539,0.014756755903363228,-0.00419601472094655,-0.002679202239960432,-0.00340967602096498,0.00023163379228208214,0.0004202612617518753,-0.0003365075681358576,-9.409703488927335e-05,16.171890258789062,3.932063341140747,1.4312233924865723,-1.5640825033187866,4.563263893127441,-1.6539510488510132,-0.34315311908721924,4.884023666381836,-0.4928128123283386,0.3588029742240906,0.05088185518980026,-0.16929468512535095,-0.0001990257005672902,"tensor(0.3114, device='cuda:0')","tensor(4.8537, device='cuda:0')","tensor(0.1491, device='cuda:0')","tensor(-0.5352, device='cuda:0')","tensor(0.0301, device='cuda:0')","tensor(-0.2939, device='cuda:0')","tensor(-0.0001, device='cuda:0')",-0.5413663983345032,-0.056005313992500305,-0.33408913016319275,-0.052928246557712555,-0.0925724133849144,0.0018491671653464437,-2.3530800342559814,0.01859273388981819,0.7811111211776733,-0.061658646911382675,2.5352866649627686,-0.051629550755023956,-0.3991292715072632,0.04591088369488716
1150,0.0,0.0,0.0,0.0,-0.3378198444843292,-0.5374097228050232,0.5115711092948914,0.020336829125881195,-0.008217998780310154,0.004487431608140469,4.161008837400004e-05,0.0003126648662146181,1.6782587408670224e-05,-3.89355409424752e-05,4.722263383882819e-06,6.3776301431062166e-06,9.744769096374512,2.1562187671661377,-3.9053378105163574,-0.2225712686777115,4.681290626525879,1.3910584449768066,1.2893729209899902,4.638540744781494,1.3153748512268066,-1.6316591501235962,-0.030758347362279892,-0.3076491355895996,-4.349309529061429e-05,"tensor(0.9321, device='cuda:0')","tensor(4.5865, device='cuda:0')","tensor(0.9415, device='cuda:0')","tensor(-1.1192, device='cuda:0')","tensor(-0.0326, device='cuda:0')","tensor(-0.1497, device='cuda:0')","tensor(2.8940e-05, device='cuda:0')",-0.5432031750679016,-0.008973884396255016,-0.33222949504852295,0.059475161135196686,-0.0926930233836174,-0.005940904375165701,-2.349591016769409,0.05990074947476387,0.7802619934082031,0.007550329901278019,2.52968168258667,-0.09818879514932632,-0.3992725908756256,-0.02304666116833687
1155,0.0,0.0,0.0,0.0,0.210118368268013,0.3963091969490051,1.3875079154968262,-0.01221927348524332,0.018807463347911835,-0.0036545766051858664,-0.00336298905313015,-9.60647375904955e-05,0.0005707137752324343,6.968513844185509e-06,-0.00042868684977293015,-3.116302832495421e-05,9.903972625732422,2.165842056274414,-3.8250653743743896,-0.23559343814849854,4.696928024291992,1.3189247846603394,1.2502778768539429,4.662698268890381,1.2679427862167358,-1.5968356132507324,-0.027169590815901756,-0.31718724966049194,-6.546803342644125e-05,"tensor(1.7620, device='cuda:0')","tensor(4.6492, device='cuda:0')","tensor(1.8381, device='cuda:0')","tensor(-2.2137, device='cuda:0')","tensor(-0.0358, device='cuda:0')","tensor(-0.4518, device='cuda:0')","tensor(-0.0001, device='cuda:0')",-0.5424136519432068,0.03431834653019905,-0.3276306688785553,0.17074452340602875,-0.09277089685201645,0.0016796286217868328,-2.3468151092529297,0.09321167320013046,0.7822162508964539,0.07849837094545364,2.5291175842285156,0.03025694005191326,-0.4011034071445465,-0.06549673527479172
1160,0.0,0.0,0.0,0.0,0.08923079818487167,0.1374109834432602,0.9599815011024475,-0.0026783403009176254,0.010410192422568798,-0.0014746526721864939,-0.0021488103084266186,-0.0001651229104027152,0.00037220059311948717,1.7227059288416058e-05,-0.00027428637258708477,-2.2092932340456173e-05,11.173280715942383,1.4939758777618408,-2.8723409175872803,-0.1314898431301117,4.697258472442627,0.9046510457992554,0.9046974182128906,4.683386325836182,0.8802567720413208,-1.1569684743881226,-0.014313784427940845,-0.2612023651599884,-0.00010207593732047826,"tensor(1.1127, device='cuda:0')","tensor(4.6662, device='cuda:0')","tensor(1.1140, device='cuda:0')","tensor(-1.4108, device='cuda:0')","tensor(-0.0205, device='cuda:0')","tensor(-0.2985, device='cuda:0')","tensor(-9.5155e-05, device='cuda:0')",-0.5386654734611511,0.08996327966451645,-0.3187958002090454,0.21170936524868011,-0.09267912805080414,0.0018007521284744143,-2.344036102294922,0.06753578782081604,0.7878456711769104,0.13225072622299194,2.5341532230377197,0.14349932968616486,-0.4052552878856659,-0.09445729851722717
1165,0.0,0.0,0.0,0.0,-0.11794272810220718,-0.20258013904094696,0.33287233114242554,0.008363276720046997,-0.0021268895361572504,0.0015684213722124696,-0.00032508239382877946,-0.00012280225928407162,8.955373050412163e-05,1.4403051864064764e-05,-4.264397648512386e-05,-5.565218998526689e-06,12.188791275024414,0.9381092190742493,-2.1412880420684814,-0.07761605083942413,4.637442588806152,0.537390410900116,0.5902809500694275,4.637068271636963,0.5405165553092957,-0.7371543645858765,-0.010583900846540928,-0.16184814274311066,-8.556758257327601e-05,"tensor(0.4265, device='cuda:0')","tensor(4.6037, device='cuda:0')","tensor(0.3637, device='cuda:0')","tensor(-0.5198, device='cuda:0')","tensor(-0.0100, device='cuda:0')","tensor(-0.0944, device='cuda:0')","tensor(-2.7607e-05, device='cuda:0')",-0.5326845049858093,0.13657423853874207,-0.3055992126464844,0.2555859684944153,-0.0923926830291748,0.003275408409535885,-2.3403894901275635,0.051747340708971024,0.796742856502533,0.18574880063533783,2.5436487197875977,0.21904315054416656,-0.41157498955726624,-0.12906081974506378
1170,0.0,0.0,0.0,0.0,-0.3323934078216553,-0.7616450190544128,-0.838717520236969,0.031866684556007385,-0.023545611649751663,0.0057623847387731075,0.0026405237149447203,-0.0002502902934793383,-0.00045777123887091875,3.4982524084625766e-05,0.0003363806172274053,1.7846694390755147e-05,17.131412506103516,-2.461407423019409,1.7842590808868408,0.5630899667739868,4.608622074127197,-1.0584571361541748,-0.8172377943992615,4.677392482757568,-1.0520524978637695,0.960282564163208,0.05019598826766014,0.009808366186916828,-0.00021274534810800105,"tensor(-1.3427, device='cuda:0')","tensor(4.5533, device='cuda:0')","tensor(-1.6032, device='cuda:0')","tensor(1.6435, device='cuda:0')","tensor(0.0378, device='cuda:0')","tensor(0.2671, device='cuda:0')","tensor(-3.4649e-05, device='cuda:0')",-0.527015209197998,0.07645294815301895,-0.29732269048690796,0.05726739019155502,-0.09178782254457474,0.013133739121258259,-2.340559482574463,-0.0498809888958931,0.804260790348053,0.09003733843564987,2.5549161434173584,0.17833510041236877,-0.41638195514678955,-0.049864694476127625
1175,0.0,0.0,0.0,0.0,0.009096910245716572,-0.027202630415558815,1.0009617805480957,0.0030538910068571568,0.008403647691011429,3.400647983653471e-05,-0.0019546588882803917,-0.0002718437754083425,0.00034376626717858016,3.067842771997675e-05,-0.00024972870596684515,-2.278951433254406e-05,10.188178062438965,2.3846750259399414,-3.688751459121704,-0.3293416202068329,4.6197686195373535,1.1071614027023315,1.1491684913635254,4.614570617675781,1.1505955457687378,-1.4001750946044922,-0.017636973410844803,-0.31529003381729126,-7.393900159513578e-05,"tensor(1.2563, device='cuda:0')","tensor(4.5982, device='cuda:0')","tensor(1.2696, device='cuda:0')","tensor(-1.5224, device='cuda:0')","tensor(-0.0245, device='cuda:0')","tensor(-0.3132, device='cuda:0')","tensor(-6.7622e-05, device='cuda:0')",-0.523003339767456,0.08598354458808899,-0.2879038155078888,0.25676336884498596,-0.09200744330883026,0.002846986521035433,-2.3370909690856934,0.10894561558961868,0.8100779056549072,0.15652458369731903,2.5613763332366943,0.1114472970366478,-0.4205247759819031,-0.11858804523944855
1180,0.0,0.0,0.0,0.0,1.4687633514404297,2.5738775730133057,-0.14298786222934723,-0.09289369732141495,0.051813311874866486,-0.0222373828291893,-0.004275208804756403,-0.00023775221779942513,0.0007394324638880789,2.3378577679977752e-05,-0.0005447600269690156,-3.983607530244626e-05,25.180809020996094,-10.453970909118652,7.745443344116211,2.215575933456421,4.3820576667785645,-3.4574708938598633,-3.457453489303589,4.407365322113037,-3.892181873321533,4.070323944091797,0.08376927673816681,0.7455622553825378,-9.923028301273007e-06,"tensor(-1.0544, device='cuda:0')","tensor(4.6881, device='cuda:0')","tensor(-1.3106, device='cuda:0')","tensor(1.1521, device='cuda:0')","tensor(0.0665, device='cuda:0')","tensor(-0.0502, device='cuda:0')","tensor(-0.0003, device='cuda:0')",-0.5196005702018738,0.020914770662784576,-0.2873978316783905,-0.11208805441856384,-0.09227044880390167,-0.02474311925470829,-2.339946746826172,-0.07969742268323898,0.8124704360961914,-0.06024394929409027,2.5672030448913574,0.11504451930522919,-0.4217337667942047,0.06525245308876038
1185,0.0,0.0,0.0,0.0,0.6589205265045166,1.2994358539581299,0.4124828577041626,-0.05154106393456459,0.031748998910188675,-0.010380555875599384,-0.002848799107596278,-0.00014757661847397685,0.00047714231186546385,1.422893092239974e-05,-0.0003627562546171248,-2.73985988314962e-05,15.23867130279541,-2.0654873847961426,0.22730298340320587,0.44813668727874756,4.413177967071533,-0.5103936195373535,-0.5104268789291382,4.398073673248291,-0.6399882435798645,0.6127580404281616,-0.01108779851347208,0.26425114274024963,0.000172713931533508,"tensor(0.5993, device='cuda:0')","tensor(4.5759, device='cuda:0')","tensor(0.5306, device='cuda:0')","tensor(-0.7384, device='cuda:0')","tensor(-0.0076, device='cuda:0')","tensor(-0.1797, device='cuda:0')","tensor(-5.7902e-05, device='cuda:0')",-0.520962655544281,-0.05916138365864754,-0.2876546382904053,0.008937188424170017,-0.09232135862112045,0.03436358645558357,-2.3386387825012207,0.030367085710167885,0.8112177848815918,0.0009420782444067299,2.5650737285614014,-0.06068821996450424,-0.42097601294517517,-0.005304029677063227
1190,0.0,0.0,0.0,0.0,0.4903372526168823,0.909813404083252,0.5672195553779602,-0.035424619913101196,0.025645634159445763,-0.007302696816623211,-0.0025708803441375494,-0.00020797023898921907,0.00042323648813180625,2.2133244783617556e-05,-0.00032733948319219053,-2.63858528342098e-05,13.910767555236816,-0.6975265741348267,-0.7572199106216431,0.19219866394996643,4.445605754852295,-0.04140476509928703,-0.030126290395855904,4.43780517578125,-0.10394025593996048,0.09974773228168488,-0.012020086869597435,0.10132552683353424,0.00011431956954766065,"tensor(0.7254, device='cuda:0')","tensor(4.5714, device='cuda:0')","tensor(0.6909, device='cuda:0')","tensor(-0.8615, device='cuda:0')","tensor(-0.0098, device='cuda:0')","tensor(-0.2023, device='cuda:0')","tensor(-6.6771e-05, device='cuda:0')",-0.5207040309906006,0.018878638744354248,-0.28434693813323975,0.07135755568742752,-0.09239661693572998,0.00046971236588433385,-2.336256265640259,0.035670217126607895,0.8125050663948059,0.03840844705700874,2.563837766647339,0.023223217576742172,-0.4222928285598755,-0.030236275866627693
1195,0.0,0.0,0.0,0.0,0.9434077143669128,1.7733265161514282,0.19693470001220703,-0.06879642605781555,0.04012061282992363,-0.014463101513683796,-0.003280638251453638,-0.000207727454835549,0.0005443326663225889,2.1141588149475865e-05,-0.00041774206329137087,-3.193540032953024e-05,18.13348960876465,-4.309000492095947,2.4083869457244873,0.8615491390228271,4.338370323181152,-1.381018877029419,-1.3809876441955566,4.337242603302002,-1.5634799003601074,1.68149995803833,0.00755531108006835,0.46021178364753723,0.00019637470541056246,"tensor(0.0328, device='cuda:0')","tensor(4.5856, device='cuda:0')","tensor(-0.0743, device='cuda:0')","tensor(-0.0886, device='cuda:0')","tensor(0.0135, device='cuda:0')","tensor(-0.1056, device='cuda:0')","tensor(-0.0001, device='cuda:0')",-0.5187152028083801,0.04643391817808151,-0.2800486385822296,0.041910573840141296,-0.09238998591899872,-0.008083385415375233,-2.334944486618042,-0.005273072049021721,0.8155754804611206,0.038463905453681946,2.5663628578186035,0.09635844081640244,-0.4245505630970001,-0.020049653947353363
1200,0.0,0.0,0.0,0.0,0.014172057621181011,-0.008397003635764122,1.0023335218429565,0.0024847493041306734,0.008483244106173515,-0.00016136573685798794,-0.001994380494579673,-0.00017482911061961204,0.00033792294561862946,1.871695349109359e-05,-0.00025435196585021913,-2.1085170374135487e-05,10.178060531616211,2.154376983642578,-3.685189962387085,-0.23826394975185394,4.608049392700195,1.1396077871322632,1.139622449874878,4.593344688415527,1.1386936902999878,-1.3601605892181396,-0.016249412670731544,-0.3119189441204071,-7.68121171859093e-05,"tensor(1.2625, device='cuda:0')","tensor(4.5780, device='cuda:0')","tensor(1.2766, device='cuda:0')","tensor(-1.4881, device='cuda:0')","tensor(-0.0233, device='cuda:0')","tensor(-0.3132, device='cuda:0')","tensor(-4.4343e-05, device='cuda:0')",-0.5168919563293457,0.04777945950627327,-0.27480149269104004,0.172052800655365,-0.09230680018663406,0.0039702593348920345,-2.3327770233154297,0.0817364901304245,0.8188180327415466,0.10206346213817596,2.569641351699829,0.06151347979903221,-0.42687875032424927,-0.07872351258993149
1205,0.0,0.0,0.0,0.0,1.0537606477737427,2.0406672954559326,0.061388492584228516,-0.08205649256706238,0.04606335237622261,-0.016148919239640236,-0.0033281862270087004,-0.00020734171266667545,0.000555744452867657,2.0977257008780725e-05,-0.0004240893467795104,-3.247617860324681e-05,18.14289093017578,-4.304435729980469,2.3819849491119385,0.7547742128372192,4.178730487823486,-1.4891425371170044,-1.489082932472229,4.171717166900635,-1.6436214447021484,1.8509103059768677,-0.006277017295360565,0.5986793637275696,0.00033556376001797616,"tensor(-0.0065, device='cuda:0')","tensor(4.5125, device='cuda:0')","tensor(-0.1044, device='cuda:0')","tensor(-0.0287, device='cuda:0')","tensor(0.0096, device='cuda:0')","tensor(-0.0603, device='cuda:0')","tensor(-8.9320e-05, device='cuda:0')",-0.5125536322593689,0.10582925379276276,-0.26472219824790955,0.15329459309577942,-0.0922425240278244,-0.009192481637001038,-2.329373836517334,0.0228007473051548,0.8258856534957886,0.12451156973838806,2.5753848552703857,0.17732401192188263,-0.4320918023586273,-0.08204403519630432
1210,0.0,0.0,0.0,0.0,0.4500957429409027,0.7471840977668762,0.6606383919715881,-0.02500128746032715,0.02129390463232994,-0.0066739777103066444,-0.0026636701077222824,-0.00018913490930572152,0.000443311408162117,1.968350807146635e-05,-0.00033939428976736963,-2.646072425704915e-05,14.646260261535645,-1.7882012128829956,-0.3117690086364746,0.5322805643081665,4.467307090759277,-0.2954447865486145,-0.29540786147117615,4.465193271636963,-0.4225538969039917,0.3288586735725403,0.016387658193707466,-0.0029973944183439016,-9.196426981361583e-05,"tensor(0.4794, device='cuda:0')","tensor(4.5618, device='cuda:0')","tensor(0.4083, device='cuda:0')","tensor(-0.5977, device='cuda:0')","tensor(0.0069, device='cuda:0')","tensor(-0.2259, device='cuda:0')","tensor(-0.0001, device='cuda:0')",-0.5084083080291748,0.065528504550457,-0.2587732672691345,0.12924949824810028,-0.09254885464906693,-0.005708028096705675,-2.3285598754882812,0.0423966720700264,0.8308500051498413,0.08962356299161911,2.582571268081665,0.12211272865533829,-0.43533092737197876,-0.05993455648422241
1215,0.0,0.0,0.0,0.0,1.7123372554779053,3.232435703277588,-0.45414286851882935,-0.1263587325811386,0.06655191630125046,-0.026234634220600128,-0.004282963462173939,-0.00021327992726583034,0.0007306032348424196,2.035731085925363e-05,-0.0005455980426631868,-3.982196722063236e-05,24.595808029174805,-10.194892883300781,7.194935321807861,1.8481525182724,3.9137368202209473,-3.6867246627807617,-3.686687469482422,3.9252583980560303,-4.008145332336426,4.308419704437256,0.04273029416799545,1.0843825340270996,0.0003703376278281212,"tensor(-1.0907, device='cuda:0')","tensor(4.4740, device='cuda:0')","tensor(-1.2941, device='cuda:0')","tensor(1.1585, device='cuda:0')","tensor(0.0506, device='cuda:0')","tensor(0.0529, device='cuda:0')","tensor(-0.0002, device='cuda:0')",-0.505365252494812,0.03913658857345581,-0.25563111901283264,-0.0653221532702446,-0.09292084723711014,-0.019343407824635506,-2.3287880420684814,-0.06987360119819641,0.8339455127716064,-0.021096231415867805,2.5867998600006104,0.11421918123960495,-0.4373904764652252,0.03187889605760574
1220,0.0,0.0,0.0,0.0,0.02742486633360386,0.008281311020255089,0.9882179498672485,0.0027760937809944153,0.008017467334866524,-0.00046008563367649913,-0.002048768801614642,-0.00017852758173830807,0.00033668719697743654,1.9202814655727707e-05,-0.0002608412178233266,-2.1495703549589962e-05,10.61198902130127,1.6067273616790771,-3.383434772491455,-0.09075547009706497,4.589895725250244,0.9698403477668762,0.9698278307914734,4.578683376312256,0.9433510303497314,-1.1706618070602417,-0.0074411374516785145,-0.31037846207618713,-9.758672240423039e-05,"tensor(1.1890, device='cuda:0')","tensor(4.5630, device='cuda:0')","tensor(1.1882, device='cuda:0')","tensor(-1.3930, device='cuda:0')","tensor(-0.0181, device='cuda:0')","tensor(-0.3171, device='cuda:0')","tensor(-5.9060e-05, device='cuda:0')",-0.5062747001647949,-0.017349805682897568,-0.25603529810905457,0.06240294128656387,-0.0927407518029213,0.004855346400290728,-2.328329563140869,0.0621781088411808,0.8332188129425049,0.015897700563073158,2.5866076946258545,-0.04227929934859276,-0.43678364157676697,-0.019286036491394043
1225,0.0,0.0,0.0,0.0,0.024980884045362473,0.04016537591814995,0.9665622711181641,-0.00026104075368493795,0.009284204803407192,-0.0004276816616766155,-0.0019839208107441664,-0.00017763872165232897,0.0003341296105645597,1.9093105947831646e-05,-0.00025295064551755786,-2.109931483573746e-05,10.013418197631836,2.22253680229187,-3.8591761589050293,-0.2573617696762085,4.556819438934326,1.1495258808135986,1.1495417356491089,4.540192127227783,1.1507740020751953,-1.328015685081482,-0.02098667621612549,-0.2816779315471649,-5.1741080824285746e-05,"tensor(1.2737, device='cuda:0')","tensor(4.5431, device='cuda:0')","tensor(1.2835, device='cuda:0')","tensor(-1.4598, device='cuda:0')","tensor(-0.0246, device='cuda:0')","tensor(-0.3015, device='cuda:0')","tensor(-4.4438e-05, device='cuda:0')",-0.5055884122848511,0.03622237220406532,-0.25029727816581726,0.16067233681678772,-0.0923633947968483,0.007298532873392105,-2.324889898300171,0.08308139443397522,0.8363984823226929,0.09814608097076416,2.5866987705230713,0.0443054735660553,-0.43944230675697327,-0.07641693949699402
1230,0.0,0.0,0.0,0.0,0.01507241278886795,0.013491619378328323,0.9762255549430847,0.0012817148817703128,0.008513311855494976,-0.0002917446254286915,-0.0019862742628902197,-0.00017371296416968107,0.0003494814154691994,1.848815918492619e-05,-0.00025371575611643493,-2.1001977074774913e-05,10.07681655883789,2.0853219032287598,-3.8758602142333984,-0.20573316514492035,4.565560340881348,1.1258021593093872,1.1258392333984375,4.547842502593994,1.114248514175415,-1.304461121559143,-0.017380651086568832,-0.2960714101791382,-5.1360108045628294e-05,"tensor(1.2244, device='cuda:0')","tensor(4.5390, device='cuda:0')","tensor(1.2215, device='cuda:0')","tensor(-1.3970, device='cuda:0')","tensor(-0.0217, device='cuda:0')","tensor(-0.2991, device='cuda:0')","tensor(-3.5963e-05, device='cuda:0')",-0.5023785829544067,0.07252197712659836,-0.24157318472862244,0.23301416635513306,-0.09222041070461273,0.01165654044598341,-2.3213584423065186,0.10019516944885254,0.8424170017242432,0.16014255583286285,2.5911803245544434,0.11670614778995514,-0.44390252232551575,-0.11803627759218216
1235,0.0,0.0,0.0,0.0,0.4503359794616699,0.8378256559371948,-2.1785378456115723,-0.036094360053539276,0.0005033808993175626,-0.006473499815911055,0.003024735953658819,5.5094733397709206e-05,-0.0005063737044110894,-2.3272727958101314e-06,0.00038540668901987374,2.8147791454102844e-05,23.704086303710938,-8.820866584777832,6.519321441650391,1.4540208578109741,3.8050994873046875,-3.635004758834839,-3.4369282722473145,3.87920880317688,-3.7362210750579834,3.9910359382629395,0.05264958739280701,0.9117651581764221,0.00021816091611981392,"tensor(-3.0291, device='cuda:0')","tensor(4.0510, device='cuda:0')","tensor(-3.3332, device='cuda:0')","tensor(3.4251, device='cuda:0')","tensor(0.0655, device='cuda:0')","tensor(0.6657, device='cuda:0')","tensor(1.9623e-05, device='cuda:0')",-0.49876731634140015,0.016033489257097244,-0.2393231987953186,-0.178315207362175,-0.09224942326545715,0.003614034503698349,-2.323256731033325,-0.16458414494991302,0.8460655212402344,-0.05599256604909897,2.596802234649658,0.07123337686061859,-0.44620203971862793,0.05744592100381851
1240,0.0,0.0,0.0,0.0,0.025006838142871857,0.0034789051860570908,0.9845349788665771,0.003030355554074049,0.007867731153964996,-0.0004335062694735825,-0.0020434954203665257,-0.00018267841369379312,0.00033551311935298145,1.972404970729258e-05,-0.0002601187734398991,-2.1519583242479712e-05,10.586967468261719,1.560516357421875,-3.4436862468719482,-0.07112833857536316,4.569745063781738,0.9545242786407471,0.9545077681541443,4.558956146240234,0.9267013072967529,-1.1410555839538574,-0.006163927260786295,-0.31119757890701294,-0.00013578317884821445,"tensor(1.1711, device='cuda:0')","tensor(4.5475, device='cuda:0')","tensor(1.1672, device='cuda:0')","tensor(-1.3580, device='cuda:0')","tensor(-0.0167, device='cuda:0')","tensor(-0.3150, device='cuda:0')","tensor(-9.0376e-05, device='cuda:0')",-0.49981334805488586,-0.022212054580450058,-0.2409670352935791,0.03976370766758919,-0.0923982784152031,0.00028272438794374466,-2.323289155960083,0.05468955263495445,0.8443083763122559,-0.0007822539191693068,2.5967354774475098,-0.05336042493581772,-0.44474607706069946,-0.0065200235694646835
1245,0.0,0.0,0.0,0.0,0.3022012710571289,0.6931140422821045,-0.6162505745887756,-0.03318091481924057,0.01194260735064745,-0.004664650186896324,0.000316808553179726,4.204624201520346e-05,-5.0441394705558196e-05,-4.7929261199897155e-06,4.0241211536340415e-05,3.4934466839331435e-06,15.37515926361084,-1.9989320039749146,0.2621767520904541,0.26021111011505127,4.0978827476501465,-0.7569853663444519,-0.724971354007721,4.0931878089904785,-0.8017417788505554,0.9707527160644531,-0.019449373707175255,0.42794790863990784,0.0003099982568528503,"tensor(-0.4242, device='cuda:0')","tensor(4.2645, device='cuda:0')","tensor(-0.5170, device='cuda:0')","tensor(0.5428, device='cuda:0')","tensor(-0.0007, device='cuda:0')","tensor(0.1721, device='cuda:0')","tensor(7.3832e-05, device='cuda:0')",-0.4994356334209442,0.03288819640874863,-0.23659540712833405,0.022690417245030403,-0.09206089377403259,-0.002882012166082859,-2.3205676078796387,-0.013992855325341225,0.8467701077461243,0.03174139931797981,2.5958940982818604,0.016111690551042557,-0.44691354036331177,-0.025125863030552864
