step,contact_force_magnitude,fs_force_x,fs_force_y,fs_force_z,fs_torque_x,fs_torque_y,fs_torque_z,osc_torque_j1,ft_torque_j1,diff_torque_j1,osc_torque_j2,ft_torque_j2,diff_torque_j2,osc_torque_j3,ft_torque_j3,diff_torque_j3,osc_torque_j4,ft_torque_j4,diff_torque_j4,osc_torque_j5,ft_torque_j5,diff_torque_j5,osc_torque_j6,ft_torque_j6,diff_torque_j6,osc_torque_j7,ft_torque_j7,diff_torque_j7
990,9.993789672851562,-0.5063892602920532,-1.1406197547912598,9.993843078613281,0.13602766394615173,-0.006879899650812149,-0.0010692968498915434,2.7357678413391113,2.735797166824341,-2.9325485229492188e-05,4.231213092803955,4.231023788452148,0.00018930435180664062,3.3738908767700195,3.3736963272094727,0.000194549560546875,-1.552192211151123,-1.552141785621643,-5.042552947998047e-05,0.014402410946786404,0.014334124512970448,6.828643381595612e-05,-1.137926697731018,-1.1376793384552002,-0.0002473592758178711,-0.0010539504000917077,-0.0010513176675885916,-2.632732503116131e-06
1010,0.0,12.461108207702637,-0.5885494351387024,-3.199143886566162,0.0209719967097044,0.4225336015224457,0.0010642667766660452,0.9852983355522156,0.8781307339668274,0.10716760158538818,-15.543968200683594,-17.588153839111328,2.0441856384277344,-0.08416509628295898,-0.1026093065738678,0.018444210290908813,98.00704193115234,32.68726348876953,65.31977844238281,0.7405407428741455,0.7037151455879211,0.036825597286224365,3.4133739471435547,3.857088088989258,-0.4437141418457031,-0.03769606724381447,-0.056159425526857376,0.018463358283042908
1020,0.0,10.343612670898438,-0.7379825115203857,0.43714439868927,0.028254877775907516,0.32834872603416443,0.0006676642224192619,0.9615690112113953,1.002731204032898,-0.041162192821502686,-2.249800682067871,-3.222505569458008,0.9727048873901367,0.19518348574638367,0.2496226727962494,-0.05443918704986572,60.88541793823242,27.223146438598633,33.662269592285156,0.8032760620117188,0.7930353283882141,0.010240733623504639,1.9978986978530884,2.0968594551086426,-0.0989607572555542,-0.032263629138469696,-0.03524492308497429,0.002981293946504593
1030,0.0,8.340174674987793,-0.29501184821128845,0.9539584517478943,0.00714842788875103,0.22479455173015594,-0.0026533089112490416,0.2505483627319336,0.3343956768512726,-0.08384731411933899,4.017353057861328,3.613105297088623,0.4042477607727051,-0.24612438678741455,-0.16534364223480225,-0.0807807445526123,29.069293975830078,21.82489776611328,7.244396209716797,0.723418116569519,0.7366452813148499,-0.01322716474533081,1.1988557577133179,1.2904105186462402,-0.09155476093292236,-0.010004393756389618,-0.012036647647619247,0.0020322538912296295
1040,0.0,4.047085762023926,0.29230034351348877,0.3872082233428955,-0.012504983693361282,0.09341005980968475,-0.004790369886904955,-0.6970611214637756,-0.600635826587677,-0.09642529487609863,6.169764995574951,6.045826435089111,0.12393856048583984,-1.1265286207199097,-1.0310145616531372,-0.09551405906677246,8.479044914245605,9.545845031738281,-1.0668001174926758,0.4490209221839905,0.478176087141037,-0.02915516495704651,0.47423475980758667,0.5641475915908813,-0.08991283178329468,0.0008683963678777218,0.0020128448959439993,-0.0011444485280662775
1050,0.0,1.3844645023345947,0.25106874108314514,0.7485801577568054,-0.008867193944752216,0.031102126464247704,-0.004583501257002354,-0.6812760233879089,-0.6222432851791382,-0.05903273820877075,6.759514331817627,6.744064807891846,0.01544952392578125,-0.9636353850364685,-0.9002397060394287,-0.0633956789970398,0.9721518158912659,1.5320528745651245,-0.5599010586738586,0.14433656632900238,0.16105754673480988,-0.016720980405807495,-0.06964433938264847,-0.019459528848528862,-0.05018480867147446,0.001307747676037252,-0.0032559328246861696,0.0045636803843081
1060,0.0,0.1371072381734848,0.26997968554496765,1.1904394626617432,-0.008265458047389984,0.010207205079495907,-0.0029671317897737026,-0.7414007186889648,-0.7652314901351929,0.023830771446228027,6.806769371032715,6.8035383224487305,0.003231048583984375,-0.962415874004364,-0.9928818941116333,0.030466020107269287,-2.701587677001953,-2.5040481090545654,-0.1975395679473877,-0.020654479041695595,-0.010234572924673557,-0.010419906117022038,-0.3638152778148651,-0.34903931617736816,-0.014775961637496948,-0.0010508167324587703,-0.00014921715774107724,-0.0009015995892696083
1070,0.0,-0.09785035252571106,0.17512519657611847,1.3248212337493896,-0.005132220685482025,0.010058402083814144,-0.0013225895818322897,-0.4572015404701233,-0.4883803129196167,0.031178772449493408,6.857768535614014,6.8553032875061035,0.0024652481079101562,-0.6014102697372437,-0.6359565854072571,0.03454631567001343,-3.530503511428833,-3.5119261741638184,-0.01857733726501465,-0.07675746083259583,-0.07482969015836716,-0.0019277706742286682,-0.4095411002635956,-0.4090528190135956,-0.00048828125,-0.0009494372643530369,0.0007033052388578653,-0.0016527425032109022
1080,0.0,-0.07582276314496994,0.06879106163978577,1.2787261009216309,-0.0015410532942041755,0.010801710188388824,-0.00016625387070234865,-0.14464782178401947,-0.17984604835510254,0.03519822657108307,6.845136642456055,6.856025218963623,-0.01088857650756836,-0.23212558031082153,-0.26894131302833557,0.03681573271751404,-3.367758274078369,-3.397880792617798,0.03012251853942871,-0.07955075800418854,-0.0796336680650711,8.291006088256836e-05,-0.38010287284851074,-0.38693052530288696,0.006827652454376221,-0.0005447008879855275,0.001168154994957149,-0.0017128558829426765
1090,0.0,-0.015785345807671547,-0.2140175700187683,1.14729905128479,0.008209330961108208,0.010683686472475529,0.0026284041814506054,0.5322983860969543,0.6338323354721069,-0.10153394937515259,6.714283466339111,6.755307674407959,-0.041024208068847656,0.5154144763946533,0.6229873299598694,-0.10757285356521606,-2.90047550201416,-2.9511303901672363,0.05065488815307617,-0.07657885551452637,-0.08069463074207306,0.004115775227546692,-0.32996848225593567,-0.33868440985679626,0.008715927600860596,-0.0006552655249834061,0.002267583506181836,-0.002922849031165242
1100,0.0,0.02109324000775814,-0.01892765425145626,0.9943070411682129,0.0014638499123975635,0.009827356785535812,6.718702206853777e-05,-0.0006783921271562576,0.02602493204176426,-0.026703324168920517,6.358150959014893,6.397540092468262,-0.03938913345336914,0.03629050403833389,0.055855490267276764,-0.01956498622894287,-2.4185314178466797,-2.457256317138672,0.03872489929199219,-0.04773769527673721,-0.049408525228500366,0.001670829951763153,-0.28335076570510864,-0.28792089223861694,0.004570126533508301,-0.0006653384771198034,-0.0005008676671423018,-0.00016447080997750163
1110,0.0,0.029900293797254562,0.0001973913167603314,0.8479864001274109,0.0007064846577122808,0.008533772081136703,-0.00025178908254019916,-0.28467094898223877,-0.25578227639198303,-0.028888672590255737,5.974349498748779,6.020719528198242,-0.04637002944946289,-0.109248086810112,-0.09224648773670197,-0.017001599073410034,-2.0435636043548584,-2.072158098220825,0.028594493865966797,-0.038995929062366486,-0.038604285567998886,-0.0003916434943675995,-0.23654505610466003,-0.2443258911371231,0.007780835032463074,0.0013123435201123357,-0.0009662240045145154,0.002278567524626851
1120,0.0,0.034978415817022324,0.0023278365842998028,0.6506556272506714,0.0004131876630708575,0.0072180526331067085,-9.528101509204134e-05,-0.5876530408859253,-0.5651248693466187,-0.02252817153930664,5.481896877288818,5.5530242919921875,-0.07112741470336914,-0.26560670137405396,-0.25136882066726685,-0.01423788070678711,-1.6516660451889038,-1.6993077993392944,0.047641754150390625,-0.04190187528729439,-0.041781920939683914,-0.00011995434761047363,-0.17504562437534332,-0.18326334655284882,0.008217722177505493,-0.00044223558506928384,-0.00041945825796574354,-2.27773271035403e-05
1130,701.2140502929688,285.4738464355469,6.971127033233643,638.0216064453125,-1.783162236213684,24.025964736938477,-0.2585790455341339,-6.711620330810547,-0.7211162447929382,-5.990504264831543,-44.3117790222168,-4.469402313232422,-39.842376708984375,-5.845602035522461,-0.4427761137485504,-5.402825832366943,24.845129013061523,1.7190848588943481,23.12604331970215,0.1344752013683319,1.7800805568695068,-1.6456053256988525,5.247531890869141,10.445940017700195,-5.198408126831055,-0.0922243520617485,0.303183913230896,-0.3954082727432251
1140,0.0,0.2999265789985657,-0.8428886532783508,0.4512311518192291,0.04800351336598396,0.027880659326910973,0.005011350382119417,-3.838696002960205,1.3043651580810547,-5.14306116104126,5.999574184417725,3.4008941650390625,2.598680019378662,-2.4392096996307373,1.178236484527588,-3.617446184158325,-2.555163860321045,-1.1352591514587402,-1.4199047088623047,0.28438419103622437,0.03365056589245796,0.2507336139678955,-0.4038948714733124,-0.009828267619013786,-0.39406660199165344,-0.0028348194900900126,-0.004115764982998371,0.0012809454929083586
1150,9.075260162353516,2.5576746463775635,0.3356003165245056,9.090657234191895,0.10431622713804245,0.19187773764133453,0.0007855699514038861,-0.19444400072097778,-0.08179792016744614,-0.11264608055353165,5.632346153259277,5.528660774230957,0.10368537902832031,0.04510441794991493,0.11650490015745163,-0.0714004784822464,-2.341304302215576,-2.2844531536102295,-0.05685114860534668,0.02992551028728485,0.008341223001480103,0.02158428728580475,-0.3676822781562805,-0.3480048179626465,-0.019677460193634033,-0.00048332102596759796,-0.0010571482125669718,0.0005738271865993738
1160,9.868690490722656,2.7975409030914307,0.26171475648880005,9.828649520874023,0.06814686954021454,0.21033862233161926,-8.38971755001694e-05,-0.13411307334899902,-0.12933439016342163,-0.004778683185577393,5.570282936096191,5.549660682678223,0.02062225341796875,0.030327698215842247,0.035687707364559174,-0.005360009148716927,-2.296578884124756,-2.2855875492095947,-0.010991334915161133,0.036512333899736404,0.03365812078118324,0.0028542131185531616,-0.36086565256118774,-0.35748282074928284,-0.0033828318119049072,-0.0008622533641755581,-0.0015232330188155174,0.0006609796546399593
1170,10.234647750854492,2.9100656509399414,0.2482312172651291,10.170783996582031,0.05750684067606926,0.21920403838157654,0.0017208866775035858,-0.06953828781843185,-0.08368784934282303,0.014149561524391174,5.545227527618408,5.578793525695801,-0.03356599807739258,0.029660753905773163,0.023091092705726624,0.006569661200046539,-2.2782037258148193,-2.296377658843994,0.018173933029174805,0.036420032382011414,0.03689387068152428,-0.00047383829951286316,-0.3564817011356354,-0.3620868921279907,0.005605190992355347,-9.91295964922756e-05,-0.001957983011379838,0.001858853385783732
1180,10.189940452575684,2.9005658626556396,0.24098704755306244,10.128434181213379,0.056583307683467865,0.21863587200641632,0.0017018158687278628,-0.054411083459854126,-0.06752841174602509,0.01311732828617096,5.549183368682861,5.566311359405518,-0.01712799072265625,0.01078980602324009,0.0037377162370830774,0.007052090018987656,-2.278911590576172,-2.2881264686584473,0.00921487808227539,0.037572234869003296,0.03845136612653732,-0.0008791312575340271,-0.3567318022251129,-0.36007198691368103,0.0033401846885681152,-7.4636576755438e-05,-0.0018370015313848853,0.0017623649910092354
1190,9.872445106506348,2.7857184410095215,0.19625186920166016,9.836705207824707,0.0332442969083786,0.2091621607542038,1.958703069249168e-05,-0.0360182449221611,-0.12493451684713364,0.08891627192497253,5.569465637207031,5.554444789886475,0.01502084732055664,0.006190882995724678,-0.05002798140048981,0.056218862533569336,-2.288048028945923,-2.2820851802825928,-0.005962848663330078,0.034822773188352585,0.04761065915226936,-0.012787885963916779,-0.35942330956459045,-0.3582547903060913,-0.0011685192584991455,-0.0004927712143398821,-0.0009863508166745305,0.0004935796023346484
1200,9.990476608276367,2.839519739151001,0.18718427419662476,9.940914154052734,0.0658579096198082,0.21377745270729065,-0.001023053890094161,-0.09214922785758972,-0.07862471044063568,-0.01352451741695404,5.564098358154297,5.554134368896484,0.0099639892578125,-0.036815062165260315,-0.02855660207569599,-0.008258460089564323,-2.286782741546631,-2.2813472747802734,-0.005435466766357422,0.04093227908015251,0.03884335234761238,0.0020889267325401306,-0.35916635394096375,-0.3575119376182556,-0.0016544163227081299,-0.0008696053409948945,-0.0009694186155684292,9.981327457353473e-05
1210,9.98264217376709,2.840758800506592,0.21983548998832703,9.934123992919922,0.06522421538829803,0.21392513811588287,-0.0007830864051356912,-0.08811487257480621,-0.07807812839746475,-0.010036744177341461,5.562543869018555,5.554767608642578,0.0077762603759765625,-0.03534857556223869,-0.029699767008423805,-0.005648808553814888,-2.284820556640625,-2.280815839767456,-0.004004716873168945,0.03791607543826103,0.03607545047998428,0.0018406249582767487,-0.3579758107662201,-0.3566617965698242,-0.001314014196395874,-0.0009436033433303237,-0.0011697805020958185,0.00022617715876549482
1220,10.036179542541504,2.8488941192626953,0.22561617195606232,9.986082077026367,0.05752605199813843,0.21435581147670746,-0.001024584285914898,-0.08276748657226562,-0.08972975611686707,0.00696226954460144,5.560621738433838,5.570971488952637,-0.010349750518798828,-0.029905186966061592,-0.03450748696923256,0.004602300003170967,-2.28464412689209,-2.290091037750244,0.005446910858154297,0.03453392535448074,0.03591824322938919,-0.0013843178749084473,-0.3578251898288727,-0.35955455899238586,0.0017293691635131836,-0.001041346462443471,-0.0010184000711888075,-2.2946391254663467e-05
1230,10.517264366149902,3.0226426124572754,0.18523810803890228,10.42773151397705,0.06609979271888733,0.22849120199680328,-0.001821969635784626,-0.11580471694469452,-0.08632072806358337,-0.029483988881111145,5.526885032653809,5.579918384552002,-0.05303335189819336,-0.04760972037911415,-0.02876066230237484,-0.01884905807673931,-2.266857385635376,-2.2930777072906494,0.026220321655273438,0.037217848002910614,0.033660952001810074,0.00355689600110054,-0.3526245057582855,-0.3604695200920105,0.007845014333724976,-0.0011495272628962994,-0.000735997804440558,-0.0004135294584557414
1240,9.888273239135742,2.793396472930908,0.20841801166534424,9.850509643554688,0.05942951515316963,0.20975792407989502,-0.00017945027502719313,-0.11436005681753159,-0.11879140883684158,0.0044313520193099976,5.570176601409912,5.574921131134033,-0.004744529724121094,-0.04276546835899353,-0.04588527977466583,0.0031198114156723022,-2.289724111557007,-2.292489528656006,0.0027654170989990234,0.03621610999107361,0.03653814643621445,-0.0003220364451408386,-0.35948216915130615,-0.35981741547584534,0.00033524632453918457,-0.0008142049773596227,-0.0014322730712592602,0.0006180680938996375
1250,9.899971961975098,2.7983570098876953,0.19630220532417297,9.861384391784668,0.05741583928465843,0.210141122341156,-0.0021691008005291224,-0.11231964826583862,-0.12171760946512222,0.0093979611992836,5.5698628425598145,5.579996585845947,-0.010133743286132812,-0.0385436937212944,-0.04432610422372818,0.005782410502433777,-2.2899179458618164,-2.2950732707977295,0.005155324935913086,0.03483869507908821,0.037018585950136185,-0.0021798908710479736,-0.35930198431015015,-0.36019498109817505,0.0008929967880249023,-0.0013998285867273808,-0.0005855653434991837,-0.0008142632432281971
1260,9.763684272766113,2.7527177333831787,0.2141062319278717,9.734845161437988,0.06109786778688431,0.20646034181118011,-0.001108954194933176,-0.12367438524961472,-0.1298058032989502,0.00613141804933548,5.578890800476074,5.569633960723877,0.009256839752197266,-0.04345124214887619,-0.04762960597872734,0.0041783638298511505,-2.294661045074463,-2.290374517440796,-0.004286527633666992,0.03662768751382828,0.037371162325143814,-0.0007434748113155365,-0.3608710467815399,-0.3588666617870331,-0.002004384994506836,-0.0010413943091407418,-0.0009916037088260055,-4.9790600314736366e-05
1270,10.189026832580566,2.9015090465545654,0.2409639209508896,10.12822437286377,0.05672547221183777,0.21865719556808472,-0.0008055902435444295,-0.1165187731385231,-0.13094717264175415,0.014428399503231049,5.5497636795043945,5.5784220695495605,-0.028658390045166016,-0.03792136162519455,-0.04668985679745674,0.008768495172262192,-2.2794761657714844,-2.294417142868042,0.014940977096557617,0.035433318465948105,0.037891268730163574,-0.0024579502642154694,-0.3558194935321808,-0.36046966910362244,0.00465017557144165,-0.0008747207466512918,-0.0009562492487020791,8.152850205078721e-05
1280,9.751591682434082,2.7551183700561523,0.28335002064704895,9.722991943359375,0.08015293627977371,0.20703968405723572,0.0008565140888094902,-0.16613243520259857,-0.13437138497829437,-0.0317610502243042,5.579310417175293,5.559528827667236,0.01978158950805664,-0.06817098706960678,-0.04869602620601654,-0.01947496086359024,-2.295095443725586,-2.2854409217834473,-0.009654521942138672,0.04377778619527817,0.03777208551764488,0.0060057006776332855,-0.36146649718284607,-0.35819363594055176,-0.0032728612422943115,-0.0002345860848436132,-0.0014149060007184744,0.0011803199304267764
1290,10.260697364807129,2.929797887802124,0.19894202053546906,10.192230224609375,0.06376507878303528,0.220924511551857,-0.0005870809545740485,-0.11644533276557922,-0.09810800105333328,-0.01833733171224594,5.5448174476623535,5.577791213989258,-0.0329737663269043,-0.03724167123436928,-0.025401020422577858,-0.01184065081179142,-2.2769277095794678,-2.293135643005371,0.01620793342590332,0.035740356892347336,0.032896917313337326,0.0028434395790100098,-0.3553396761417389,-0.3600189983844757,0.004679322242736816,-0.0008522325078956783,-0.0012669102288782597,0.0004146777209825814
1300,10.00756549835205,2.8424930572509766,0.24757099151611328,9.959122657775879,0.05667995288968086,0.21392245590686798,-0.00185147684533149,-0.11935074627399445,-0.1421569287776947,0.022806182503700256,5.563199520111084,5.5606889724731445,0.002510547637939453,-0.03916579857468605,-0.05356980487704277,0.01440400630235672,-2.287069797515869,-2.2860472202301025,-0.0010225772857666016,0.03599158301949501,0.039647314697504044,-0.003655731678009033,-0.35836341977119446,-0.3585830628871918,0.00021964311599731445,-0.0014259519521147013,-0.0008825877448543906,-0.0005433642072603106
1310,10.135367393493652,2.8897171020507812,0.22907975316047668,10.075779914855957,0.06467586755752563,0.2177422046661377,-0.0009172738064080477,-0.12423698604106903,-0.11207586526870728,-0.012161120772361755,5.55431604385376,5.565518379211426,-0.011202335357666016,-0.042576417326927185,-0.034775812178850174,-0.007800605148077011,-2.282386064529419,-2.287574529647827,0.005188465118408203,0.037089280784130096,0.03534569963812828,0.0017435811460018158,-0.35692569613456726,-0.3585367500782013,0.0016110539436340332,-0.0009430518257431686,-0.0010496668983250856,0.00010661507258191705
1320,10.253558158874512,2.9318687915802,0.23202736675739288,10.184248924255371,0.06791358441114426,0.22119684517383575,-0.0010927969124168158,-0.12785357236862183,-0.10119053721427917,-0.02666303515434265,5.547519683837891,5.569534778594971,-0.022015094757080078,-0.04536496847867966,-0.02797809988260269,-0.017386868596076965,-2.279475688934326,-2.289855480194092,0.010379791259765625,0.037418775260448456,0.0339621976017952,0.0034565776586532593,-0.35582542419433594,-0.35885608196258545,0.0030306577682495117,-0.001011152402497828,-0.000978186959400773,-3.296544309705496e-05
1330,9.846782684326172,2.7900619506835938,0.22917293012142181,9.810043334960938,0.05925055965781212,0.20975786447525024,-0.0010761140147224069,-0.11432717740535736,-0.12411573529243469,0.009788557887077332,5.573064804077148,5.555079460144043,0.01798534393310547,-0.03650942072272301,-0.04283682629466057,0.006327405571937561,-2.291607141494751,-2.282463788986206,-0.009143352508544922,0.035944342613220215,0.037336938083171844,-0.0013925954699516296,-0.35958176851272583,-0.3569740951061249,-0.002607673406600952,-0.0010274811647832394,-0.0009629876585677266,-6.449350621551275e-05
1340,10.16147518157959,2.8998241424560547,0.22918598353862762,10.100080490112305,0.062049221247434616,0.2186785489320755,-0.0007544782129116356,-0.11484605073928833,-0.11196082830429077,-0.0028852224349975586,5.551807403564453,5.564326763153076,-0.012519359588623047,-0.03702687844634056,-0.03524821251630783,-0.00177866593003273,-2.2806434631347656,-2.2868053913116455,0.006161928176879883,0.03615283966064453,0.035492777824401855,0.0006600618362426758,-0.3561730682849884,-0.3582848310470581,0.002111762762069702,-0.0008797983755357563,-0.0010494706220924854,0.00016967224655672908
1350,10.07036304473877,2.855365514755249,0.27530744671821594,10.018924713134766,0.06509832292795181,0.2146219164133072,0.00018374367209617049,-0.1254032403230667,-0.12340720742940903,-0.0019960328936576843,5.558338165283203,5.5827178955078125,-0.024379730224609375,-0.04388695955276489,-0.042435240000486374,-0.0014517195522785187,-2.2842438220977783,-2.296656847000122,0.01241302490234375,0.03768109530210495,0.037068795412778854,0.0006122998893260956,-0.3579583764076233,-0.3611607253551483,0.0032023489475250244,-0.000635417818557471,-0.0013862623600289226,0.0007508445414714515
1360,10.066240310668945,2.8533451557159424,0.23077784478664398,10.015801429748535,0.05816664174199104,0.21448233723640442,-0.0009960876777768135,-0.10813362151384354,-0.11897896230220795,0.01084534078836441,5.5578999519348145,5.586765766143799,-0.028865814208984375,-0.032963111996650696,-0.039504051208496094,0.006540939211845398,-2.28355073928833,-2.2984437942504883,0.014893054962158203,0.03498075529932976,0.036821041256189346,-0.0018402859568595886,-0.3575342893600464,-0.36153578758239746,0.004001498222351074,-0.0010303282178938389,-0.0010209267493337393,-9.401468560099602e-06
1370,10.13359546661377,2.888686418533325,0.22459298372268677,10.074697494506836,0.06065976619720459,0.2177138328552246,-0.0007865409133955836,-0.11994887888431549,-0.12058589607477188,0.0006370171904563904,5.553160667419434,5.5639448165893555,-0.010784149169921875,-0.04059456288814545,-0.040879230946302414,0.00028466805815696716,-2.281090497970581,-2.286997079849243,0.005906581878662109,0.036651063710451126,0.036753762513399124,-0.00010269880294799805,-0.3565422296524048,-0.3584973216056824,0.001955091953277588,-0.0009088207152672112,-0.001007145270705223,9.832455543801188e-05
1380,10.03358268737793,2.8493435382843018,0.2251170426607132,9.983162879943848,0.06026449427008629,0.21444419026374817,-0.0011420344235375524,-0.12328191101551056,-0.12806127965450287,0.00477936863899231,5.561905860900879,5.567974090576172,-0.006068229675292969,-0.04267323389649391,-0.04550335183739662,0.00283011794090271,-2.2866084575653076,-2.289515495300293,0.0029070377349853516,0.037083569914102554,0.038044869899749756,-0.0009612999856472015,-0.35815346240997314,-0.35922256112098694,0.001069098711013794,-0.000978321535512805,-0.0008837859495542943,-9.453558595851064e-05
1390,9.96284008026123,2.8288755416870117,0.23333287239074707,9.916851043701172,0.06275233626365662,0.21280530095100403,-0.0010001505725085735,-0.11919612437486649,-0.1168517991900444,-0.0023443251848220825,5.566234111785889,5.560851573944092,0.005382537841796875,-0.03998411074280739,-0.038522303104400635,-0.0014618076384067535,-2.2885851860046387,-2.2854812145233154,-0.003103971481323242,0.03654424473643303,0.03616756945848465,0.0003766752779483795,-0.3587796986103058,-0.3579219877719879,-0.0008577108383178711,-0.0010103004751726985,-0.001010456820949912,1.5634577721357346e-07
1400,9.83202075958252,2.785780668258667,0.23143300414085388,9.79589557647705,0.061689019203186035,0.20940901339054108,-0.0011022009421139956,-0.11822286248207092,-0.12303090840578079,0.004808045923709869,5.574626445770264,5.553787708282471,0.02083873748779297,-0.03918227180838585,-0.042551662772893906,0.0033693909645080566,-2.2927026748657227,-2.2819106578826904,-0.010792016983032227,0.036547835916280746,0.037037771195173264,-0.0004899352788925171,-0.35989171266555786,-0.35670262575149536,-0.0031890869140625,-0.0010554833570495248,-0.0008977390243671834,-0.00015774433268234134
1410,9.964691162109375,2.8300700187683105,0.22277739644050598,9.917951583862305,0.06603296101093292,0.21287496387958527,-0.0009882999584078789,-0.12427458167076111,-0.10934270918369293,-0.014931872487068176,5.566381454467773,5.561710357666016,0.0046710968017578125,-0.04324474558234215,-0.03378990665078163,-0.009454838931560516,-2.2888286113739014,-2.285889148712158,-0.002939462661743164,0.037188999354839325,0.03492189943790436,0.002267099916934967,-0.35895973443984985,-0.35784512758255005,-0.0011146068572998047,-0.0009958718437701464,-0.0010673910146579146,7.151917088776827e-05
1420,10.012835502624512,2.847031593322754,0.2234048992395401,9.96267318725586,0.06388594955205917,0.21434420347213745,-0.001167708309367299,-0.12141634523868561,-0.11375768482685089,-0.007658660411834717,5.563342094421387,5.562727928161621,0.000614166259765625,-0.04134291782975197,-0.03649364039301872,-0.004849277436733246,-2.287358283996582,-2.286663293838501,-0.0006949901580810547,0.03684511035680771,0.03572002053260803,0.0011250898241996765,-0.35825711488723755,-0.35796868801116943,-0.00028842687606811523,-0.0010428958339616656,-0.000968146079685539,-7.474975427612662e-05
1430,9.875699996948242,2.7957475185394287,0.2314838171005249,9.837224960327148,0.060465749353170395,0.21002374589443207,-0.0018067500786855817,-0.10843531042337418,-0.11268118023872375,0.004245869815349579,5.571873188018799,5.566177845001221,0.005695343017578125,-0.03310328722000122,-0.035847097635269165,0.0027438104152679443,-2.2913050651550293,-2.288501024246216,-0.0028040409088134766,0.034773070365190506,0.03571698069572449,-0.0009439103305339813,-0.3596321642398834,-0.3584797978401184,-0.0011523663997650146,-0.0013052133144810796,-0.0007392704137600958,-0.0005659429007209837
1440,10.053664207458496,2.849848508834839,0.2571961581707001,10.00283145904541,0.065672867000103,0.21428322792053223,0.00038772550760768354,-0.14773045480251312,-0.14522142708301544,-0.0025090277194976807,5.558980941772461,5.575180530548096,-0.016199588775634766,-0.058071523904800415,-0.05623692646622658,-0.0018345974385738373,-2.2844791412353516,-2.293426513671875,0.008947372436523438,0.040966372936964035,0.04037486016750336,0.0005915127694606781,-0.35835063457489014,-0.36072587966918945,0.0023752450942993164,-0.000417872826801613,-0.0012921526795253158,0.0008742798818275332
1450,10.023115158081055,2.8495707511901855,0.2222612500190735,9.972914695739746,0.05861477553844452,0.21455331146717072,-0.0014151008799672127,-0.11674736440181732,-0.12410581111907959,0.007358446717262268,5.560824871063232,5.562052249908447,-0.0012273788452148438,-0.03845428302884102,-0.04298681393265724,0.004532530903816223,-2.2851173877716064,-2.285820484161377,0.0007030963897705078,0.03609265014529228,0.03755473718047142,-0.0014620870351791382,-0.35783591866493225,-0.35827547311782837,0.00043955445289611816,-0.0010437179589644074,-0.0007388963713310659,-0.00030482158763334155
1460,9.984709739685059,2.8368473052978516,0.22584359347820282,9.936883926391602,0.062185563147068024,0.21347086131572723,-0.0011354975868016481,-0.11978548765182495,-0.11659688502550125,-0.0031886026263237,5.5647873878479,5.56055212020874,0.004235267639160156,-0.04043179750442505,-0.038364727050065994,-0.0020670704543590546,-2.2878658771514893,-2.285540819168091,-0.0023250579833984375,0.03647294640541077,0.0360962450504303,0.00037670135498046875,-0.3585596978664398,-0.3579173982143402,-0.0006422996520996094,-0.0010576233034953475,-0.0009948540246114135,-6.276927888393402e-05
1470,9.855840682983398,2.7875757217407227,0.23383882641792297,9.819303512573242,0.05889737978577614,0.20939601957798004,-0.0010110982693731785,-0.11434498429298401,-0.12465135008096695,0.01030636578798294,5.573432445526123,5.562976360321045,0.010456085205078125,-0.03683922439813614,-0.043401699513196945,0.006562475115060806,-2.292253017425537,-2.287425994873047,-0.004827022552490234,0.03579627722501755,0.03737787529826164,-0.0015815980732440948,-0.3599642515182495,-0.3584093749523163,-0.0015548765659332275,-0.0010238809045404196,-0.0010192543268203735,-4.626577720046043e-06
1480,10.016353607177734,2.846937656402588,0.22341415286064148,9.966431617736816,0.06150837242603302,0.21432702243328094,-0.0009845922468230128,-0.11774294823408127,-0.116122767329216,-0.001620180904865265,5.5621514320373535,5.563394546508789,-0.0012431144714355469,-0.03906378895044327,-0.03803432732820511,-0.0010294616222381592,-2.286250591278076,-2.2868452072143555,0.0005946159362792969,0.03627283498644829,0.036023132503032684,0.00024970248341560364,-0.35798391699790955,-0.3582412600517273,0.000257343053817749,-0.0009865325409919024,-0.0010497086914256215,6.317615043371916e-05
1490,10.209558486938477,2.9020185470581055,0.2091733068227768,10.147711753845215,0.06010909005999565,0.21837572753429413,-0.0010577453067526221,-0.11351396143436432,-0.11178585886955261,-0.0017281025648117065,5.548670768737793,5.592944145202637,-0.04427337646484375,-0.036530740559101105,-0.034947797656059265,-0.0015829429030418396,-2.2790415287017822,-2.301898717880249,0.022857189178466797,0.03555627912282944,0.03564918786287308,-9.290874004364014e-05,-0.35630014538764954,-0.3624982535839081,0.006198108196258545,-0.0010164481354877353,-0.0011010891757905483,8.464104030281305e-05
1510,0.0,2.673130512237549,-6.405904293060303,-0.15848316252231598,0.21537846326828003,0.07444118708372116,0.04423540085554123,9.758350372314453,10.898839950561523,-1.1404895782470703,1.3234306573867798,0.9643287062644958,0.35910195112228394,11.369975090026855,13.04039478302002,-1.670419692993164,6.993699073791504,7.868917942047119,-0.8752188682556152,-2.3579232692718506,-1.8712068796157837,-0.4867163896560669,0.6974971890449524,0.8590116500854492,-0.16151446104049683,0.5547800660133362,-0.05851699039340019,0.6132970452308655
