step,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,fs_force_x_raw,fs_force_y_raw,fs_force_z_raw,fs_force_x,fs_force_y,fs_force_z,fs_torque_x_raw,fs_torque_y_raw,fs_torque_z_raw,fs_torque_x,fs_torque_y,fs_torque_z,link_data[link1_force_x_raw],link_data[link1_force_y_raw],link_data[link1_force_z_raw],link_data[link1_torque_x_raw],link_data[link1_torque_y_raw],link_data[link1_torque_z_raw],link_data[link3_force_x_raw],link_data[link3_force_y_raw],link_data[link3_force_z_raw],link_data[link3_torque_x_raw],link_data[link3_torque_y_raw],link_data[link3_torque_z_raw],link_data[link5_force_x_raw],link_data[link5_force_y_raw],link_data[link5_force_z_raw],link_data[link5_torque_x_raw],link_data[link5_torque_y_raw],link_data[link5_torque_z_raw],osc_torque_j1,osc_torque_j2,osc_torque_j3,osc_torque_j4,osc_torque_j5,osc_torque_j6,osc_torque_j7
490,6.90531063079834,-0.01127645093947649,-6.909998893737793,9.768905639648438,-0.4908791780471802,-1.2571210861206055,9.771797180175781,-0.4908791780471802,-1.2571210861206055,9.771797180175781,0.1463962197303772,-0.013268976472318172,-0.0014649295480921865,0.1463962197303772,-0.013268976472318172,-0.0014649295480921865,6.692095756530762,1.21909761428833,-7.407321929931641,2.281001329421997,4.213707447052002,2.7643039226531982,7.449089050292969,5.059697151184082,-4.473928928375244,0.7317075133323669,1.9210689067840576,3.4105963706970215,5.250092506408691,-0.5170763731002808,8.414201736450195,0.07854151725769043,1.1381547451019287,0.013796857558190823,2.704050302505493,4.222795009613037,3.3604302406311035,-1.5473592281341553,0.014109637588262558,-1.141313910484314,-0.0011966703459620476
495,7.125179290771484,-0.011047187261283398,-7.129495620727539,10.079584121704102,-0.49932336807250977,-1.0573508739471436,10.077942848205566,-0.49932336807250977,-1.0573508739471436,10.077942848205566,0.137126624584198,-0.005484533961862326,-0.0008106243913061917,0.137126624584198,-0.005484533961862326,-0.0008106243913061917,6.698802947998047,1.1119295358657837,-7.428836345672607,2.2999205589294434,4.217528343200684,2.7268869876861572,7.514491558074951,4.967528820037842,-4.4905686378479,0.7293691039085388,1.917982578277588,3.376953125,5.183117389678955,-0.49202290177345276,8.695867538452148,0.06915158778429031,1.1394236087799072,0.013449841178953648,2.7339224815368652,4.214733123779297,3.3815553188323975,-1.5475246906280518,0.013554934412240982,-1.1369847059249878,-0.0009897442068904638
505,0.0,0.0,0.0,0.0,16.811004638671875,-1.0009628534317017,-6.644870758056641,0.0,-1.0009628534317017,-6.644870758056641,0.040141891688108444,0.5811471343040466,0.005895615089684725,0.040141891688108444,0.0,0.005895615089684725,20.67317008972168,-5.683407306671143,103.4584732055664,3.133578300476074,-27.09728240966797,3.0567092895507812,72.41280364990234,-4.9631757736206055,76.86902618408203,2.6702187061309814,-50.328617095947266,0.5064181685447693,-81.77377319335938,3.524519920349121,-29.570526123046875,-0.926296591758728,-6.688493251800537,1.1044784784317017,1.6751186847686768,-26.0726318359375,0.007548347115516663,120.64350891113281,0.8108319640159607,6.087272644042969,-0.1204633042216301
510,0.0,0.0,0.0,0.0,12.461108207702637,-0.5885494351387024,-3.199143886566162,12.461108207702637,-0.5885494351387024,-3.199143886566162,0.0209719967097044,0.4225336015224457,0.0010642667766660452,0.0209719967097044,0.0,0.0010642667766660452,23.903642654418945,-4.111250400543213,80.50140380859375,1.3289518356323242,-17.455615997314453,0.8781307339668274,62.445899963378906,-2.4496638774871826,56.182106018066406,1.1067167520523071,-37.4347038269043,-0.1026093065738678,-63.02592468261719,0.9037065505981445,-15.268757820129395,-0.33161771297454834,-4.358181953430176,0.7037151455879211,0.9852983355522156,-15.543968200683594,-0.08416509628295898,98.00704193115234,0.7405407428741455,3.4133739471435547,-0.03769606724381447
515,0.0,0.0,0.0,0.0,10.342203140258789,-0.7002900838851929,-0.8688313961029053,10.342203140258789,-0.7002900838851929,-0.8688313961029053,0.026937060058116913,0.3357122540473938,-0.0002637683064676821,0.026937060058116913,0.3357122540473938,-0.0002637683064676821,38.36288833618164,-3.7557458877563477,73.33055877685547,0.9926242232322693,-8.980059623718262,1.0420355796813965,70.41035461425781,-0.9558815956115723,43.39518737792969,1.2076493501663208,-31.653926849365234,0.21998195350170135,-57.627891540527344,1.325348138809204,-2.0094926357269287,-0.22306734323501587,-2.880162000656128,0.729399561882019,1.0531893968582153,-7.796494483947754,0.1854163110256195,78.69103240966797,0.7457224726676941,2.4928135871887207,-0.0456945076584816
520,0.0,0.0,0.0,0.0,10.343612670898438,-0.7379825115203857,0.43714439868927,10.343612670898438,-0.7379825115203857,0.43714439868927,0.028254877775907516,0.32834872603416443,0.0006676642224192619,0.028254877775907516,0.32834872603416443,0.0006676642224192619,55.80855178833008,-4.46824836730957,76.78529357910156,0.9098813533782959,-3.074428081512451,1.002731204032898,86.13026428222656,-0.06608971953392029,39.593284606933594,1.1348390579223633,-30.912830352783203,0.2496226727962494,-59.97710418701172,1.3267171382904053,8.9817533493042,-0.06063321232795715,-2.337740898132324,0.7930353283882141,0.9615690112113953,-2.249800682067871,0.19518348574638367,60.88541793823242,0.8032760620117188,1.9978986978530884,-0.032263629138469696
525,0.0,0.0,0.0,0.0,9.58724308013916,-0.5881777405738831,0.9755038022994995,9.58724308013916,-0.5881777405738831,0.9755038022994995,0.02096373587846756,0.2860633432865143,0.00010061197099275887,0.02096373587846756,0.2860633432865143,0.00010061197099275887,64.48373413085938,-4.895228385925293,75.01061248779297,0.7875924110412598,1.0559401512145996,0.7214303016662598,91.52401733398438,0.7248945832252502,37.05532455444336,0.9014854431152344,-28.59006118774414,0.10933417826890945,-57.69296646118164,0.841723620891571,16.535276412963867,0.1365145593881607,-1.8822658061981201,0.7930877804756165,0.6507176160812378,1.5713965892791748,0.03882260620594025,44.181270599365234,0.7911651730537415,1.5637091398239136,-0.020196445286273956
530,0.0,0.0,0.0,0.0,8.340174674987793,-0.29501184821128845,0.9539584517478943,8.340174674987793,-0.29501184821128845,0.9539584517478943,0.00714842788875103,0.22479455173015594,-0.0026533089112490416,0.00714842788875103,0.22479455173015594,-0.0026533089112490416,66.42621612548828,-5.21579122543335,69.11766052246094,0.7348662614822388,3.736525058746338,0.3343956768512726,89.1764907836914,1.1295573711395264,34.65198516845703,0.6178076863288879,-25.207515716552734,-0.16534364223480225,-52.09292221069336,-0.029151448979973793,20.75126838684082,0.34708234667778015,-1.5205011367797852,0.7366452813148499,0.2505483627319336,4.017353057861328,-0.24612438678741455,29.069293975830078,0.723418116569519,1.1988557577133179,-0.010004393756389618
535,0.0,0.0,0.0,0.0,6.685894012451172,0.11182314902544022,0.6050041317939758,6.685894012451172,0.11182314902544022,0.6050041317939758,-0.011335060931742191,0.15110653638839722,-0.006121114827692509,-0.011335060931742191,0.15110653638839722,-0.006121114827692509,62.92897415161133,-5.456725120544434,59.83515930175781,0.7869572639465332,5.299178123474121,-0.10365823656320572,80.81441497802734,1.0747764110565186,31.336050033569336,0.3409339189529419,-20.98897361755371,-0.5474749803543091,-44.01129913330078,-1.1538152694702148,21.898212432861328,0.5479198694229126,-1.188970923423767,0.6298892498016357,-0.19285161793231964,5.393017292022705,-0.6372360587120056,15.638381004333496,0.6093451380729675,0.8462467789649963,-0.003629855113103986
540,0.0,0.0,0.0,0.0,4.047085762023926,0.29230034351348877,0.3872082233428955,4.047085762023926,0.29230034351348877,0.3872082233428955,-0.012504983693361282,0.09341005980968475,-0.004790369886904955,-0.012504983693361282,0.09341005980968475,-0.004790369886904955,44.677513122558594,-4.623929023742676,34.2403450012207,1.090736746788025,6.110355377197266,-0.600635826587677,53.62042999267578,0.2011459767818451,16.959197998046875,0.1620383858680725,-11.324402809143066,-1.0310145616531372,-24.78739356994629,-2.1144561767578125,16.479551315307617,0.48588868975639343,-0.6993266344070435,0.478176087141037,-0.6970611214637756,6.169764995574951,-1.1265286207199097,8.479044914245605,0.4490209221839905,0.47423475980758667,0.0008683963678777218
545,0.0,0.0,0.0,0.0,2.4464850425720215,0.41853323578834534,0.5294623970985413,2.4464850425720215,0.41853323578834534,0.5294623970985413,-0.015312847681343555,0.05465397238731384,-0.004316604230552912,-0.015312847681343555,0.05465397238731384,-0.004316604230552912,33.37759780883789,-4.43921422958374,19.500778198242188,1.4137333631515503,6.51365327835083,-1.0029377937316895,37.79290771484375,-0.7379664778709412,8.389859199523926,0.055681969970464706,-5.726326942443848,-1.4278144836425781,-13.708535194396973,-2.5195999145507812,12.933956146240234,0.4546331465244293,-0.3119225800037384,0.315385103225708,-1.0567383766174316,6.540391445159912,-1.4778748750686646,4.03495979309082,0.28999125957489014,0.16351595520973206,0.0008861873066052794
550,0.0,0.0,0.0,0.0,1.3844645023345947,0.25106874108314514,0.7485801577568054,1.3844645023345947,0.25106874108314514,0.7485801577568054,-0.008867193944752216,0.031102126464247704,-0.004583501257002354,-0.008867193944752216,0.031102126464247704,-0.004583501257002354,25.14631462097168,-2.8857457637786865,9.396403312683105,1.0526677370071411,6.755660533905029,-0.6222432851791382,26.765827178955078,-0.08424880355596542,2.1440982818603516,0.03202464431524277,-1.9027811288833618,-0.9002397060394287,-6.222621917724609,-1.4394947290420532,10.048371315002441,0.3095230460166931,-0.02395932376384735,0.16105754673480988,-0.6812760233879089,6.759514331817627,-0.9636353850364685,0.9721518158912659,0.14433656632900238,-0.06964433938264847,0.001307747676037252
555,0.0,0.0,0.0,0.0,0.5787261724472046,0.2995509207248688,1.002469539642334,0.5787261724472046,0.2995509207248688,1.002469539642334,-0.009546048007905483,0.016069602221250534,-0.0034683914855122566,-0.009546048007905483,0.016069602221250534,-0.0034683914855122566,17.834508895874023,-2.7939436435699463,1.2827602624893188,1.2972760200500488,6.772768020629883,-0.8248260617256165,17.690052032470703,-0.8528449535369873,-3.1611146926879883,0.0009439578279852867,1.117615818977356,-1.0987565517425537,-0.2195160984992981,-1.5980502367019653,7.398496627807617,0.2660232186317444,0.231801837682724,0.0649058073759079,-0.8252606987953186,6.7874956130981445,-1.092577338218689,-1.363033652305603,0.04879796504974365,-0.2633499503135681,-0.00014773161092307419
560,0.0,0.0,0.0,0.0,0.1371072381734848,0.26997968554496765,1.1904394626617432,0.1371072381734848,0.26997968554496765,1.1904394626617432,-0.008265458047389984,0.010207205079495907,-0.0029671317897737026,-0.008265458047389984,0.010207205079495907,-0.0029671317897737026,13.164107322692871,-2.378387928009033,-3.6907200813293457,1.2844902276992798,6.781757831573486,-0.7652314901351929,12.121807098388672,-0.9992592334747314,-6.531399250030518,-0.022278547286987305,2.959139585494995,-0.9928818941116333,3.4291467666625977,-1.3575019836425781,5.674178123474121,0.2096804678440094,0.37973904609680176,-0.010234572924673557,-0.7414007186889648,6.806769371032715,-0.962415874004364,-2.701587677001953,-0.020654479041695595,-0.3638152778148651,-0.0010508167324587703
565,0.0,0.0,0.0,0.0,-0.04454963281750679,0.2239525318145752,1.2909321784973145,-0.04454963281750679,0.2239525318145752,1.2909321784973145,-0.006713595241308212,0.009475339204072952,-0.0021726603154093027,-0.006713595241308212,0.009475339204072952,-0.0021726603154093027,10.787911415100098,-1.9989440441131592,-6.162021160125732,1.1933915615081787,6.806049346923828,-0.6346808671951294,9.428628921508789,-0.9044732451438904,-8.205155372619629,-0.04020015895366669,3.8606314659118652,-0.8192592859268188,5.229617118835449,-1.068034291267395,4.7980427742004395,0.16852374374866486,0.4462749660015106,-0.05370215326547623,-0.6062002182006836,6.834565162658691,-0.7855143547058105,-3.3293492794036865,-0.05845542252063751,-0.4051591157913208,-0.00027531327214092016
570,0.0,0.0,0.0,0.0,-0.09785035252571106,0.17512519657611847,1.3248212337493896,-0.09785035252571106,0.17512519657611847,1.3248212337493896,-0.005132220685482025,0.010058402083814144,-0.0013225895818322897,-0.005132220685482025,0.010058402083814144,-0.0013225895818322897,9.85932445526123,-1.6922149658203125,-7.149559497833252,1.0745668411254883,6.8339385986328125,-0.4883803129196167,8.489944458007812,-0.6975310444831848,-8.811132431030273,-0.055540893226861954,4.1849517822265625,-0.6359565854072571,5.874191761016846,-0.7965982556343079,4.448085784912109,0.13841749727725983,0.46181419491767883,-0.07482969015836716,-0.4572015404701233,6.857768535614014,-0.6014102697372437,-3.530503511428833,-0.07675746083259583,-0.4095411002635956,-0.0009494372643530369
575,0.0,0.0,0.0,0.0,-0.09756103903055191,0.12253545969724655,1.3157144784927368,-0.09756103903055191,0.12253545969724655,1.3157144784927368,-0.0033835750073194504,0.010520183481276035,-0.0005036924267187715,-0.0033835750073194504,0.010520183481276035,-0.0005036924267187715,9.703843116760254,-1.4157277345657349,-7.3881707191467285,0.942469596862793,6.853479862213135,-0.33668822050094604,8.457921028137207,-0.42659828066825867,-8.840126037597656,-0.0665300190448761,4.198359489440918,-0.4536669850349426,5.902935028076172,-0.5334632396697998,4.365847110748291,0.11513512581586838,0.45450812578201294,-0.08006684482097626,-0.304686963558197,6.866306304931641,-0.4192100167274475,-3.5074079036712646,-0.08063051104545593,-0.3996400535106659,0.00014161951548885554
580,0.0,0.0,0.0,0.0,-0.07582276314496994,0.06879106163978577,1.2787261009216309,-0.07582276314496994,0.06879106163978577,1.2787261009216309,-0.0015410532942041755,0.010801710188388824,-0.00016625387070234865,-0.0015410532942041755,0.010801710188388824,-0.00016625387070234865,9.887459754943848,-1.1445703506469727,-7.340175628662109,0.7994548678398132,6.84567403793335,-0.17984604835510254,8.824163436889648,-0.11951256543397903,-8.615331649780273,-0.07869420200586319,4.051421165466309,-0.26894131302833557,5.612185001373291,-0.27006998658180237,4.383680820465088,0.09200707077980042,0.4314948618412018,-0.0796336680650711,-0.14464782178401947,6.845136642456055,-0.23212558031082153,-3.367758274078369,-0.07955075800418854,-0.38010287284851074,-0.0005447008879855275
585,0.0,0.0,0.0,0.0,-0.04368944838643074,-0.20747597515583038,1.2202844619750977,-0.04368944838643074,-0.20747597515583038,1.2202844619750977,0.00799082312732935,0.011209022253751755,0.002208692254498601,0.00799082312732935,0.011209022253751755,0.002208692254498601,10.287053108215332,0.5368785262107849,-7.310657501220703,0.07295213639736176,6.870587348937988,0.6105809807777405,9.270820617675781,1.6068060398101807,-8.373322486877441,-0.16406041383743286,3.8419620990753174,0.5964953303337097,5.213481903076172,1.086049199104309,4.370513916015625,-0.01903081312775612,0.40057605504989624,-0.09009420871734619,0.7747865915298462,6.861703395843506,0.7704026699066162,-3.181143283843994,-0.0914447233080864,-0.35783734917640686,-0.00026284437626600266
590,0.0,0.0,0.0,0.0,-0.015785345807671547,-0.2140175700187683,1.14729905128479,-0.015785345807671547,-0.2140175700187683,1.14729905128479,0.008209330961108208,0.010683686472475529,0.0026284041814506054,0.008209330961108208,0.010683686472475529,0.0026284041814506054,10.601665496826172,0.5858627557754517,-7.257199764251709,0.042202770709991455,6.7603325843811035,0.6338323354721069,9.871302604675293,1.7121028900146484,-7.99948263168335,-0.16555048525333405,3.5271034240722656,0.6229873299598694,4.602198600769043,1.0964305400848389,4.390466690063477,-0.01820382848381996,0.3611779510974884,-0.08069463074207306,0.5322983860969543,6.714283466339111,0.5154144763946533,-2.90047550201416,-0.07657885551452637,-0.32996848225593567,-0.0006552655249834061
595,0.0,0.0,0.0,0.0,0.008631325326859951,-0.07459533214569092,1.0694900751113892,0.008631325326859951,-0.07459533214569092,1.0694900751113892,0.0034256018698215485,0.010394769720733166,0.0003115592699032277,0.0034256018698215485,0.010394769720733166,0.0003115592699032277,10.660215377807617,-0.21977296471595764,-7.434709548950195,0.3459189534187317,6.576659202575684,0.22897502779960632,10.339696884155273,0.9453580379486084,-7.7309675216674805,-0.11722198128700256,3.223191976547241,0.220552459359169,4.016049861907959,0.42348501086235046,4.367560386657715,0.036914270371198654,0.32059910893440247,-0.06185665354132652,0.17601653933525085,6.535836219787598,0.1700955629348755,-2.642324924468994,-0.05846596881747246,-0.30547982454299927,-0.00015913628158159554
600,0.0,0.0,0.0,0.0,0.02109324000775814,-0.01892765425145626,0.9943070411682129,0.02109324000775814,-0.01892765425145626,0.9943070411682129,0.0014638499123975635,0.009827356785535812,6.718702206853777e-05,0.0014638499123975635,0.009827356785535812,6.718702206853777e-05,10.506858825683594,-0.572276771068573,-7.910708427429199,0.4501262605190277,6.390969276428223,0.02602493204176426,10.611863136291504,0.6180750727653503,-7.651276111602783,-0.09548360854387283,2.966921806335449,0.055855490267276764,3.516481876373291,0.14093205332756042,4.267004013061523,0.05861511826515198,0.28115347027778625,-0.049408525228500366,-0.0006783921271562576,6.358150959014893,0.03629050403833389,-2.4185314178466797,-0.04773769527673721,-0.28335076570510864,-0.0006653384771198034
605,0.0,0.0,0.0,0.0,0.031163819134235382,-0.014458892866969109,0.9203836917877197,0.031163819134235382,-0.014458892866969109,0.9203836917877197,0.001258301199413836,0.00943839829415083,-0.0001400473847752437,0.001258301199413836,0.00943839829415083,-0.0001400473847752437,10.095688819885254,-0.8065727949142456,-8.665786743164062,0.48764729499816895,6.196321964263916,-0.06506378203630447,10.726412773132324,0.3884986639022827,-7.762396335601807,-0.09062814712524414,2.7507388591766357,0.022005893290042877,3.092648506164551,0.09799988567829132,4.096314907073975,0.055374618619680405,0.23839139938354492,-0.0431206040084362,-0.11072251200675964,6.1734747886657715,-0.012407323345541954,-2.221881628036499,-0.041338320821523666,-0.26065975427627563,0.0012108294758945704
610,0.0,0.0,0.0,0.0,0.029900293797254562,0.0001973913167603314,0.8479864001274109,0.029900293797254562,0.0001973913167603314,0.8479864001274109,0.0007064846577122808,0.008533772081136703,-0.00025178908254019916,0.0007064846577122808,0.008533772081136703,-0.00025178908254019916,9.356266021728516,-1.3986433744430542,-9.663349151611328,0.6323968172073364,5.993075370788574,-0.25578227639198303,10.73049259185791,-0.23969636857509613,-8.067638397216797,-0.0702185407280922,2.5716331005096436,-0.09224648773670197,2.723433017730713,-0.038512445986270905,3.860912799835205,0.04972032457590103,0.19346609711647034,-0.038604285567998886,-0.28467094898223877,5.974349498748779,-0.109248086810112,-2.0435636043548584,-0.038995929062366486,-0.23654505610466003,0.0013123435201123357
615,0.0,0.0,0.0,0.0,0.03542548790574074,-0.0016111655859276652,0.7624532580375671,0.03542548790574074,-0.0016111655859276652,0.7624532580375671,0.0006689581205137074,0.008125481195747852,8.777690527494997e-05,0.0006689581205137074,0.008125481195747852,8.777690527494997e-05,8.266393661499023,-1.919285774230957,-10.865411758422852,0.7349701523780823,5.785740852355957,-0.41810065507888794,10.622513771057129,-0.8510714173316956,-8.579815864562988,-0.05528653785586357,2.409052610397339,-0.17495761811733246,2.4128787517547607,-0.11105896532535553,3.528531074523926,0.03515465185046196,0.1412951499223709,-0.04032396897673607,-0.4485723376274109,5.7585320472717285,-0.19396910071372986,-1.868561029434204,-0.04097186401486397,-0.21091976761817932,-2.666586806299165e-05
620,0.0,0.0,0.0,0.0,0.034978415817022324,0.0023278365842998028,0.6506556272506714,0.034978415817022324,0.0023278365842998028,0.6506556272506714,0.0004131876630708575,0.0072180526331067085,-9.528101509204134e-05,0.0004131876630708575,0.0072180526331067085,-9.528101509204134e-05,6.744254112243652,-2.2044754028320312,-12.2252836227417,0.7439497113227844,5.535921573638916,-0.5651248693466187,10.388405799865723,-1.275741696357727,-9.32919692993164,-0.03913669288158417,2.2267112731933594,-0.25136882066726685,2.07558012008667,-0.18774841725826263,3.025066375732422,0.023319106549024582,0.0745343565940857,-0.041781920939683914,-0.5876530408859253,5.481896877288818,-0.26560670137405396,-1.6516660451889038,-0.04190187528729439,-0.17504562437534332,-0.00044223558506928384
625,0.0,0.0,0.0,0.0,-0.2659851610660553,0.003646676894277334,0.2511703073978424,-0.2659851610660553,0.003646676894277334,0.2511703073978424,0.000275169761152938,-0.00639257300645113,-0.00023411016445606947,0.000275169761152938,-0.00639257300645113,-0.00023411016445606947,-0.2972385883331299,-2.1783528327941895,-12.275212287902832,0.6415611505508423,3.614011526107788,-0.6659444570541382,4.963706016540527,-1.7876906394958496,-11.185440063476562,-0.005990597885102034,2.062298536300659,-0.3030785620212555,2.2859103679656982,-0.3617111146450043,0.25707241892814636,-0.019487621262669563,8.037595398491248e-05,-0.04055439680814743,-0.7006196975708008,4.684135913848877,-0.3416426479816437,-0.9219502210617065,-0.040127430111169815,-0.043394625186920166,-0.0002405472769169137
635,0.0,0.0,0.0,0.0,-0.14749516546726227,-0.010915259830653667,0.9160468578338623,-0.14749516546726227,-0.010915259830653667,0.9160468578338623,0.001016188063658774,4.7344339691335335e-05,-0.0009771963814273477,0.001016188063658774,4.7344339691335335e-05,-0.0009771963814273477,7.811324119567871,-1.413604497909546,-7.736743927001953,0.4585220515727997,5.666738510131836,-0.4267141819000244,10.603879928588867,-0.6486672759056091,-2.9101102352142334,-0.011055468581616879,2.2825770378112793,-0.09393609315156937,2.863147735595703,-0.0863894522190094,4.002455711364746,0.03253067284822464,0.309912770986557,-0.03300361707806587,-0.3637099266052246,5.492593765258789,-0.07651090621948242,-1.9020410776138306,-0.052723478525877,-0.24960985779762268,-0.0020686527714133263
640,0.0,0.0,0.0,0.0,0.2999265789985657,-0.8428886532783508,0.4512311518192291,0.2999265789985657,-0.8428886532783508,0.4512311518192291,0.04800351336598396,0.027880659326910973,0.005011350382119417,0.04800351336598396,0.027880659326910973,0.005011350382119417,4.732578277587891,1.0749608278274536,-5.000969409942627,-0.04966927319765091,3.362495183944702,1.3043651580810547,6.446313381195068,1.5370008945465088,-2.0246500968933105,-0.4274279475212097,1.2532011270523071,1.178236484527588,1.7082382440567017,1.9083701372146606,2.1754045486450195,-0.28273752331733704,0.03487694635987282,0.03365056589245796,-3.838696002960205,5.999574184417725,-2.4392096996307373,-2.555163860321045,0.28438419103622437,-0.4038948714733124,-0.0028348194900900126
645,7.363045692443848,0.013505498878657818,-7.362792491912842,10.412749290466309,3.052438497543335,0.5463577508926392,10.322554588317871,3.052438497543335,0.5463577508926392,10.322554588317871,0.11549396067857742,0.23271065950393677,-0.004168849904090166,0.11549396067857742,0.23271065950393677,-0.004168849904090166,8.97946834564209,-0.15730123221874237,-5.1369805335998535,0.1553722321987152,5.575957775115967,0.3273855745792389,10.33181381225586,0.46885091066360474,-0.03166390210390091,-0.20622043311595917,2.311694622039795,0.38155436515808105,3.0410380363464355,0.5735753178596497,10.206618309020996,-0.07203162461519241,0.3391736149787903,-0.05433904007077217,-0.03998134285211563,5.549307823181152,0.148600235581398,-2.2969777584075928,-0.0016454989090561867,-0.3521818518638611,-0.004855094477534294
650,6.4167585372924805,0.012127257883548737,-6.417585849761963,9.075260162353516,2.5576746463775635,0.3356003165245056,9.090657234191895,2.5576746463775635,0.3356003165245056,9.090657234191895,0.10431622713804245,0.19187773764133453,0.0007855699514038861,0.10431622713804245,0.19187773764133453,0.0007855699514038861,8.597212791442871,-0.7601296901702881,-5.418496608734131,0.341786652803421,5.518487453460693,-0.08179792016744614,10.168163299560547,-0.17949053645133972,-0.4660744369029999,-0.028891507536172867,2.317269802093506,0.11650490015745163,2.9951062202453613,0.024051755666732788,9.271628379821777,-0.060869794338941574,0.34353193640708923,0.008341223001480103,-0.19444400072097778,5.632346153259277,0.04510441794991493,-2.341304302215576,0.02992551028728485,-0.3676822781562805,-0.00048332102596759796
655,7.110419273376465,0.013552278280258179,-7.1118035316467285,10.056639671325684,2.842609167098999,0.14864221215248108,10.008491516113281,2.842609167098999,0.14864221215248108,10.008491516113281,0.04047292098402977,0.21362651884555817,-0.0005704656941816211,0.04047292098402977,0.21362651884555817,-0.0005704656941816211,8.958312034606934,-0.8667240738868713,-5.188382148742676,0.37706664204597473,5.566170692443848,-0.2305675595998764,10.379189491271973,-0.33347639441490173,-0.08650841563940048,0.0543619841337204,2.306187152862549,-0.002649943344295025,2.8873019218444824,-0.20998774468898773,9.979301452636719,-0.034667033702135086,0.3650450110435486,0.04148431867361069,-0.16373109817504883,5.549359321594238,0.035315126180648804,-2.2854182720184326,0.03330197185277939,-0.3587069809436798,-0.0005725296214222908
660,6.977034568786621,0.012339930981397629,-6.979390621185303,9.868690490722656,2.7975409030914307,0.26171475648880005,9.828649520874023,2.7975409030914307,0.26171475648880005,9.828649520874023,0.06814686954021454,0.21033862233161926,-8.38971755001694e-05,0.06814686954021454,0.21033862233161926,-8.38971755001694e-05,8.885350227355957,-0.5839465260505676,-5.215565204620361,0.2890874445438385,5.547281742095947,-0.12933439016342163,10.315909385681152,-0.11885251849889755,-0.14615096151828766,0.028895020484924316,2.2969138622283936,0.035687707364559174,2.899057149887085,-0.1464092880487442,9.839418411254883,-0.03866494446992874,0.356694757938385,0.03365812078118324,-0.13411307334899902,5.570282936096191,0.030327698215842247,-2.296578884124756,0.036512333899736404,-0.36086565256118774,-0.0008622533641755581
665,7.134181022644043,0.012899963185191154,-7.136993408203125,10.091252326965332,2.8699896335601807,0.22091449797153473,10.034172058105469,2.8699896335601807,0.22091449797153473,10.034172058105469,0.06788568943738937,0.21615569293498993,-7.895287126302719e-05,0.06788568943738937,0.21615569293498993,-7.895287126302719e-05,8.951923370361328,-0.4635303318500519,-5.167267322540283,0.2485598921775818,5.559314250946045,-0.11549216508865356,10.347407341003418,-0.06550022214651108,-0.07101916521787643,0.038068804889917374,2.2960216999053955,0.021917512640357018,2.890846014022827,-0.1735651046037674,9.996944427490234,-0.03758673369884491,0.3584725856781006,0.03735166788101196,-0.1266617476940155,5.557585716247559,0.012414839118719101,-2.2888004779815674,0.04051598906517029,-0.35927242040634155,-0.0007383414776995778
670,7.235459327697754,0.0131598599255085,-7.2385053634643555,10.234647750854492,2.9100656509399414,0.2482312172651291,10.170783996582031,2.9100656509399414,0.2482312172651291,10.170783996582031,0.05750684067606926,0.21920403838157654,0.0017208866775035858,0.05750684067606926,0.21920403838157654,0.0017208866775035858,9.020515441894531,-0.3278053402900696,-5.1515212059021,0.1990339308977127,5.580813884735107,-0.08368784934282303,10.39538860321045,0.007984754629433155,-0.023924918845295906,0.03559859097003937,2.2999281883239746,0.023091092705726624,2.8866007328033447,-0.1593809872865677,10.107050895690918,-0.029547059908509254,0.36197739839553833,0.03689387068152428,-0.06953828781843185,5.545227527618408,0.029660753905773163,-2.2782037258148193,0.036420032382011414,-0.3564817011356354,-9.91295964922756e-05
675,7.010997772216797,0.012192634865641594,-7.01410436630249,9.917252540588379,2.817694902420044,0.24120496213436127,9.872297286987305,2.817694902420044,0.24120496213436127,9.872297286987305,0.06655830144882202,0.21193811297416687,-0.0032934437040239573,0.06655830144882202,0.21193811297416687,-0.0032934437040239573,8.918676376342773,-0.2332359105348587,-5.198077201843262,0.16396547853946686,5.552224159240723,-0.06896482408046722,10.326610565185547,0.040404874831438065,-0.115046426653862,0.03938571363687515,2.288708209991455,0.0159477386623621,2.878253936767578,-0.1662556380033493,9.876740455627441,-0.029569843783974648,0.3566851019859314,0.03847745805978775,-0.07831218838691711,5.568358421325684,0.008194198831915855,-2.29018497467041,0.03870861977338791,-0.3602617681026459,-0.0017566162860020995
680,7.203832626342773,0.01317574642598629,-7.206907749176025,10.189940452575684,2.9005658626556396,0.24098704755306244,10.128434181213379,2.9005658626556396,0.24098704755306244,10.128434181213379,0.056583307683467865,0.21863587200641632,0.0017018158687278628,0.056583307683467865,0.21863587200641632,0.0017018158687278628,9.007997512817383,-0.1842392534017563,-5.143256664276123,0.13867126405239105,5.5702643394470215,-0.06752841174602509,10.3777437210083,0.03834432363510132,-0.023513104766607285,0.04397854581475258,2.2914321422576904,0.0037377162370830774,2.8729655742645264,-0.17731836438179016,10.076114654541016,-0.025029020383954048,0.36035603284835815,0.03845136612653732,-0.054411083459854126,5.549183368682861,0.01078980602324009,-2.278911590576172,0.037572234869003296,-0.3567318022251129,-7.4636576755438e-05
