step,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,fs_force_x_raw,fs_force_y_raw,fs_force_z_raw,fs_force_x,fs_force_y,fs_force_z,fs_torque_x_raw,fs_torque_y_raw,fs_torque_z_raw,fs_torque_x,fs_torque_y,fs_torque_z,link_data[joint2_force_x_raw],link_data[joint2_force_y_raw],link_data[joint2_force_z_raw],link_data[joint2_torque_x_raw],link_data[joint2_torque_y_raw],link_data[joint2_torque_z_raw],link_data[joint4_force_x_raw],link_data[joint4_force_y_raw],link_data[joint4_force_z_raw],link_data[joint4_torque_x_raw],link_data[joint4_torque_y_raw],link_data[joint4_torque_z_raw],link_data[joint6_force_x_raw],link_data[joint6_force_y_raw],link_data[joint6_force_z_raw],link_data[joint6_torque_x_raw],link_data[joint6_torque_y_raw],link_data[joint6_torque_z_raw],osc_torque_j1,osc_torque_j2,osc_torque_j3,osc_torque_j4,osc_torque_j5,osc_torque_j6,osc_torque_j7,joint_pos_j1,joint_vel_j1,joint_pos_j2,joint_vel_j2,joint_pos_j3,joint_vel_j3,joint_pos_j4,joint_vel_j4,joint_pos_j5,joint_vel_j5,joint_pos_j6,joint_vel_j6,joint_pos_j7,joint_vel_j7
340,0.0,0.0,0.0,0.0,-0.005092612933367491,-0.3107333779335022,0.9438333511352539,-0.005092612933367491,-0.3107333779335022,0.9438333511352539,0.011920695193111897,0.008013985119760036,0.0028279684484004974,0.011920695193111897,0.008013985119760036,0.0028279684484004974,8.870559692382812,3.3960604667663574,-5.699887275695801,0.0366489551961422,4.226813316345215,2.078058958053589,6.619958877563477,5.736297607421875,-6.733070373535156,0.7286543846130371,1.8786823749542236,1.9742810726165771,3.369974136352539,0.6766418814659119,4.086501598358154,0.05598068609833717,0.36970287561416626,-0.049368198961019516,2.1332831382751465,4.149770736694336,2.0303196907043457,-1.3994286060333252,-0.051868852227926254,-0.3422694206237793,0.00019791818340308964,-0.21371005475521088,0.2546955943107605,-0.12198229134082794,0.898088812828064,-0.32172784209251404,-0.05835187807679176,-2.2727248668670654,0.4842427670955658,0.8971775770187378,0.9504653215408325,2.684589385986328,0.2065066695213318,-0.4876607358455658,-0.7047091722488403
345,0.0,0.0,0.0,0.0,0.02337103709578514,-0.15564623475074768,0.852760910987854,0.02337103709578514,-0.15564623475074768,0.852760910987854,0.005720110610127449,0.008813343942165375,0.0015333759365603328,0.005720110610127449,0.008813343942165375,0.0015333759365603328,9.022965431213379,3.3099517822265625,-5.965918064117432,-0.0496647022664547,4.165302276611328,1.808531641960144,7.0423970222473145,5.828319549560547,-6.5973286628723145,0.566038191318512,1.616113543510437,1.7351715564727783,2.669574737548828,0.555492639541626,3.994879961013794,0.06466616690158844,0.2809830904006958,-0.03479728475213051,1.694384217262268,4.110274314880371,1.6230543851852417,-1.1283893585205078,-0.02743002213537693,-0.2724003195762634,0.00021070045477245003,-0.196800097823143,0.39131662249565125,-0.07289714366197586,1.0394591093063354,-0.3268981873989105,-0.1354140341281891,-2.2458465099334717,0.5782417058944702,0.949370265007019,1.1081089973449707,2.6961002349853516,0.2415851205587387,-0.5252563953399658,-0.7854954600334167
350,0.0,0.0,0.0,0.0,0.022081224247813225,-0.03345596417784691,0.800507128238678,0.022081224247813225,-0.03345596417784691,0.800507128238678,0.0017665132181718946,0.008260630071163177,0.0004042051441501826,0.0017665132181718946,0.008260630071163177,0.0004042051441501826,9.085548400878906,2.8430662155151367,-6.524374008178711,-0.039302628487348557,4.127089500427246,1.3790733814239502,7.503674507141113,5.597151756286621,-6.653722286224365,0.39027920365333557,1.4243329763412476,1.3763036727905273,1.8404088020324707,0.3378399610519409,4.034208297729492,0.07262992113828659,0.21716003119945526,-0.01354495994746685,1.327751636505127,4.111677169799805,1.3396724462509155,-0.9817132949829102,-0.01165563054382801,-0.2414669543504715,0.00022268117754720151,-0.1744309514760971,0.47214803099632263,-0.016277454793453217,1.1959742307662964,-0.33571967482566833,-0.1959894746541977,-2.2130630016326904,0.7118667960166931,1.0097708702087402,1.2745277881622314,2.7076854705810547,0.21623393893241882,-0.5672755837440491,-0.8768407702445984
355,0.0,0.0,0.0,0.0,0.03690222650766373,-0.0027339516673237085,0.7973936200141907,0.03690222650766373,-0.0027339516673237085,0.7973936200141907,0.0009134614956565201,0.008953484706580639,6.354796641971916e-05,0.0009134614956565201,0.008953484706580639,6.354796641971916e-05,8.69731330871582,2.3763699531555176,-7.592278003692627,0.0816965401172638,4.097739219665527,1.1542373895645142,7.625133514404297,5.287816047668457,-7.138570785522461,0.31971344351768494,1.4298328161239624,1.2789915800094604,1.6695702075958252,0.20301347970962524,4.083609580993652,0.05720798671245575,0.19923104345798492,-0.016553808003664017,1.114678978919983,4.158909797668457,1.2622674703598022,-0.9950944185256958,-0.018406394869089127,-0.2388400435447693,-2.3228754798765294e-05,-0.15172772109508514,0.4199204742908478,0.048414647579193115,1.3592307567596436,-0.34470197558403015,-0.1485239565372467,-2.1727454662323,0.8720456957817078,1.078040599822998,1.4196637868881226,2.7165346145629883,0.148896262049675,-0.6133618950843811,-0.9456766247749329
360,0.0,0.0,0.0,0.0,0.05578148365020752,0.006003980059176683,0.8428761959075928,0.05578148365020752,0.006003980059176683,0.8428761959075928,0.00027495017275214195,0.01010513212531805,-8.012356556719169e-05,0.00027495017275214195,0.01010513212531805,-8.012356556719169e-05,7.849503040313721,0.8776628375053406,-9.052617073059082,0.6065148115158081,4.131094455718994,0.9291698932647705,7.912151336669922,3.8824751377105713,-8.011613845825195,0.2922609746456146,1.5900661945343018,1.223498821258545,1.8480947017669678,0.02839258871972561,4.289623260498047,0.030340095981955528,0.22710788249969482,-0.035842008888721466,0.8547906875610352,4.2584757804870605,1.1750317811965942,-1.1120527982711792,-0.03876207768917084,-0.24874427914619446,-0.0006332342745736241,-0.1365465372800827,0.2082599252462387,0.1211368516087532,1.5163911581039429,-0.34653130173683167,0.05697821080684662,-2.1239230632781982,1.0481051206588745,1.1513867378234863,1.4831383228302002,2.7222280502319336,0.09702460467815399,-0.661057710647583,-0.948135256767273
365,0.0,0.0,0.0,0.0,0.05190102383494377,0.019610904157161713,0.8997496962547302,0.05190102383494377,0.019610904157161713,0.8997496962547302,-0.00017036763892974705,0.010099774226546288,-0.0003822880098596215,-0.00017036763892974705,0.010099774226546288,-0.0003822880098596215,6.719335556030273,-1.203906536102295,-10.536324501037598,1.3130466938018799,4.265879154205322,0.6123759746551514,8.446466445922852,1.7889151573181152,-8.950723648071289,0.25685468316078186,1.7925082445144653,1.0924843549728394,1.9890704154968262,-0.22086761891841888,4.5781731605529785,0.011475459672510624,0.2738511562347412,-0.0552699901163578,0.5630074739456177,4.405370235443115,1.063065528869629,-1.2616655826568604,-0.05781654641032219,-0.2650420367717743,-0.0011266518849879503,-0.13453291356563568,-0.0717390850186348,0.2013372927904129,1.6606488227844238,-0.3352004885673523,0.34168392419815063,-2.0657756328582764,1.2420672178268433,1.2240405082702637,1.4143562316894531,2.7269110679626465,0.09911420941352844,-0.7062385082244873,-0.8621903657913208
370,0.0,0.0,0.0,0.0,0.029669029638171196,0.021788839250802994,0.9268810153007507,0.029669029638171196,0.021788839250802994,0.9268810153007507,-0.0001348157529719174,0.009137011133134365,-0.0004757025744765997,-0.0001348157529719174,0.009137011133134365,-0.0004757025744765997,5.522037506103516,-2.435988187789917,-11.815810203552246,1.7209511995315552,4.476336479187012,0.3823390603065491,8.855551719665527,0.3910118043422699,-9.718535423278809,0.2087213397026062,1.9552382230758667,1.0146243572235107,2.0788979530334473,-0.47801655530929565,4.705860614776611,0.0013885993976145983,0.3068578243255615,-0.06749717891216278,0.33882108330726624,4.584606170654297,0.9800336360931396,-1.3709934949874878,-0.0681418627500534,-0.26964232325553894,-0.0010464200749993324,-0.14536665380001068,-0.3014570474624634,0.2884674072265625,1.7971117496490479,-0.3103875517845154,0.5886345505714417,-1.9972789287567139,1.458709478378296,1.2893328666687012,1.2188844680786133,2.7332911491394043,0.15182717144489288,-0.7447031736373901,-0.6984740495681763
375,0.0,0.0,0.0,0.0,-0.5547025799751282,10.093329429626465,-3.479431390762329,-0.5547025799751282,10.093329429626465,-3.479431390762329,-0.30944687128067017,-0.018277473747730255,-0.07515820860862732,-0.30944687128067017,-0.018277473747730255,-0.07515820860862732,-17.35508918762207,-100.42622375488281,25.198497772216797,7.886282920837402,-14.517104148864746,-54.155330657958984,6.537888050079346,-103.7330551147461,17.66550064086914,-3.387871503829956,-8.440957069396973,-48.80329895019531,-81.1005859375,-5.7649126052856445,2.098609447479248,-0.01935146376490593,-3.336449146270752,2.2282631397247314,37.46116638183594,5.8686203956604,34.21623611450195,-6.349912643432617,-0.9926984906196594,-4.390295505523682,-0.01685444638133049,-0.14795935153961182,0.28325405716896057,0.35574257373809814,0.07230380177497864,-0.3041114807128906,-0.7714119553565979,-1.9400731325149536,0.17314337193965912,1.3280166387557983,0.21417410671710968,2.759235143661499,-0.9088947772979736,-0.7659606337547302,-0.2057013362646103
380,8.212546348571777,0.06868826597929001,-8.206868171691895,11.610483169555664,-0.34101173281669617,-1.5728601217269897,11.615416526794434,-0.34101173281669617,-1.5728601217269897,11.615416526794434,0.43209248781204224,-0.024416916072368622,0.01870257966220379,0.0,-0.024416916072368622,0.01870257966220379,5.354613304138184,11.64496898651123,-7.89329195022583,0.8980215787887573,4.692077159881592,7.5770769119262695,3.929774761199951,13.43204116821289,-5.5423736572265625,1.1329079866409302,2.7192933559417725,7.381929397583008,11.314590454101562,-0.20831885933876038,8.403483390808105,0.03143952414393425,1.7133883237838745,-0.11229442805051804,6.880019664764404,4.628298759460449,6.78396463394165,-2.1658480167388916,-0.08175759762525558,-1.7064998149871826,0.006164215039461851,-0.14377835392951965,0.06246037408709526,0.35380202531814575,-0.06148434430360794,-0.3060797452926636,0.07936286181211472,-1.942946434020996,-0.09766297042369843,1.3317410945892334,0.0739809200167656,2.751437187194824,0.19221904873847961,-0.7679673433303833,-0.03080049715936184
385,5.971188068389893,-0.024466458708047867,-5.972976207733154,8.44583511352539,-0.8727781772613525,0.8083478212356567,8.75356674194336,-0.8727781772613525,0.8083478212356567,8.75356674194336,-0.25595054030418396,-0.054346196353435516,-0.00391898350790143,-0.25595054030418396,-0.054346196353435516,-0.00391898350790143,9.424068450927734,-8.060162544250488,-6.665251731872559,2.2109503746032715,4.4911088943481445,-2.7069263458251953,13.091239929199219,-4.371068477630615,-2.995765209197998,0.1200970858335495,0.9497374296188354,-1.8960829973220825,-3.631070852279663,-0.06220390275120735,10.684060096740723,0.13307930529117584,0.4603729844093323,0.15819640457630157,-1.160369873046875,4.50847864151001,-0.5757746696472168,-1.0703192949295044,0.0976816862821579,-0.37821096181869507,0.0008536470704711974,-0.13784663379192352,0.18557675182819366,0.35211455821990967,0.012261150404810905,-0.3082106113433838,-0.222422257065773,-1.946063756942749,0.0033708028495311737,1.333764910697937,0.02909165620803833,2.7556633949279785,-0.14830753207206726,-0.7668108940124512,0.009748420678079128
390,8.618690490722656,-0.02116001583635807,-8.624948501586914,12.193113327026367,-0.5618956685066223,-2.09024715423584,12.147369384765625,-0.5618956685066223,-2.09024715423584,12.147369384765625,0.029085330665111542,0.005643281154334545,-0.0007334979018196464,0.029085330665111542,0.005643281154334545,-0.0007334979018196464,6.307500839233398,4.696900367736816,-7.691799163818359,1.5957722663879395,4.6402130126953125,4.058654308319092,6.739291667938232,7.098060131072998,-5.026465892791748,0.88787841796875,2.2907297611236572,4.277927398681641,6.684869766235352,-0.400347501039505,9.765759468078613,0.04740554094314575,1.3392750024795532,0.008339005522429943,-3.516066312789917,4.245978832244873,-2.6523547172546387,-0.6893313527107239,0.15724138915538788,-0.3340167999267578,0.0003596182505134493,-0.12992939352989197,0.14778052270412445,0.35292983055114746,0.00746631994843483,-0.3169304430484772,-0.1465526968240738,-1.9459673166275024,-0.00960729829967022,1.3363494873046875,0.04145671799778938,2.753445625305176,-0.013922784477472305,-0.7673531174659729,0.0055444203317165375
395,8.98246955871582,-0.02312890812754631,-8.99108600616455,12.709245681762695,-0.4794406294822693,-1.8589606285095215,12.60865306854248,-0.4794406294822693,-1.8589606285095215,12.60865306854248,-0.006009623873978853,-0.010581625625491142,-0.004816449712961912,-0.006009623873978853,-0.010581625625491142,-0.004816449712961912,6.522017478942871,3.418954849243164,-7.695874214172363,1.7891371250152588,4.628317832946777,3.541368007659912,7.268215179443359,6.02854061126709,-4.949862003326416,0.847483217716217,2.2191805839538574,3.8722386360168457,6.05636739730835,-0.3417406380176544,10.233500480651855,0.04976364225149155,1.298619270324707,0.013566234149038792,-4.805843353271484,4.127804756164551,-3.77730393409729,-0.5071609616279602,0.1725490838289261,-0.1793254166841507,-0.0011285858927294612,-0.12065042555332184,0.20517638325691223,0.3537939190864563,0.013129623606801033,-0.32697296142578125,-0.21094655990600586,-1.9460084438323975,-0.009359164163470268,1.339782476425171,0.07215326279401779,2.7510263919830322,-0.030010081827640533,-0.7681481242179871,-0.0042470162734389305
400,5.033175468444824,-0.012026997283101082,-5.037631034851074,7.121146202087402,-0.40691953897476196,1.6206202507019043,7.173967361450195,-0.40691953897476196,1.6206202507019043,7.173967361450195,-0.14446251094341278,0.0030796693172305822,-0.010498235933482647,-0.14446251094341278,0.0030796693172305822,-0.010498235933482647,8.54703426361084,-11.065860748291016,-6.470512866973877,2.378474235534668,4.1453471183776855,-4.28694486618042,13.357109069824219,-7.078819274902344,-3.0916943550109863,-0.10696713626384735,0.8225904703140259,-3.271489143371582,-5.807458400726318,-0.4228646755218506,9.752665519714355,0.10402682423591614,0.18698745965957642,0.15703296661376953,6.2185516357421875,4.711790084838867,6.3096537590026855,-2.141691207885742,-0.05723249539732933,-1.4553109407424927,-0.0012565075885504484,-0.11004970222711563,0.23645319044589996,0.354970782995224,0.03856277838349342,-0.3388079106807709,-0.2936212718486786,-1.9458502531051636,0.021301455795764923,1.3438206911087036,0.07671026140451431,2.7476086616516113,-0.12922246754169464,-0.7692514657974243,-0.01953502744436264
405,6.460350036621094,-0.013924557715654373,-6.464832782745361,9.139494895935059,-0.5022882223129272,-0.8954676985740662,9.154690742492676,-0.5022882223129272,-0.8954676985740662,9.154690742492676,0.06183391436934471,0.00430214311927557,-0.019724413752555847,0.06183391436934471,0.00430214311927557,-0.019724413752555847,7.029545783996582,-1.2590372562408447,-7.192632675170898,2.0092785358428955,4.354133605957031,1.0661107301712036,8.97458267211914,1.9392355680465698,-4.286226749420166,0.5304162502288818,1.7405216693878174,1.6753497123718262,2.3998794555664062,-0.4845238924026489,8.8202543258667,0.08117802441120148,0.9231435656547546,0.05367252230644226,2.695355176925659,4.460276126861572,3.1656970977783203,-1.628299593925476,0.014313794672489166,-1.1211764812469482,-0.010035832412540913,-0.09811114519834518,0.24654892086982727,0.35638949275016785,0.03779981657862663,-0.35202544927597046,-0.2846951186656952,-1.9456840753555298,0.012629161588847637,1.3484832048416138,0.08448167145252228,2.7442595958709717,-0.07803742587566376,-0.7704787850379944,0.014670178294181824
410,7.200921058654785,-0.012319075874984264,-7.205753326416016,10.187065124511719,-0.513054370880127,-1.253171443939209,10.187829971313477,-0.513054370880127,-1.253171443939209,10.187829971313477,0.12950727343559265,-0.00941945519298315,0.0014132410287857056,0.12950727343559265,-0.00941945519298315,0.0014132410287857056,6.532858371734619,2.0594184398651123,-7.457657337188721,1.9238992929458618,4.407012462615967,2.9302146434783936,7.4183478355407715,5.051276206970215,-4.694046497344971,0.74195796251297,2.0490801334381104,3.417217969894409,5.265959739685059,-0.4815017879009247,8.801644325256348,0.07005543261766434,1.1672704219818115,0.012077028863132,2.958780288696289,4.398477077484131,3.445774555206299,-1.6645243167877197,0.012202424928545952,-1.164815902709961,0.0006230829167179763,-0.08560192584991455,0.24716772139072418,0.3581123352050781,0.035882238298654556,-0.36621910333633423,-0.27670541405677795,-1.9452894926071167,0.007725226692855358,1.3532559871673584,0.09480694681406021,2.740217685699463,-0.0650734230875969,-0.7719625234603882,-0.0293313916772604
415,7.050543785095215,-0.009197231382131577,-7.054516315460205,9.973788261413574,-0.4796847999095917,-1.080784797668457,9.975963592529297,-0.4796847999095917,-1.080784797668457,9.975963592529297,0.16320757567882538,-0.0124623142182827,0.0008536731475032866,0.16320757567882538,-0.0124623142182827,0.0008536731475032866,6.498575687408447,2.1005935668945312,-7.467257499694824,1.9634920358657837,4.372437477111816,2.997853994369507,7.304978847503662,5.192769527435303,-4.701269149780273,0.7441126108169556,2.0501644611358643,3.5107638835906982,5.400761127471924,-0.511529803276062,8.62507152557373,0.07046270370483398,1.1653748750686646,0.010189004242420197,2.8969314098358154,4.365976333618164,3.425523042678833,-1.647214651107788,0.010743790306150913,-1.1608959436416626,0.00020994551596231759,-0.07328924536705017,0.23942559957504272,0.3598991334438324,0.039978090673685074,-0.38022518157958984,-0.27418068051338196,-1.9448916912078857,0.011855792254209518,1.3579661846160889,0.09393735975027084,2.736203193664551,-0.06934956461191177,-0.7732784748077393,-0.029581334441900253
420,7.109753608703613,-0.013478612527251244,-7.1147966384887695,10.0582857131958,-0.5515443682670593,-1.4448872804641724,10.057317733764648,-0.5515443682670593,-1.4448872804641724,10.057317733764648,0.1251271367073059,-0.006968203466385603,0.00017724474309943616,0.1251271367073059,-0.006968203466385603,0.00017724474309943616,6.5262861251831055,1.5762296915054321,-7.428603172302246,2.0918641090393066,4.335317611694336,2.8106610774993896,7.45625638961792,4.809292793273926,-4.640443801879883,0.746850848197937,2.022291898727417,3.379528045654297,5.257948398590088,-0.5128822922706604,8.654802322387695,0.07551950216293335,1.1679983139038086,0.015250307507812977,2.8261733055114746,4.33587121963501,3.39504337310791,-1.6443229913711548,0.016495995223522186,-1.163722038269043,0.00021181409829296172,-0.061675772070884705,0.22205467522144318,0.3615869879722595,0.03573371469974518,-0.39331966638565063,-0.24926753342151642,-1.9446125030517578,0.0074213529005646706,1.362521767616272,0.08294728398323059,2.732586622238159,-0.05707075819373131,-0.7746379971504211,-0.022096464410424232
425,7.259350776672363,-0.009066030383110046,-7.263501167297363,10.269211769104004,-0.4224611222743988,-0.7584129571914673,10.278005599975586,-0.4224611222743988,-0.7584129571914673,10.278005599975586,0.150753453373909,-0.015193075872957706,-0.0024351030588150024,0.150753453373909,-0.015193075872957706,-0.0024351030588150024,6.467978477478027,1.7786740064620972,-7.4145612716674805,2.0885956287384033,4.280106544494629,2.947880268096924,7.269382476806641,5.072075843811035,-4.633059978485107,0.7437854409217834,2.0084335803985596,3.515390396118164,5.407668113708496,-0.46614769101142883,8.876591682434082,0.06265407800674438,1.160203456878662,0.009905453771352768,2.951526403427124,4.283473491668701,3.517352342605591,-1.6129909753799438,0.002398556796833873,-1.1480379104614258,-0.0008715104777365923,-0.050979990512132645,0.20284250378608704,0.3633495271205902,0.03651536628603935,-0.4056978225708008,-0.23504261672496796,-1.9441726207733154,0.010445761494338512,1.3665939569473267,0.08294380456209183,2.7287485599517822,-0.06596273928880692,-0.775695264339447,-0.024795064702630043
430,6.956418037414551,-0.013241162523627281,-6.960948944091797,9.841073989868164,-0.5970180034637451,-1.4760223627090454,9.848137855529785,-0.5970180034637451,-1.4760223627090454,9.848137855529785,0.13760410249233246,0.0009529911330901086,-0.0005862645921297371,0.13760410249233246,0.0009529911330901086,-0.0005862645921297371,6.5256524085998535,1.253102421760559,-7.398963451385498,2.2010536193847656,4.272252082824707,2.722970962524414,7.473457336425781,4.686986923217773,-4.586249351501465,0.7451417446136475,1.991258978843689,3.3455891609191895,5.2067413330078125,-0.5432587265968323,8.499005317687988,0.07696842402219772,1.1648313999176025,0.017414702102541924,2.7234244346618652,4.294033050537109,3.3505187034606934,-1.626625657081604,0.02086172252893448,-1.1637769937515259,-0.0001824706414481625,-0.041524775326251984,0.17598925530910492,0.3647597134113312,0.02932368777692318,-0.4162471294403076,-0.19461818039417267,-1.9440443515777588,0.004302951507270336,1.3704124689102173,0.06272952258586884,2.7259631156921387,-0.03777139633893967,-0.7768043279647827,-0.01302423793822527
435,7.302597999572754,-0.006595267448574305,-7.305941581726074,10.32979965209961,-0.37672072649002075,-0.5327017903327942,10.332545280456543,-0.37672072649002075,-0.5327017903327942,10.332545280456543,0.1647263467311859,-0.008051461540162563,-0.002327993279322982,0.1647263467311859,-0.008051461540162563,-0.002327993279322982,6.47688102722168,1.632502794265747,-7.432674884796143,2.1646029949188232,4.235988140106201,2.9419281482696533,7.251054286956787,5.09821081161499,-4.621766090393066,0.7399276494979858,1.9847654104232788,3.5415594577789307,5.428585052490234,-0.4660383462905884,8.934269905090332,0.052747178822755814,1.1551401615142822,0.0065459744073450565,2.8973429203033447,4.225522041320801,3.4984264373779297,-1.5721192359924316,0.0008181605953723192,-1.1402697563171387,-0.0013563255779445171,-0.03321368619799614,0.15391220152378082,0.3662582039833069,0.02965584397315979,-0.4259781837463379,-0.17884784936904907,-1.9436532258987427,0.007876756601035595,1.3735352754592896,0.06550110131502151,2.7227916717529297,-0.049433015286922455,-0.77754145860672,-0.019406050443649292
440,6.79701042175293,-0.011330299079418182,-6.800718307495117,9.6150541305542,-0.6202346682548523,-1.4381183385849,9.6300048828125,-0.6202346682548523,-1.4381183385849,9.6300048828125,0.15691618621349335,0.005999224726110697,-0.0009488117066211998,0.15691618621349335,0.005999224726110697,-0.0009488117066211998,6.569642066955566,1.1127554178237915,-7.386240482330322,2.256704807281494,4.2353668212890625,2.695878505706787,7.490183353424072,4.710348606109619,-4.536868095397949,0.7401221394538879,1.9612613916397095,3.3464441299438477,5.186371326446533,-0.5525012612342834,8.349658966064453,0.07785707712173462,1.1596802473068237,0.016243506222963333,2.643754482269287,4.265821933746338,3.3073055744171143,-1.60503351688385,0.02245636284351349,-1.1609660387039185,-0.0005025260616093874,-0.026222465559840202,0.12619352340698242,0.36731863021850586,0.022642802447080612,-0.4336984157562256,-0.1375339776277542,-1.943621039390564,0.003021322889253497,1.3764210939407349,0.044059280306100845,2.7208573818206787,-0.019478002563118935,-0.7783613801002502,-0.007293867878615856
445,7.2964091300964355,-0.0058316937647759914,-7.299473285675049,10.320849418640137,-0.39930880069732666,-0.3901081085205078,10.330942153930664,-0.39930880069732666,-0.3901081085205078,10.330942153930664,0.1631002128124237,-0.007146572228521109,0.0021093382965773344,0.1631002128124237,-0.007146572228521109,0.0021093382965773344,6.513945579528809,1.4662277698516846,-7.396113395690918,2.2069194316864014,4.193207740783691,2.8977484703063965,7.2760820388793945,5.066816329956055,-4.554765224456787,0.7281461954116821,1.9445987939834595,3.515343427658081,5.370217800140381,-0.44237640500068665,8.964058876037598,0.04928310588002205,1.143391728401184,0.0017495597712695599,2.8955917358398438,4.201986312866211,3.5127718448638916,-1.5569859743118286,-0.00021247577387839556,-1.1323306560516357,-0.0005171953234821558,-0.020305374637246132,0.10687562078237534,0.36847734451293945,0.02034076489508152,-0.4407503008842468,-0.12249627709388733,-1.9432909488677979,0.004247496835887432,1.3786143064498901,0.04845624789595604,2.718369245529175,-0.03279920294880867,-0.7788007855415344,-0.019272182136774063
450,6.987682819366455,-0.013443953357636929,-6.992093086242676,9.885204315185547,-0.5996289849281311,-1.5009962320327759,9.868356704711914,-0.5996289849281311,-1.5009962320327759,9.868356704711914,0.1333777904510498,0.00010637912782840431,-0.001985881943255663,0.1333777904510498,0.00010637912782840431,-0.001985881943255663,6.5921125411987305,0.9624046683311462,-7.396819591522217,2.3116981983184814,4.220829486846924,2.6474599838256836,7.530963897705078,4.676509380340576,-4.521782875061035,0.7401111721992493,1.950859546661377,3.317131280899048,5.162102699279785,-0.5525330901145935,8.45885181427002,0.07931552082300186,1.1511355638504028,0.019541926681995392,2.5952582359313965,4.235933780670166,3.2748851776123047,-1.58820378780365,0.024337325245141983,-1.1528054475784302,-0.001085967756807804,-0.01558308769017458,0.08336082845926285,0.36915209889411926,0.01562526635825634,-0.4458252489566803,-0.09013539552688599,-1.9433624744415283,0.0020582417491823435,1.3805689811706543,0.025529494509100914,2.717292547225952,-0.006466314662247896,-0.7793188095092773,-0.000726189638953656
455,7.252932548522949,-0.008295159786939621,-7.256783962249756,10.259922981262207,-0.40629667043685913,-0.6852841973304749,10.2608642578125,-0.40629667043685913,-0.6852841973304749,10.2608642578125,0.1535656899213791,-0.013139091432094574,0.0004956286866217852,0.1535656899213791,-0.013139091432094574,0.0004956286866217852,6.606170177459717,1.1665725708007812,-7.418032169342041,2.2793636322021484,4.205142498016357,2.7743709087371826,7.448154449462891,4.907494068145752,-4.528696537017822,0.7285102605819702,1.9327430725097656,3.4232776165008545,5.236691951751709,-0.45827147364616394,8.890857696533203,0.06007083132863045,1.145568609237671,0.007856268435716629,2.777217149734497,4.188509941101074,3.4198129177093506,-1.5387238264083862,0.00466271722689271,-1.1346162557601929,-0.0006519418093375862,-0.011757442727684975,0.06601026654243469,0.36995193362236023,0.01614275947213173,-0.45042896270751953,-0.07774879038333893,-1.9431158304214478,0.005607943050563335,1.3819533586502075,0.032760072499513626,2.715637683868408,-0.016347667202353477,-0.7796528935432434,-0.014228429645299911
460,7.017740249633789,-0.011618571355938911,-7.0216569900512695,9.927360534667969,-0.5660182237625122,-1.2203184366226196,9.92582893371582,-0.5660182237625122,-1.2203184366226196,9.92582893371582,0.13961167633533478,0.0031388672068715096,-0.0012958834413439035,0.13961167633533478,0.0031388672068715096,-0.0012958834413439035,6.617947101593018,0.9854838252067566,-7.393975257873535,2.311650514602661,4.20115327835083,2.6713356971740723,7.512957572937012,4.767085075378418,-4.498324871063232,0.7323135137557983,1.9278591871261597,3.3376502990722656,5.157182693481445,-0.5200687646865845,8.5675687789917,0.07135254889726639,1.1433990001678467,0.01532981637865305,2.659712553024292,4.2175092697143555,3.3303885459899902,-1.5666640996932983,0.018793588504195213,-1.143972635269165,-0.001006132923066616,-0.008841462433338165,0.04868560656905174,0.3703930974006653,0.009763051755726337,-0.45360174775123596,-0.05101317539811134,-1.943143606185913,0.0011720911134034395,1.3832197189331055,0.01502651534974575,2.714885711669922,0.0011109093902632594,-0.7800279259681702,-0.00036410579923540354
465,6.741450309753418,-0.012810180895030499,-6.746710777282715,9.537579536437988,-0.46644702553749084,-0.8156598210334778,9.551836013793945,-0.46644702553749084,-0.8156598210334778,9.551836013793945,0.0888276994228363,-0.013765368610620499,-0.001878082286566496,0.0888276994228363,-0.013765368610620499,-0.001878082286566496,6.7256388664245605,-0.8332456946372986,-7.290594100952148,2.3882193565368652,4.162364482879639,1.6911017894744873,8.357747077941895,3.177341938018799,-4.359105110168457,0.6187412142753601,1.799480676651001,2.447206735610962,3.7027955055236816,-0.49824458360671997,8.760676383972168,0.08022409677505493,1.004764437675476,0.03543436899781227,2.8540947437286377,4.233753204345703,3.4981675148010254,-1.5734604597091675,0.010539842769503593,-1.1375235319137573,-0.000787152152042836,-0.006640202831476927,0.0372631810605526,0.3708292841911316,0.01446850597858429,-0.45618489384651184,-0.05241437628865242,-1.9430382251739502,0.009327319450676441,1.3839179277420044,0.012587820179760456,2.714031934738159,-0.01972164213657379,-0.7801258563995361,-0.004374239128082991
