playtime ee_desired_x ee_desired_y ee_desired_z ee_current_x ee_current_y ee_current_z q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
13.396 0.3 -0.012 0.52 0.300593 -0.0158791 0.520715 0.530737 -0.93854 -0.401475 -2.55997 -0.373093 1.6745 0.563039
13.397 0.3 -0.012 0.52 0.300596 -0.0158092 0.520718 0.532182 -0.939066 -0.402437 -2.55996 -0.373251 1.67444 0.563511
13.398 0.3 -0.012 0.52 0.300598 -0.0157385 0.520721 0.533614 -0.939588 -0.403391 -2.55996 -0.373394 1.67439 0.563956
13.399 0.3 -0.012 0.52 0.300601 -0.0156669 0.520724 0.535032 -0.940108 -0.404335 -2.55995 -0.373522 1.67434 0.564376
13.4 0.3 -0.012 0.52 0.300603 -0.0155945 0.520727 0.536438 -0.940625 -0.405272 -2.55994 -0.373634 1.6743 0.564771
13.401 0.3 -0.012 0.52 0.300606 -0.0155213 0.52073 0.53783 -0.941139 -0.406199 -2.55994 -0.373731 1.67427 0.56514
13.402 0.3 -0.012 0.52 0.300608 -0.0154472 0.520734 0.539209 -0.941649 -0.407118 -2.55993 -0.373813 1.67424 0.565484
13.403 0.3 -0.012 0.52 0.300611 -0.0153724 0.520737 0.540576 -0.942157 -0.408028 -2.55993 -0.37388 1.67422 0.565803
13.404 0.3 -0.012 0.52 0.300614 -0.0152967 0.52074 0.541928 -0.942662 -0.40893 -2.55993 -0.373932 1.67421 0.566096
13.405 0.3 -0.012 0.52 0.300616 -0.0152203 0.520744 0.543268 -0.943163 -0.409823 -2.55993 -0.373969 1.67421 0.566364
13.406 0.3 -0.012 0.52 0.300619 -0.0151432 0.520747 0.544594 -0.943661 -0.410708 -2.55993 -0.373992 1.67421 0.566608
13.407 0.3 -0.012 0.52 0.300621 -0.0150653 0.520751 0.545908 -0.944156 -0.411584 -2.55993 -0.374 1.67421 0.566826
13.408 0.3 -0.012 0.52 0.300624 -0.0149866 0.520755 0.547208 -0.944648 -0.412451 -2.55993 -0.373994 1.67423 0.56702
13.409 0.3 -0.012 0.52 0.300626 -0.0149073 0.520759 0.548495 -0.945136 -0.41331 -2.55993 -0.373974 1.67425 0.567189
13.41 0.3 -0.012 0.52 0.300629 -0.0148273 0.520763 0.549768 -0.945621 -0.41416 -2.55994 -0.37394 1.67427 0.567333
13.411 0.3 -0.012 0.52 0.300631 -0.0147465 0.520767 0.551029 -0.946102 -0.415002 -2.55994 -0.373892 1.6743 0.567453
13.412 0.3 -0.012 0.52 0.300634 -0.0146651 0.520771 0.552276 -0.94658 -0.415835 -2.55995 -0.373829 1.67434 0.567549
13.413 0.3 -0.012 0.52 0.300636 -0.0145831 0.520775 0.55351 -0.947054 -0.41666 -2.55996 -0.373754 1.67439 0.56762
13.414 0.3 -0.012 0.52 0.300639 -0.0145004 0.52078 0.554731 -0.947525 -0.417476 -2.55996 -0.373665 1.67444 0.567668
13.415 0.3 -0.012 0.52 0.300642 -0.0144171 0.520784 0.555939 -0.947992 -0.418283 -2.55997 -0.373562 1.6745 0.567691
13.416 0.3 -0.012 0.52 0.300644 -0.0143332 0.520789 0.557134 -0.948455 -0.419083 -2.55998 -0.373447 1.67456 0.567691
13.417 0.3 -0.012 0.52 0.300647 -0.0142487 0.520793 0.558315 -0.948915 -0.419874 -2.55999 -0.373318 1.67463 0.567668
13.418 0.3 -0.012 0.52 0.300649 -0.0141637 0.520798 0.559484 -0.949371 -0.420656 -2.56001 -0.373177 1.6747 0.567621
13.419 0.3 -0.012 0.52 0.300652 -0.0140781 0.520803 0.56064 -0.949823 -0.42143 -2.56002 -0.373023 1.67478 0.56755
13.42 0.3 -0.012 0.52 0.300654 -0.013992 0.520808 0.561782 -0.950271 -0.422196 -2.56003 -0.372856 1.67487 0.567457
13.421 0.3 -0.012 0.52 0.300657 -0.0139053 0.520813 0.562912 -0.950715 -0.422953 -2.56005 -0.372677 1.67496 0.567341
13.422 0.3 -0.012 0.52 0.30066 -0.0138181 0.520818 0.564029 -0.951156 -0.423703 -2.56006 -0.372486 1.67506 0.567202
13.423 0.3 -0.012 0.52 0.300662 -0.0137305 0.520823 0.565133 -0.951592 -0.424444 -2.56008 -0.372283 1.67516 0.567041
13.424 0.3 -0.012 0.52 0.300665 -0.0136424 0.520828 0.566224 -0.952025 -0.425176 -2.56009 -0.372068 1.67527 0.566857
13.425 0.3 -0.012 0.52 0.300668 -0.0135539 0.520834 0.567303 -0.952454 -0.425901 -2.56011 -0.371842 1.67538 0.566651
13.426 0.3 -0.012 0.52 0.30067 -0.0134649 0.520839 0.568369 -0.952878 -0.426617 -2.56013 -0.371605 1.6755 0.566424
13.427 0.3 -0.012 0.52 0.300673 -0.0133756 0.520845 0.569422 -0.953299 -0.427326 -2.56015 -0.371356 1.67562 0.566175
13.428 0.3 -0.012 0.52 0.300676 -0.0132858 0.520851 0.570463 -0.953715 -0.428026 -2.56017 -0.371096 1.67575 0.565904
13.429 0.3 -0.012 0.52 0.300678 -0.0131957 0.520856 0.571491 -0.954128 -0.428718 -2.56019 -0.370825 1.67588 0.565612
13.43 0.3 -0.012 0.52 0.300681 -0.0131052 0.520862 0.572507 -0.954536 -0.429402 -2.56021 -0.370544 1.67602 0.565299
13.431 0.3 -0.012 0.52 0.300684 -0.0130144 0.520868 0.57351 -0.954941 -0.430079 -2.56023 -0.370253 1.67616 0.564966
13.432 0.3 -0.012 0.52 0.300687 -0.0129233 0.520874 0.574501 -0.955341 -0.430747 -2.56025 -0.369951 1.67631 0.564611
13.433 0.3 -0.012 0.52 0.300689 -0.0128318 0.520881 0.57548 -0.955737 -0.431407 -2.56027 -0.369639 1.67646 0.564237
13.434 0.3 -0.012 0.52 0.300692 -0.0127401 0.520887 0.576446 -0.956129 -0.43206 -2.56029 -0.369318 1.67662 0.563843
13.435 0.3 -0.012 0.52 0.300695 -0.0126482 0.520893 0.5774 -0.956517 -0.432705 -2.56032 -0.368986 1.67678 0.563428
13.436 0.3 -0.012 0.52 0.300698 -0.012556 0.5209 0.578343 -0.956901 -0.433342 -2.56034 -0.368646 1.67694 0.562995
13.437 0.3 -0.012 0.52 0.300701 -0.0124636 0.520906 0.579273 -0.95728 -0.433971 -2.56037 -0.368297 1.67711 0.562542
13.438 0.3 -0.012 0.52 0.300704 -0.012371 0.520913 0.580191 -0.957656 -0.434593 -2.56039 -0.367938 1.67728 0.56207
13.439 0.3 -0.012 0.52 0.300706 -0.0122782 0.52092 0.581098 -0.958027 -0.435208 -2.56042 -0.367571 1.67746 0.561579
13.44 0.3 -0.012 0.52 0.300709 -0.0121853 0.520927 0.581993 -0.958394 -0.435814 -2.56044 -0.367195 1.67764 0.561069
13.441 0.3 -0.012 0.52 0.300712 -0.0120922 0.520934 0.582876 -0.958757 -0.436413 -2.56047 -0.366811 1.67782 0.560542
13.442 0.3 -0.012 0.52 0.300715 -0.011999 0.520941 0.583747 -0.959115 -0.437005 -2.5605 -0.366419 1.67801 0.559996
13.443 0.3 -0.012 0.52 0.300718 -0.0119057 0.520948 0.584607 -0.959469 -0.437589 -2.56052 -0.366019 1.6782 0.559433
13.444 0.3 -0.012 0.52 0.300721 -0.0118123 0.520955 0.585456 -0.95982 -0.438166 -2.56055 -0.365612 1.6784 0.558852
13.445 0.3 -0.012 0.52 0.300724 -0.0117188 0.520963 0.586293 -0.960166 -0.438736 -2.56058 -0.365197 1.67859 0.558254
13.446 0.3 -0.012 0.52 0.300727 -0.0116253 0.52097 0.587119 -0.960507 -0.439298 -2.56061 -0.364775 1.67879 0.557639
13.447 0.3 -0.012 0.52 0.30073 -0.0115318 0.520977 0.587934 -0.960845 -0.439854 -2.56064 -0.364346 1.679 0.557008
13.448 0.3 -0.012 0.52 0.300733 -0.0114383 0.520985 0.588737 -0.961178 -0.440402 -2.56067 -0.363911 1.6792 0.55636
13.449 0.3 -0.012 0.52 0.300736 -0.0113448 0.520993 0.58953 -0.961508 -0.440943 -2.5607 -0.363468 1.67941 0.555697
13.45 0.3 -0.012 0.52 0.300739 -0.0112513 0.521 0.590312 -0.961833 -0.441477 -2.56073 -0.36302 1.67962 0.555017
13.451 0.3 -0.012 0.52 0.300742 -0.0111578 0.521008 0.591083 -0.962154 -0.442004 -2.56075 -0.362565 1.67983 0.554322
13.452 0.3 -0.012 0.52 0.300745 -0.0110645 0.521016 0.591843 -0.96247 -0.442524 -2.56078 -0.362105 1.68005 0.553612
13.453 0.3 -0.012 0.52 0.300748 -0.0109712 0.521024 0.592593 -0.962783 -0.443037 -2.56081 -0.361639 1.68027 0.552887
13.454 0.3 -0.012 0.52 0.300751 -0.010878 0.521032 0.593332 -0.963091 -0.443544 -2.56085 -0.361168 1.68049 0.552148
13.455 0.3 -0.012 0.52 0.300755 -0.010785 0.52104 0.594061 -0.963396 -0.444043 -2.56088 -0.360691 1.68071 0.551394
13.456 0.3 -0.012 0.52 0.300758 -0.0106921 0.521049 0.594779 -0.963696 -0.444536 -2.56091 -0.36021 1.68094 0.550626
13.457 0.3 -0.012 0.52 0.300761 -0.0105993 0.521057 0.595487 -0.963992 -0.445023 -2.56094 -0.359724 1.68116 0.549844
13.458 0.3 -0.012 0.52 0.300764 -0.0105067 0.521065 0.596185 -0.964284 -0.445502 -2.56097 -0.359233 1.68139 0.549049
13.459 0.3 -0.012 0.52 0.300767 -0.0104144 0.521074 0.596873 -0.964572 -0.445976 -2.561 -0.358738 1.68162 0.548241
13.46 0.3 -0.012 0.52 0.300771 -0.0103222 0.521082 0.597551 -0.964856 -0.446443 -2.56103 -0.358239 1.68185 0.54742
13.461 0.3 -0.012 0.52 0.300774 -0.0102303 0.521091 0.598219 -0.965136 -0.446903 -2.56106 -0.357736 1.68208 0.546587
13.462 0.3 -0.012 0.52 0.300777 -0.0101386 0.521099 0.598877 -0.965412 -0.447357 -2.56109 -0.35723 1.68232 0.545741
13.463 0.3 -0.012 0.52 0.30078 -0.0100471 0.521108 0.599526 -0.965684 -0.447805 -2.56112 -0.35672 1.68255 0.544884
13.464 0.3 -0.012 0.52 0.300784 -0.009956 0.521116 0.600165 -0.965952 -0.448246 -2.56115 -0.356207 1.68279 0.544014
13.465 0.3 -0.012 0.52 0.300787 -0.00986516 0.521125 0.600795 -0.966216 -0.448682 -2.56118 -0.355691 1.68302 0.543134
13.466 0.3 -0.012 0.52 0.30079 -0.00977464 0.521134 0.601415 -0.966476 -0.449111 -2.56121 -0.355172 1.68326 0.542242
13.467 0.3 -0.012 0.52 0.300793 -0.00968445 0.521143 0.602026 -0.966732 -0.449534 -2.56124 -0.354651 1.6835 0.54134
13.468 0.3 -0.012 0.52 0.300797 -0.0095946 0.521152 0.602628 -0.966984 -0.449952 -2.56128 -0.354127 1.68374 0.540427
13.469 0.3 -0.012 0.52 0.3008 -0.00950512 0.521161 0.603221 -0.967233 -0.450363 -2.56131 -0.353601 1.68398 0.539504
13.47 0.3 -0.012 0.52 0.300804 -0.00941602 0.52117 0.603805 -0.967477 -0.450768 -2.56134 -0.353074 1.68422 0.538571
13.471 0.3 -0.012 0.52 0.300807 -0.00932731 0.521179 0.60438 -0.967718 -0.451168 -2.56137 -0.352544 1.68446 0.537629
13.472 0.3 -0.012 0.52 0.30081 -0.00923902 0.521188 0.604947 -0.967955 -0.451562 -2.5614 -0.352013 1.6847 0.536677
13.473 0.3 -0.012 0.52 0.300814 -0.00915115 0.521197 0.605505 -0.968189 -0.45195 -2.56143 -0.351481 1.68494 0.535716
13.474 0.3 -0.012 0.52 0.300817 -0.00906372 0.521206 0.606054 -0.968418 -0.452333 -2.56146 -0.350948 1.68518 0.534747
13.475 0.3 -0.012 0.52 0.300821 -0.00897674 0.521215 0.606595 -0.968644 -0.45271 -2.56148 -0.350414 1.68542 0.533769
13.476 0.3 -0.012 0.52 0.300824 -0.00889024 0.521224 0.607127 -0.968866 -0.453081 -2.56151 -0.349879 1.68566 0.532783
13.477 0.3 -0.012 0.52 0.300827 -0.00880422 0.521233 0.607652 -0.969085 -0.453448 -2.56154 -0.349344 1.68589 0.531789
13.478 0.3 -0.012 0.52 0.300831 -0.0087187 0.521243 0.608168 -0.9693 -0.453808 -2.56157 -0.348808 1.68613 0.530788
13.479 0.3 -0.012 0.52 0.300834 -0.00863369 0.521252 0.608676 -0.969511 -0.454164 -2.5616 -0.348272 1.68637 0.529779
13.48 0.3 -0.012 0.52 0.300838 -0.00854921 0.521261 0.609177 -0.969719 -0.454514 -2.56163 -0.347737 1.68661 0.528763
13.481 0.3 -0.012 0.52 0.300841 -0.00846526 0.52127 0.609669 -0.969924 -0.454859 -2.56166 -0.347202 1.68685 0.527741
13.482 0.3 -0.012 0.52 0.300845 -0.00838187 0.52128 0.610154 -0.970125 -0.455199 -2.56168 -0.346667 1.68708 0.526712
13.483 0.3 -0.012 0.52 0.300848 -0.00829904 0.521289 0.610631 -0.970322 -0.455533 -2.56171 -0.346133 1.68732 0.525677
13.484 0.3 -0.012 0.52 0.300852 -0.00821679 0.521298 0.611101 -0.970516 -0.455863 -2.56174 -0.345599 1.68755 0.524637
13.485 0.3 -0.012 0.52 0.300855 -0.00813513 0.521308 0.611563 -0.970707 -0.456188 -2.56176 -0.345067 1.68779 0.52359
13.486 0.3 -0.012 0.52 0.300859 -0.00805407 0.521317 0.612018 -0.970895 -0.456507 -2.56179 -0.344536 1.68802 0.522539
13.487 0.3 -0.012 0.52 0.300862 -0.00797362 0.521326 0.612466 -0.971079 -0.456822 -2.56182 -0.344006 1.68825 0.521482
13.488 0.3 -0.012 0.52 0.300866 -0.00789379 0.521335 0.612906 -0.971259 -0.457133 -2.56184 -0.343478 1.68848 0.52042
13.489 0.3 -0.012 0.52 0.300869 -0.00781461 0.521345 0.61334 -0.971437 -0.457438 -2.56187 -0.342951 1.68871 0.519354
13.49 0.3 -0.012 0.52 0.300873 -0.00773607 0.521354 0.613767 -0.971612 -0.457739 -2.56189 -0.342427 1.68893 0.518284
13.491 0.3 -0.012 0.52 0.300876 -0.00765818 0.521363 0.614187 -0.971783 -0.458035 -2.56192 -0.341904 1.68916 0.517209
13.492 0.3 -0.012 0.52 0.30088 -0.00758097 0.521372 0.6146 -0.971951 -0.458327 -2.56194 -0.341384 1.68938 0.516131
13.493 0.3 -0.012 0.52 0.300883 -0.00750443 0.521382 0.615007 -0.972116 -0.458614 -2.56196 -0.340866 1.6896 0.51505
13.494 0.3 -0.012 0.52 0.300887 -0.00742858 0.521391 0.615407 -0.972278 -0.458896 -2.56198 -0.340351 1.68982 0.513965
13.495 0.3 -0.012 0.52 0.30089 -0.00735343 0.5214 0.615801 -0.972437 -0.459175 -2.56201 -0.339838 1.69004 0.512877
13.496 0.3 -0.012 0.52 0.300894 -0.00727898 0.521409 0.616188 -0.972593 -0.459449 -2.56203 -0.339328 1.69026 0.511786
13.497 0.3 -0.012 0.52 0.300898 -0.00720525 0.521418 0.616569 -0.972746 -0.459718 -2.56205 -0.338821 1.69047 0.510693
13.498 0.3 -0.012 0.52 0.300901 -0.00713224 0.521427 0.616944 -0.972896 -0.459984 -2.56207 -0.338318 1.69069 0.509598
13.499 0.3 -0.012 0.52 0.300905 -0.00705997 0.521436 0.617313 -0.973044 -0.460245 -2.56209 -0.337817 1.6909 0.5085
13.5 0.3 -0.012 0.52 0.300908 -0.00698844 0.521445 0.617676 -0.973188 -0.460502 -2.56211 -0.33732 1.6911 0.507401
13.501 0.3 -0.012 0.52 0.300912 -0.00691766 0.521454 0.618033 -0.97333 -0.460756 -2.56213 -0.336827 1.69131 0.5063
13.502 0.3 -0.012 0.52 0.300915 -0.00684764 0.521463 0.618385 -0.973469 -0.461005 -2.56215 -0.336337 1.69151 0.505198
13.503 0.3 -0.012 0.52 0.300919 -0.00677838 0.521472 0.61873 -0.973605 -0.46125 -2.56217 -0.335851 1.69171 0.504095
13.504 0.3 -0.012 0.52 0.300922 -0.00670989 0.521481 0.619071 -0.973739 -0.461492 -2.56219 -0.335369 1.69191 0.502991
13.505 0.3 -0.012 0.52 0.300925 -0.00664218 0.52149 0.619405 -0.97387 -0.461729 -2.5622 -0.334892 1.69211 0.501886
13.506 0.3 -0.012 0.52 0.300929 -0.00657526 0.521498 0.619734 -0.973998 -0.461963 -2.56222 -0.334418 1.6923 0.500781
13.507 0.3 -0.012 0.52 0.300932 -0.00650913 0.521507 0.620058 -0.974124 -0.462193 -2.56224 -0.333949 1.69249 0.499675
13.508 0.3 -0.012 0.52 0.300936 -0.0064438 0.521516 0.620377 -0.974247 -0.46242 -2.56225 -0.333484 1.69268 0.49857
13.509 0.3 -0.012 0.52 0.300939 -0.00637927 0.521524 0.620691 -0.974368 -0.462642 -2.56227 -0.333024 1.69287 0.497464
13.51 0.3 -0.012 0.52 0.300943 -0.00631555 0.521533 0.620999 -0.974486 -0.462862 -2.56228 -0.332569 1.69305 0.496359
13.511 0.3 -0.012 0.52 0.300946 -0.00625265 0.521541 0.621303 -0.974602 -0.463077 -2.5623 -0.332118 1.69323 0.495255
13.512 0.3 -0.012 0.52 0.300949 -0.00619056 0.52155 0.621602 -0.974716 -0.46329 -2.56231 -0.331672 1.69341 0.494152
13.513 0.3 -0.012 0.52 0.300953 -0.00612931 0.521558 0.621895 -0.974827 -0.463499 -2.56232 -0.331232 1.69358 0.493049
13.514 0.3 -0.012 0.52 0.300956 -0.00606888 0.521566 0.622185 -0.974936 -0.463704 -2.56233 -0.330796 1.69375 0.491948
13.515 0.3 -0.012 0.52 0.30096 -0.00600929 0.521574 0.622469 -0.975042 -0.463907 -2.56235 -0.330366 1.69392 0.490848
13.516 0.3 -0.012 0.52 0.300963 -0.00595053 0.521582 0.622749 -0.975147 -0.464106 -2.56236 -0.329941 1.69409 0.489749
13.517 0.3 -0.012 0.52 0.300966 -0.00589262 0.52159 0.623025 -0.975249 -0.464301 -2.56237 -0.329521 1.69425 0.488653
13.518 0.3 -0.012 0.52 0.300969 -0.00583555 0.521598 0.623296 -0.975349 -0.464494 -2.56238 -0.329107 1.69441 0.487558
13.519 0.3 -0.012 0.52 0.300973 -0.00577933 0.521606 0.623563 -0.975447 -0.464684 -2.56239 -0.328699 1.69457 0.486465
13.52 0.3 -0.012 0.52 0.300976 -0.00572396 0.521614 0.623825 -0.975543 -0.46487 -2.5624 -0.328296 1.69472 0.485375
13.521 0.3 -0.012 0.52 0.300979 -0.00566945 0.521622 0.624084 -0.975637 -0.465054 -2.5624 -0.327899 1.69487 0.484287
13.522 0.3 -0.012 0.52 0.300982 -0.0056158 0.521629 0.624338 -0.975729 -0.465234 -2.56241 -0.327508 1.69502 0.483202
13.523 0.3 -0.012 0.52 0.300986 -0.005563 0.521637 0.624588 -0.975818 -0.465412 -2.56242 -0.327123 1.69516 0.482119
13.524 0.3 -0.012 0.52 0.300989 -0.00551107 0.521644 0.624835 -0.975906 -0.465587 -2.56242 -0.326744 1.6953 0.48104
13.525 0.3 -0.012 0.52 0.300992 -0.00546 0.521652 0.625077 -0.975992 -0.465759 -2.56243 -0.326371 1.69544 0.479963
13.526 0.3 -0.012 0.52 0.300995 -0.0054098 0.521659 0.625316 -0.976077 -0.465928 -2.56244 -0.326004 1.69558 0.47889
13.527 0.3 -0.012 0.52 0.300998 -0.00536047 0.521666 0.625551 -0.976159 -0.466094 -2.56244 -0.325643 1.69571 0.47782
13.528 0.3 -0.012 0.52 0.301001 -0.005312 0.521673 0.625783 -0.97624 -0.466258 -2.56244 -0.325289 1.69584 0.476753
13.529 0.3 -0.012 0.52 0.301004 -0.00526441 0.52168 0.62601 -0.976318 -0.466419 -2.56245 -0.324941 1.69596 0.475691
13.53 0.3 -0.012 0.52 0.301007 -0.00521768 0.521687 0.626235 -0.976395 -0.466578 -2.56245 -0.324599 1.69608 0.474632
13.531 0.3 -0.012 0.52 0.30101 -0.00517183 0.521694 0.626456 -0.976471 -0.466734 -2.56245 -0.324264 1.6962 0.473577
13.532 0.3 -0.012 0.52 0.301013 -0.00512685 0.5217 0.626673 -0.976545 -0.466887 -2.56245 -0.323935 1.69631 0.472526
13.533 0.3 -0.012 0.52 0.301016 -0.00508274 0.521707 0.626887 -0.976617 -0.467038 -2.56246 -0.323613 1.69642 0.471479
13.534 0.3 -0.012 0.52 0.301019 -0.0050395 0.521713 0.627098 -0.976687 -0.467187 -2.56246 -0.323297 1.69653 0.470437
13.535 0.3 -0.012 0.52 0.301022 -0.00499713 0.52172 0.627306 -0.976756 -0.467333 -2.56246 -0.322988 1.69664 0.469399
13.536 0.3 -0.012 0.52 0.301024 -0.00495564 0.521726 0.627511 -0.976824 -0.467477 -2.56246 -0.322686 1.69674 0.468366
13.537 0.3 -0.012 0.52 0.301027 -0.00491502 0.521732 0.627713 -0.97689 -0.467618 -2.56245 -0.32239 1.69683 0.467337
13.538 0.3 -0.012 0.52 0.30103 -0.00487526 0.521738 0.627911 -0.976954 -0.467758 -2.56245 -0.322102 1.69693 0.466313
13.539 0.3 -0.012 0.52 0.301033 -0.00483638 0.521744 0.628107 -0.977017 -0.467895 -2.56245 -0.32182 1.69702 0.465294
13.54 0.3 -0.012 0.52 0.301035 -0.00479836 0.52175 0.6283 -0.977079 -0.46803 -2.56245 -0.321545 1.6971 0.46428
13.541 0.3 -0.012 0.52 0.301038 -0.00476121 0.521755 0.62849 -0.977139 -0.468163 -2.56244 -0.321276 1.69719 0.463272
13.542 0.3 -0.012 0.52 0.30104 -0.00472492 0.521761 0.628678 -0.977198 -0.468293 -2.56244 -0.321015 1.69727 0.462268
13.543 0.3 -0.012 0.52 0.301043 -0.0046895 0.521766 0.628863 -0.977256 -0.468422 -2.56243 -0.32076 1.69734 0.46127
13.544 0.3 -0.012 0.52 0.301046 -0.00465494 0.521771 0.629045 -0.977312 -0.468549 -2.56243 -0.320513 1.69742 0.460277
13.545 0.3 -0.012 0.52 0.301048 -0.00462123 0.521777 0.629224 -0.977368 -0.468673 -2.56242 -0.320272 1.69749 0.45929
13.546 0.3 -0.012 0.52 0.30105 -0.00458839 0.521782 0.629401 -0.977421 -0.468796 -2.56242 -0.320038 1.69755 0.458309
13.547 0.3 -0.012 0.52 0.301053 -0.00455639 0.521787 0.629576 -0.977474 -0.468916 -2.56241 -0.319812 1.69761 0.457333
13.548 0.3 -0.012 0.52 0.301055 -0.00452525 0.521792 0.629748 -0.977526 -0.469035 -2.5624 -0.319592 1.69767 0.456363
13.549 0.3 -0.012 0.52 0.301058 -0.00449496 0.521796 0.629918 -0.977576 -0.469152 -2.56239 -0.31938 1.69773 0.455399
13.55 0.3 -0.012 0.52 0.30106 -0.00446552 0.521801 0.630086 -0.977626 -0.469267 -2.56239 -0.319174 1.69778 0.45444
13.551 0.3 -0.012 0.52 0.301062 -0.00443692 0.521805 0.630251 -0.977674 -0.469381 -2.56238 -0.318975 1.69783 0.453488
13.552 0.3 -0.012 0.52 0.301064 -0.00440916 0.52181 0.630414 -0.977721 -0.469493 -2.56237 -0.318784 1.69787 0.452542
13.553 0.3 -0.012 0.52 0.301066 -0.00438223 0.521814 0.630575 -0.977768 -0.469603 -2.56236 -0.318599 1.69792 0.451602
13.554 0.3 -0.012 0.52 0.301069 -0.00435614 0.521818 0.630734 -0.977813 -0.469711 -2.56235 -0.318422 1.69795 0.450668
13.555 0.3 -0.012 0.52 0.301071 -0.00433088 0.521822 0.630891 -0.977857 -0.469817 -2.56234 -0.318251 1.69799 0.449741
13.556 0.3 -0.012 0.52 0.301073 -0.00430644 0.521826 0.631046 -0.9779 -0.469922 -2.56232 -0.318088 1.69802 0.44882
13.557 0.3 -0.012 0.52 0.301075 -0.00428283 0.521829 0.631199 -0.977943 -0.470026 -2.56231 -0.317931 1.69805 0.447905
13.558 0.3 -0.012 0.52 0.301077 -0.00426003 0.521833 0.63135 -0.977984 -0.470128 -2.5623 -0.317782 1.69807 0.446997
13.559 0.3 -0.012 0.52 0.301078 -0.00423805 0.521837 0.631499 -0.978025 -0.470228 -2.56229 -0.31764 1.69809 0.446095
13.56 0.3 -0.012 0.52 0.30108 -0.00421688 0.52184 0.631646 -0.978065 -0.470327 -2.56227 -0.317504 1.69811 0.4452
13.561 0.3 -0.012 0.52 0.301082 -0.00419651 0.521843 0.631792 -0.978104 -0.470424 -2.56226 -0.317376 1.69813 0.444311
13.562 0.3 -0.012 0.52 0.301084 -0.00417694 0.521846 0.631935 -0.978142 -0.47052 -2.56225 -0.317254 1.69814 0.443429
13.563 0.3 -0.012 0.52 0.301086 -0.00415817 0.521849 0.632078 -0.97818 -0.470615 -2.56223 -0.31714 1.69815 0.442554
13.564 0.3 -0.012 0.52 0.301087 -0.00414019 0.521852 0.632218 -0.978216 -0.470708 -2.56221 -0.317032 1.69815 0.441686
13.565 0.3 -0.012 0.52 0.301089 -0.00412299 0.521855 0.632357 -0.978252 -0.4708 -2.5622 -0.316932 1.69815 0.440824
13.566 0.3 -0.012 0.52 0.30109 -0.00410658 0.521857 0.632494 -0.978288 -0.47089 -2.56218 -0.316838 1.69815 0.439969
13.567 0.3 -0.012 0.52 0.301092 -0.00409094 0.52186 0.63263 -0.978322 -0.470979 -2.56217 -0.316751 1.69814 0.439121
13.568 0.3 -0.012 0.52 0.301093 -0.00407608 0.521862 0.632764 -0.978356 -0.471067 -2.56215 -0.316671 1.69814 0.43828
13.569 0.3 -0.012 0.52 0.301095 -0.00406197 0.521864 0.632897 -0.978389 -0.471154 -2.56213 -0.316598 1.69812 0.437446
13.57 0.3 -0.012 0.52 0.301096 -0.00404863 0.521866 0.633029 -0.978422 -0.47124 -2.56211 -0.316531 1.69811 0.436619
13.571 0.3 -0.012 0.52 0.301097 -0.00403605 0.521868 0.633159 -0.978454 -0.471324 -2.5621 -0.316472 1.69809 0.435799
13.572 0.3 -0.012 0.52 0.301099 -0.00402421 0.52187 0.633288 -0.978485 -0.471407 -2.56208 -0.316419 1.69807 0.434985
13.573 0.3 -0.012 0.52 0.3011 -0.00401311 0.521872 0.633415 -0.978516 -0.471489 -2.56206 -0.316372 1.69805 0.434179
13.574 0.3 -0.012 0.52 0.301101 -0.00400276 0.521873 0.633541 -0.978547 -0.47157 -2.56204 -0.316333 1.69802 0.43338
13.575 0.3 -0.012 0.52 0.301102 -0.00399313 0.521875 0.633666 -0.978577 -0.47165 -2.56202 -0.3163 1.69799 0.432588
13.576 0.3 -0.012 0.52 0.301103 -0.00398423 0.521876 0.63379 -0.978606 -0.471728 -2.562 -0.316273 1.69795 0.431802
13.577 0.3 -0.012 0.52 0.301104 -0.00397606 0.521877 0.633912 -0.978635 -0.471806 -2.56198 -0.316253 1.69792 0.431024
13.578 0.3 -0.012 0.52 0.301105 -0.00396859 0.521878 0.634034 -0.978663 -0.471883 -2.56196 -0.31624 1.69788 0.430253
13.579 0.3 -0.012 0.52 0.301106 -0.00396183 0.521879 0.634154 -0.978691 -0.471958 -2.56193 -0.316233 1.69783 0.429489
13.58 0.3 -0.012 0.52 0.301107 -0.00395578 0.52188 0.634273 -0.978718 -0.472033 -2.56191 -0.316233 1.69779 0.428733
13.581 0.3 -0.012 0.52 0.301108 -0.00395042 0.521881 0.634391 -0.978746 -0.472106 -2.56189 -0.316239 1.69774 0.427983
13.582 0.3 -0.012 0.52 0.301108 -0.00394575 0.521881 0.634508 -0.978772 -0.472179 -2.56187 -0.316251 1.69769 0.42724
13.583 0.3 -0.012 0.52 0.301109 -0.00394176 0.521882 0.634625 -0.978798 -0.472251 -2.56184 -0.316269 1.69763 0.426505
13.584 0.3 -0.012 0.52 0.30111 -0.00393845 0.521882 0.63474 -0.978824 -0.472322 -2.56182 -0.316294 1.69758 0.425776
13.585 0.3 -0.012 0.52 0.30111 -0.0039358 0.521882 0.634854 -0.97885 -0.472392 -2.5618 -0.316325 1.69752 0.425055
