playtime target_pos_ee(x) target_pos_ee(y) target_pos_ee(z) current_pos_ee(x) current_pos_ee(y) current_pos_ee(z) target_pos_link4(x) target_pos_link4(y) target_pos_link4(z) current_pos_link4(x) current_pos_link4(y) current_pos_link4(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
13.724 0.35 0.28 0.7 0.345878 0.274668 0.698666 0 -0.15 0.5 0.0296058 -0.143696 0.624783   1.46037 -0.661401 -0.580144  -2.16215  0.684648   2.50445  0.785387
13.725 0.35 0.28 0.7 0.345878 0.274668 0.698666 0 -0.15 0.5 0.0296055 -0.143697 0.624782   1.46037 -0.661405 -0.580134  -2.16217  0.684644   2.50453  0.785387
13.726 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296051 -0.143698 0.624782   1.46038  -0.66141 -0.580124  -2.16219  0.684639    2.5046  0.785387
13.727 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296047 -0.143699 0.624781   1.46038 -0.661414 -0.580115  -2.16221  0.684634   2.50468  0.785387
13.728 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296044 -0.1437 0.624781   1.46038 -0.661419 -0.580105  -2.16222   0.68463   2.50475  0.785387
13.729 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.029604 -0.143701 0.624781   1.46039 -0.661423 -0.580095  -2.16224  0.684625   2.50483  0.785387
13.73 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296036 -0.143702 0.62478   1.46039 -0.661428 -0.580085  -2.16226  0.684621    2.5049  0.785387
13.731 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296033 -0.143703 0.62478   1.46039 -0.661432 -0.580075  -2.16228  0.684616   2.50498  0.785387
13.732 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296029 -0.143704 0.624779    1.4604 -0.661437 -0.580065  -2.16229  0.684611   2.50505  0.785387
13.733 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296025 -0.143704 0.624779    1.4604 -0.661441 -0.580056  -2.16231  0.684607   2.50513  0.785387
13.734 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296022 -0.143705 0.624779    1.4604 -0.661446 -0.580046  -2.16233  0.684602    2.5052  0.785387
13.735 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296018 -0.143706 0.624778    1.4604  -0.66145 -0.580036  -2.16235  0.684597   2.50528  0.785387
13.736 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296014 -0.143707 0.624778   1.46041 -0.661455 -0.580026  -2.16236  0.684593   2.50535  0.785387
13.737 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296011 -0.143708 0.624777   1.46041 -0.661459 -0.580016  -2.16238  0.684588   2.50543  0.785387
13.738 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296007 -0.143709 0.624777   1.46041 -0.661464 -0.580007   -2.1624  0.684583    2.5055  0.785387
13.739 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296003 -0.14371 0.624777   1.46042 -0.661468 -0.579997  -2.16242  0.684579   2.50558  0.785387
13.74 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0296 -0.143711 0.624776   1.46042 -0.661472 -0.579987  -2.16243  0.684574   2.50565  0.785387
13.741 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0295996 -0.143712 0.624776   1.46042 -0.661477 -0.579977  -2.16245  0.684569   2.50572  0.785387
13.742 0.35 0.28 0.7 0.345879 0.274668 0.698666 0 -0.15 0.5 0.0295992 -0.143712 0.624775   1.46043 -0.661481 -0.579967  -2.16247  0.684564    2.5058  0.785387
13.743 0.35 0.28 0.7 0.34588 0.274668 0.698666 0 -0.15 0.5 0.0295989 -0.143713 0.624775   1.46043 -0.661486 -0.579958  -2.16249   0.68456   2.50587  0.785387
13.744 0.35 0.28 0.7 0.34588 0.274668 0.698666 0 -0.15 0.5 0.0295985 -0.143714 0.624775   1.46043  -0.66149 -0.579948   -2.1625  0.684555   2.50595  0.785387
13.745 0.35 0.28 0.7 0.34588 0.274668 0.698666 0 -0.15 0.5 0.0295982 -0.143715 0.624774   1.46044 -0.661494 -0.579938  -2.16252   0.68455   2.50602  0.785387
13.746 0.35 0.28 0.7 0.34588 0.274668 0.698666 0 -0.15 0.5 0.0295978 -0.143716 0.624774   1.46044 -0.661499 -0.579928  -2.16254  0.684546    2.5061  0.785387
13.747 0.35 0.28 0.7 0.34588 0.274668 0.698666 0 -0.15 0.5 0.0295974 -0.143717 0.624773   1.46044 -0.661503 -0.579919  -2.16256  0.684541   2.50617  0.785387
13.748 0.35 0.28 0.7 0.34588 0.274667 0.698666 0 -0.15 0.5 0.0295971 -0.143718 0.624773   1.46044 -0.661508 -0.579909  -2.16257  0.684536   2.50624  0.785387
13.749 0.35 0.28 0.7 0.34588 0.274667 0.698666 0 -0.15 0.5 0.0295967 -0.143719 0.624773   1.46045 -0.661512 -0.579899  -2.16259  0.684531   2.50632  0.785387
13.75 0.35 0.28 0.7 0.34588 0.274667 0.698667 0 -0.15 0.5 0.0295964 -0.143719 0.624772   1.46045 -0.661516  -0.57989  -2.16261  0.684527   2.50639  0.785387
13.751 0.35 0.28 0.7 0.34588 0.274667 0.698667 0 -0.15 0.5 0.029596 -0.14372 0.624772   1.46045 -0.661521  -0.57988  -2.16263  0.684522   2.50647  0.785387
13.752 0.35 0.28 0.7 0.34588 0.274667 0.698667 0 -0.15 0.5 0.0295956 -0.143721 0.624771   1.46046 -0.661525  -0.57987  -2.16264  0.684517   2.50654  0.785387
13.753 0.35 0.28 0.7 0.34588 0.274667 0.698667 0 -0.15 0.5 0.0295953 -0.143722 0.624771   1.46046  -0.66153 -0.579861  -2.16266  0.684512   2.50661  0.785387
13.754 0.35 0.28 0.7 0.34588 0.274667 0.698667 0 -0.15 0.5 0.0295949 -0.143723 0.624771   1.46046 -0.661534 -0.579851  -2.16268  0.684507   2.50669  0.785387
13.755 0.35 0.28 0.7 0.34588 0.274667 0.698667 0 -0.15 0.5 0.0295946 -0.143724 0.62477   1.46047 -0.661538 -0.579841   -2.1627  0.684503   2.50676  0.785387
13.756 0.35 0.28 0.7 0.34588 0.274667 0.698667 0 -0.15 0.5 0.0295942 -0.143725 0.62477   1.46047 -0.661543 -0.579832  -2.16271  0.684498   2.50684  0.785387
13.757 0.35 0.28 0.7 0.34588 0.274667 0.698667 0 -0.15 0.5 0.0295938 -0.143725 0.62477   1.46047 -0.661547 -0.579822  -2.16273  0.684493   2.50691  0.785387
13.758 0.35 0.28 0.7 0.34588 0.274667 0.698667 0 -0.15 0.5 0.0295935 -0.143726 0.624769   1.46047 -0.661551 -0.579812  -2.16275  0.684488   2.50698  0.785387
13.759 0.35 0.28 0.7 0.34588 0.274667 0.698667 0 -0.15 0.5 0.0295931 -0.143727 0.624769   1.46048 -0.661556 -0.579803  -2.16276  0.684483   2.50706  0.785388
13.76 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295928 -0.143728 0.624768   1.46048  -0.66156 -0.579793  -2.16278  0.684478   2.50713  0.785388
13.761 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295924 -0.143729 0.624768   1.46048 -0.661564 -0.579783   -2.1628  0.684474    2.5072  0.785388
13.762 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295921 -0.14373 0.624768   1.46049 -0.661569 -0.579774  -2.16282  0.684469   2.50728  0.785388
13.763 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295917 -0.143731 0.624767   1.46049 -0.661573 -0.579764  -2.16283  0.684464   2.50735  0.785388
13.764 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295914 -0.143731 0.624767   1.46049 -0.661577 -0.579754  -2.16285  0.684459   2.50742  0.785388
13.765 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.029591 -0.143732 0.624766    1.4605 -0.661582 -0.579745  -2.16287  0.684454    2.5075  0.785388
13.766 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295906 -0.143733 0.624766    1.4605 -0.661586 -0.579735  -2.16289  0.684449   2.50757  0.785388
13.767 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295903 -0.143734 0.624766    1.4605  -0.66159 -0.579726   -2.1629  0.684444   2.50764  0.785388
13.768 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295899 -0.143735 0.624765   1.46051 -0.661594 -0.579716  -2.16292   0.68444   2.50772  0.785388
13.769 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295896 -0.143736 0.624765   1.46051 -0.661599 -0.579707  -2.16294  0.684435   2.50779  0.785388
13.77 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295892 -0.143736 0.624765   1.46051 -0.661603 -0.579697  -2.16295   0.68443   2.50786  0.785388
13.771 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295889 -0.143737 0.624764   1.46051 -0.661607 -0.579687  -2.16297  0.684425   2.50794  0.785388
13.772 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295885 -0.143738 0.624764   1.46052 -0.661612 -0.579678  -2.16299   0.68442   2.50801  0.785388
13.773 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295882 -0.143739 0.624763   1.46052 -0.661616 -0.579668  -2.16301  0.684415   2.50808  0.785388
13.774 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295878 -0.14374 0.624763   1.46052  -0.66162 -0.579659  -2.16302   0.68441   2.50816  0.785388
13.775 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295875 -0.143741 0.624763   1.46053 -0.661624 -0.579649  -2.16304  0.684405   2.50823  0.785388
13.776 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295871 -0.143742 0.624762   1.46053 -0.661629  -0.57964  -2.16306    0.6844    2.5083  0.785388
13.777 0.35 0.28 0.7 0.345881 0.274667 0.698667 0 -0.15 0.5 0.0295868 -0.143742 0.624762   1.46053 -0.661633  -0.57963  -2.16307  0.684395   2.50837  0.785388
13.778 0.35 0.28 0.7 0.345882 0.274666 0.698667 0 -0.15 0.5 0.0295864 -0.143743 0.624762   1.46054 -0.661637 -0.579621  -2.16309   0.68439   2.50845  0.785388
13.779 0.35 0.28 0.7 0.345882 0.274666 0.698667 0 -0.15 0.5 0.0295861 -0.143744 0.624761   1.46054 -0.661641 -0.579611  -2.16311  0.684385   2.50852  0.785388
13.78 0.35 0.28 0.7 0.345882 0.274666 0.698667 0 -0.15 0.5 0.0295857 -0.143745 0.624761   1.46054 -0.661646 -0.579602  -2.16313   0.68438   2.50859  0.785388
13.781 0.35 0.28 0.7 0.345882 0.274666 0.698667 0 -0.15 0.5 0.0295854 -0.143746 0.62476   1.46054  -0.66165 -0.579592  -2.16314  0.684375   2.50866  0.785388
13.782 0.35 0.28 0.7 0.345882 0.274666 0.698667 0 -0.15 0.5 0.029585 -0.143747 0.62476   1.46055 -0.661654 -0.579583  -2.16316   0.68437   2.50874  0.785388
13.783 0.35 0.28 0.7 0.345882 0.274666 0.698667 0 -0.15 0.5 0.0295847 -0.143747 0.62476   1.46055 -0.661658 -0.579573  -2.16318  0.684365   2.50881  0.785388
13.784 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295843 -0.143748 0.624759   1.46055 -0.661663 -0.579564  -2.16319   0.68436   2.50888  0.785388
13.785 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.029584 -0.143749 0.624759   1.46056 -0.661667 -0.579554  -2.16321  0.684355   2.50895  0.785388
13.786 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295836 -0.14375 0.624759   1.46056 -0.661671 -0.579545  -2.16323   0.68435   2.50903  0.785388
13.787 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295833 -0.143751 0.624758   1.46056 -0.661675 -0.579535  -2.16324  0.684345    2.5091  0.785388
13.788 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295829 -0.143751 0.624758   1.46057 -0.661679 -0.579526  -2.16326   0.68434   2.50917  0.785388
13.789 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295826 -0.143752 0.624757   1.46057 -0.661684 -0.579516  -2.16328  0.684335   2.50924  0.785388
13.79 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295822 -0.143753 0.624757   1.46057 -0.661688 -0.579507   -2.1633   0.68433   2.50932  0.785388
13.791 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295819 -0.143754 0.624757   1.46057 -0.661692 -0.579498  -2.16331  0.684325   2.50939  0.785388
13.792 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295816 -0.143755 0.624756   1.46058 -0.661696 -0.579488  -2.16333   0.68432   2.50946  0.785388
13.793 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295812 -0.143756 0.624756   1.46058   -0.6617 -0.579479  -2.16335  0.684315   2.50953  0.785388
13.794 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295809 -0.143756 0.624756   1.46058 -0.661705 -0.579469  -2.16336   0.68431    2.5096  0.785388
13.795 0.35 0.28 0.7 0.345882 0.274666 0.698668 0 -0.15 0.5 0.0295805 -0.143757 0.624755   1.46059 -0.661709  -0.57946  -2.16338  0.684305   2.50968  0.785388
13.796 0.35 0.28 0.7 0.345883 0.274666 0.698668 0 -0.15 0.5 0.0295802 -0.143758 0.624755   1.46059 -0.661713 -0.579451   -2.1634    0.6843   2.50975  0.785388
13.797 0.35 0.28 0.7 0.345883 0.274666 0.698668 0 -0.15 0.5 0.0295798 -0.143759 0.624754   1.46059 -0.661717 -0.579441  -2.16341  0.684295   2.50982  0.785388
13.798 0.35 0.28 0.7 0.345883 0.274666 0.698668 0 -0.15 0.5 0.0295795 -0.14376 0.624754   1.46059 -0.661721 -0.579432  -2.16343   0.68429   2.50989  0.785388
13.799 0.35 0.28 0.7 0.345883 0.274666 0.698668 0 -0.15 0.5 0.0295791 -0.14376 0.624754    1.4606 -0.661725 -0.579422  -2.16345  0.684285   2.50996  0.785388
13.8 0.35 0.28 0.7 0.345883 0.274666 0.698668 0 -0.15 0.5 0.0295788 -0.143761 0.624753    1.4606  -0.66173 -0.579413  -2.16346  0.684279   2.51003  0.785388
13.801 0.35 0.28 0.7 0.345883 0.274666 0.698668 0 -0.15 0.5 0.0295785 -0.143762 0.624753    1.4606 -0.661734 -0.579404  -2.16348  0.684274   2.51011  0.785388
13.802 0.35 0.28 0.7 0.345883 0.274666 0.698668 0 -0.15 0.5 0.0295781 -0.143763 0.624753   1.46061 -0.661738 -0.579394   -2.1635  0.684269   2.51018  0.785388
13.803 0.35 0.28 0.7 0.345883 0.274666 0.698668 0 -0.15 0.5 0.0295778 -0.143764 0.624752   1.46061 -0.661742 -0.579385  -2.16351  0.684264   2.51025  0.785388
13.804 0.35 0.28 0.7 0.345883 0.274666 0.698668 0 -0.15 0.5 0.0295774 -0.143765 0.624752   1.46061 -0.661746 -0.579376  -2.16353  0.684259   2.51032  0.785388
13.805 0.35 0.28 0.7 0.345883 0.274666 0.698668 0 -0.15 0.5 0.0295771 -0.143765 0.624752   1.46062  -0.66175 -0.579366  -2.16355  0.684254   2.51039  0.785388
13.806 0.35 0.28 0.7 0.345883 0.274665 0.698668 0 -0.15 0.5 0.0295768 -0.143766 0.624751   1.46062 -0.661754 -0.579357  -2.16356  0.684249   2.51046  0.785388
13.807 0.35 0.28 0.7 0.345883 0.274665 0.698668 0 -0.15 0.5 0.0295764 -0.143767 0.624751   1.46062 -0.661759 -0.579348  -2.16358  0.684243   2.51054  0.785388
13.808 0.35 0.28 0.7 0.345883 0.274665 0.698668 0 -0.15 0.5 0.0295761 -0.143768 0.62475   1.46062 -0.661763 -0.579338   -2.1636  0.684238   2.51061  0.785388
13.809 0.35 0.28 0.7 0.345883 0.274665 0.698668 0 -0.15 0.5 0.0295757 -0.143769 0.62475   1.46063 -0.661767 -0.579329  -2.16361  0.684233   2.51068  0.785388
13.81 0.35 0.28 0.7 0.345883 0.274665 0.698668 0 -0.15 0.5 0.0295754 -0.143769 0.62475   1.46063 -0.661771  -0.57932  -2.16363  0.684228   2.51075  0.785388
13.811 0.35 0.28 0.7 0.345883 0.274665 0.698668 0 -0.15 0.5 0.0295751 -0.14377 0.624749   1.46063 -0.661775  -0.57931  -2.16365  0.684223   2.51082  0.785388
13.812 0.35 0.28 0.7 0.345883 0.274665 0.698668 0 -0.15 0.5 0.0295747 -0.143771 0.624749   1.46064 -0.661779 -0.579301  -2.16366  0.684218   2.51089  0.785388
13.813 0.35 0.28 0.7 0.345883 0.274665 0.698668 0 -0.15 0.5 0.0295744 -0.143772 0.624749   1.46064 -0.661783 -0.579292  -2.16368  0.684212   2.51096  0.785388
13.814 0.35 0.28 0.7 0.345884 0.274665 0.698668 0 -0.15 0.5 0.029574 -0.143773 0.624748   1.46064 -0.661787 -0.579283   -2.1637  0.684207   2.51103  0.785388
13.815 0.35 0.28 0.7 0.345884 0.274665 0.698668 0 -0.15 0.5 0.0295737 -0.143773 0.624748   1.46064 -0.661791 -0.579273  -2.16371  0.684202    2.5111  0.785388
13.816 0.35 0.28 0.7 0.345884 0.274665 0.698668 0 -0.15 0.5 0.0295734 -0.143774 0.624748   1.46065 -0.661795 -0.579264  -2.16373  0.684197   2.51118  0.785388
13.817 0.35 0.28 0.7 0.345884 0.274665 0.698668 0 -0.15 0.5 0.029573 -0.143775 0.624747   1.46065   -0.6618 -0.579255  -2.16375  0.684192   2.51125  0.785388
13.818 0.35 0.28 0.7 0.345884 0.274665 0.698668 0 -0.15 0.5 0.0295727 -0.143776 0.624747   1.46065 -0.661804 -0.579245  -2.16376  0.684186   2.51132  0.785388
13.819 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.0295724 -0.143776 0.624747   1.46066 -0.661808 -0.579236  -2.16378  0.684181   2.51139  0.785388
13.82 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.029572 -0.143777 0.624746   1.46066 -0.661812 -0.579227   -2.1638  0.684176   2.51146  0.785388
13.821 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.0295717 -0.143778 0.624746   1.46066 -0.661816 -0.579218  -2.16381  0.684171   2.51153  0.785388
13.822 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.0295714 -0.143779 0.624745   1.46067  -0.66182 -0.579209  -2.16383  0.684165    2.5116  0.785388
13.823 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.029571 -0.14378 0.624745   1.46067 -0.661824 -0.579199  -2.16385   0.68416   2.51167  0.785388
13.824 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.0295707 -0.14378 0.624745   1.46067 -0.661828  -0.57919  -2.16386  0.684155   2.51174  0.785388
13.825 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.0295703 -0.143781 0.624744   1.46067 -0.661832 -0.579181  -2.16388   0.68415   2.51181  0.785388
13.826 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.02957 -0.143782 0.624744   1.46068 -0.661836 -0.579172   -2.1639  0.684144   2.51188  0.785388
13.827 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.0295697 -0.143783 0.624744   1.46068  -0.66184 -0.579163  -2.16391  0.684139   2.51195  0.785388
13.828 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.0295693 -0.143784 0.624743   1.46068 -0.661844 -0.579153  -2.16393  0.684134   2.51202  0.785388
13.829 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.029569 -0.143784 0.624743   1.46069 -0.661848 -0.579144  -2.16395  0.684128   2.51209  0.785388
13.83 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.0295687 -0.143785 0.624743   1.46069 -0.661852 -0.579135  -2.16396  0.684123   2.51216  0.785388
13.831 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.0295683 -0.143786 0.624742   1.46069 -0.661856 -0.579126  -2.16398  0.684118   2.51223  0.785388
13.832 0.35 0.28 0.7 0.345884 0.274665 0.698669 0 -0.15 0.5 0.029568 -0.143787 0.624742   1.46069  -0.66186 -0.579117    -2.164  0.684113    2.5123  0.785388
13.833 0.35 0.28 0.7 0.345885 0.274665 0.698669 0 -0.15 0.5 0.0295677 -0.143787 0.624742    1.4607 -0.661864 -0.579107  -2.16401  0.684107   2.51237  0.785388
13.834 0.35 0.28 0.7 0.345885 0.274665 0.698669 0 -0.15 0.5 0.0295674 -0.143788 0.624741    1.4607 -0.661868 -0.579098  -2.16403  0.684102   2.51244  0.785388
13.835 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.029567 -0.143789 0.624741    1.4607 -0.661872 -0.579089  -2.16404  0.684097   2.51251  0.785388
13.836 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295667 -0.14379 0.624741   1.46071 -0.661876  -0.57908  -2.16406  0.684091   2.51258  0.785388
13.837 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295664 -0.143791 0.62474   1.46071  -0.66188 -0.579071  -2.16408  0.684086   2.51265  0.785388
13.838 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.029566 -0.143791 0.62474   1.46071 -0.661884 -0.579062  -2.16409   0.68408   2.51272  0.785388
13.839 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295657 -0.143792 0.62474   1.46071 -0.661888 -0.579053  -2.16411  0.684075   2.51279  0.785388
13.84 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295654 -0.143793 0.624739   1.46072 -0.661892 -0.579044  -2.16413   0.68407   2.51286  0.785388
13.841 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.029565 -0.143794 0.624739   1.46072 -0.661896 -0.579034  -2.16414  0.684064   2.51293  0.785388
13.842 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295647 -0.143794 0.624738   1.46072   -0.6619 -0.579025  -2.16416  0.684059     2.513  0.785388
13.843 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295644 -0.143795 0.624738   1.46073 -0.661904 -0.579016  -2.16418  0.684054   2.51307  0.785388
13.844 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295641 -0.143796 0.624738   1.46073 -0.661908 -0.579007  -2.16419  0.684048   2.51314  0.785388
13.845 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295637 -0.143797 0.624737   1.46073 -0.661912 -0.578998  -2.16421  0.684043   2.51321  0.785388
13.846 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295634 -0.143797 0.624737   1.46073 -0.661916 -0.578989  -2.16422  0.684037   2.51328  0.785388
13.847 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295631 -0.143798 0.624737  1.46074 -0.66192 -0.57898 -2.16424 0.684032  2.51335 0.785388
13.848 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295627 -0.143799 0.624736   1.46074 -0.661924 -0.578971  -2.16426  0.684027   2.51342  0.785388
13.849 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295624 -0.1438 0.624736   1.46074 -0.661928 -0.578962  -2.16427  0.684021   2.51349  0.785388
13.85 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295621 -0.143801 0.624736   1.46075 -0.661932 -0.578953  -2.16429  0.684016   2.51356  0.785388
13.851 0.35 0.28 0.7 0.345885 0.274664 0.698669 0 -0.15 0.5 0.0295618 -0.143801 0.624735   1.46075 -0.661936 -0.578944  -2.16431   0.68401   2.51363  0.785388
13.852 0.35 0.28 0.7 0.345886 0.274664 0.698669 0 -0.15 0.5 0.0295614 -0.143802 0.624735   1.46075  -0.66194 -0.578935  -2.16432  0.684005    2.5137  0.785388
13.853 0.35 0.28 0.7 0.345886 0.274664 0.698669 0 -0.15 0.5 0.0295611 -0.143803 0.624735   1.46075 -0.661943 -0.578926  -2.16434  0.683999   2.51377  0.785388
13.854 0.35 0.28 0.7 0.345886 0.274664 0.69867 0 -0.15 0.5 0.0295608 -0.143804 0.624734   1.46076 -0.661947 -0.578917  -2.16435  0.683994   2.51384  0.785388
13.855 0.35 0.28 0.7 0.345886 0.274664 0.69867 0 -0.15 0.5 0.0295605 -0.143804 0.624734   1.46076 -0.661951 -0.578908  -2.16437  0.683988   2.51391  0.785388
13.856 0.35 0.28 0.7 0.345886 0.274664 0.69867 0 -0.15 0.5 0.0295601 -0.143805 0.624734   1.46076 -0.661955 -0.578899  -2.16439  0.683983   2.51398  0.785388
13.857 0.35 0.28 0.7 0.345886 0.274664 0.69867 0 -0.15 0.5 0.0295598 -0.143806 0.624733   1.46077 -0.661959  -0.57889   -2.1644  0.683977   2.51405  0.785388
13.858 0.35 0.28 0.7 0.345886 0.274664 0.69867 0 -0.15 0.5 0.0295595 -0.143807 0.624733   1.46077 -0.661963 -0.578881  -2.16442  0.683972   2.51411  0.785388
13.859 0.35 0.28 0.7 0.345886 0.274664 0.69867 0 -0.15 0.5 0.0295592 -0.143807 0.624733   1.46077 -0.661967 -0.578872  -2.16443  0.683966   2.51418  0.785388
13.86 0.35 0.28 0.7 0.345886 0.274664 0.69867 0 -0.15 0.5 0.0295589 -0.143808 0.624732   1.46077 -0.661971 -0.578863  -2.16445  0.683961   2.51425  0.785388
13.861 0.35 0.28 0.7 0.345886 0.274664 0.69867 0 -0.15 0.5 0.0295585 -0.143809 0.624732   1.46078 -0.661975 -0.578854  -2.16447  0.683955   2.51432  0.785388
13.862 0.35 0.28 0.7 0.345886 0.274664 0.69867 0 -0.15 0.5 0.0295582 -0.14381 0.624732   1.46078 -0.661979 -0.578845  -2.16448   0.68395   2.51439  0.785388
13.863 0.35 0.28 0.7 0.345886 0.274663 0.69867 0 -0.15 0.5 0.0295579 -0.14381 0.624731   1.46078 -0.661982 -0.578836   -2.1645  0.683944   2.51446  0.785388
13.864 0.35 0.28 0.7 0.345886 0.274663 0.69867 0 -0.15 0.5 0.0295576 -0.143811 0.624731   1.46079 -0.661986 -0.578827  -2.16451  0.683939   2.51453  0.785388
13.865 0.35 0.28 0.7 0.345886 0.274663 0.69867 0 -0.15 0.5 0.0295572 -0.143812 0.624731   1.46079  -0.66199 -0.578818  -2.16453  0.683933    2.5146  0.785388
