playtime target_pos_ee(x) target_pos_ee(y) target_pos_ee(z) current_pos_ee(x) current_pos_ee(y) current_pos_ee(z) target_pos_link4(x) target_pos_link4(y) target_pos_link4(z) current_pos_link4(x) current_pos_link4(y) current_pos_link4(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
15.733 0.35 0.28 0.7 0.328396 0.248337 0.692964 0 -0.15 0.5 0.033517 -0.182927 0.601471   1.50511  -0.80599 -0.583096  -2.27496  0.677208   2.61622  0.785383
15.734 0.35 0.28 0.7 0.328396 0.248337 0.692964 0 -0.15 0.5 0.0335169 -0.182927 0.601471   1.50511  -0.80599 -0.583097  -2.27497  0.677123   2.61623  0.785383
15.735 0.35 0.28 0.7 0.328396 0.248337 0.692964 0 -0.15 0.5 0.0335169 -0.182927 0.601471   1.50511  -0.80599 -0.583097  -2.27497  0.677038   2.61624  0.785383
15.736 0.35 0.28 0.7 0.328396 0.248337 0.692964 0 -0.15 0.5 0.0335168 -0.182927 0.601471   1.50511  -0.80599 -0.583098  -2.27498  0.676953   2.61625  0.785383
15.737 0.35 0.28 0.7 0.328396 0.248337 0.692964 0 -0.15 0.5 0.0335167 -0.182927 0.601471   1.50511  -0.80599 -0.583099  -2.27498  0.676868   2.61626  0.785383
15.738 0.35 0.28 0.7 0.328396 0.248337 0.692964 0 -0.15 0.5 0.0335166 -0.182928 0.60147   1.50511 -0.805991 -0.583099  -2.27499  0.676783   2.61628  0.785383
15.739 0.35 0.28 0.7 0.328396 0.248337 0.692964 0 -0.15 0.5 0.0335166 -0.182928 0.60147   1.50511 -0.805991   -0.5831  -2.27499  0.676698   2.61629  0.785383
15.74 0.35 0.28 0.7 0.328396 0.248338 0.692964 0 -0.15 0.5 0.0335165 -0.182928 0.60147   1.50511 -0.805991   -0.5831    -2.275  0.676613    2.6163  0.785383
15.741 0.35 0.28 0.7 0.328396 0.248338 0.692964 0 -0.15 0.5 0.0335164 -0.182928 0.60147   1.50511 -0.805991 -0.583101    -2.275  0.676528   2.61631  0.785383
15.742 0.35 0.28 0.7 0.328396 0.248338 0.692964 0 -0.15 0.5 0.0335164 -0.182928 0.60147   1.50511 -0.805991 -0.583101  -2.27501  0.676443   2.61632  0.785383
15.743 0.35 0.28 0.7 0.328396 0.248338 0.692964 0 -0.15 0.5 0.0335163 -0.182928 0.60147   1.50511 -0.805991 -0.583102  -2.27501  0.676358   2.61633  0.785383
15.744 0.35 0.28 0.7 0.328396 0.248338 0.692964 0 -0.15 0.5 0.0335162 -0.182928 0.60147   1.50511 -0.805992 -0.583102  -2.27502  0.676273   2.61634  0.785383
15.745 0.35 0.28 0.7 0.328396 0.248338 0.692964 0 -0.15 0.5 0.0335161 -0.182928 0.60147   1.50511 -0.805992 -0.583103  -2.27502  0.676188   2.61636  0.785383
15.746 0.35 0.28 0.7 0.328396 0.248338 0.692964 0 -0.15 0.5 0.0335161 -0.182928 0.60147   1.50511 -0.805992 -0.583103  -2.27503  0.676103   2.61637  0.785383
15.747 0.35 0.28 0.7 0.328396 0.248338 0.692964 0 -0.15 0.5 0.033516 -0.182928 0.60147   1.50511 -0.805992 -0.583104  -2.27503  0.676018   2.61638  0.785383
15.748 0.35 0.28 0.7 0.328396 0.248338 0.692964 0 -0.15 0.5 0.0335159 -0.182928 0.60147   1.50511 -0.805992 -0.583105  -2.27504  0.675934   2.61639  0.785383
15.749 0.35 0.28 0.7 0.328396 0.248338 0.692964 0 -0.15 0.5 0.0335159 -0.182928 0.60147    1.5051 -0.805992 -0.583105  -2.27504  0.675849    2.6164  0.785383
15.75 0.35 0.28 0.7 0.328397 0.248338 0.692964 0 -0.15 0.5 0.0335158 -0.182929 0.60147    1.5051 -0.805992 -0.583106  -2.27505  0.675764   2.61641  0.785383
15.751 0.35 0.28 0.7 0.328397 0.248338 0.692964 0 -0.15 0.5 0.0335157 -0.182929 0.60147    1.5051 -0.805993 -0.583106  -2.27505  0.675679   2.61643  0.785383
15.752 0.35 0.28 0.7 0.328397 0.248338 0.692964 0 -0.15 0.5 0.0335156 -0.182929 0.60147    1.5051 -0.805993 -0.583107  -2.27506  0.675594   2.61644  0.785383
15.753 0.35 0.28 0.7 0.328397 0.248338 0.692964 0 -0.15 0.5 0.0335156 -0.182929 0.60147    1.5051 -0.805993 -0.583107  -2.27506  0.675509   2.61645  0.785383
15.754 0.35 0.28 0.7 0.328397 0.248338 0.692964 0 -0.15 0.5 0.0335155 -0.182929 0.60147    1.5051 -0.805993 -0.583108  -2.27507  0.675424   2.61646  0.785383
15.755 0.35 0.28 0.7 0.328397 0.248338 0.692964 0 -0.15 0.5 0.0335154 -0.182929 0.60147    1.5051 -0.805993 -0.583109  -2.27507  0.675339   2.61647  0.785383
15.756 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335154 -0.182929 0.60147    1.5051 -0.805993 -0.583109  -2.27508  0.675254   2.61648  0.785383
15.757 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335153 -0.182929 0.60147    1.5051 -0.805994  -0.58311  -2.27508  0.675169   2.61649  0.785383
15.758 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335152 -0.182929 0.60147    1.5051 -0.805994  -0.58311  -2.27509  0.675084   2.61651  0.785383
15.759 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335152 -0.182929 0.601469    1.5051 -0.805994 -0.583111  -2.27509  0.674999   2.61652  0.785383
15.76 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335151 -0.182929 0.601469    1.5051 -0.805994 -0.583111   -2.2751  0.674914   2.61653  0.785383
15.761 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.033515 -0.182929 0.601469    1.5051 -0.805994 -0.583112   -2.2751   0.67483   2.61654  0.785383
15.762 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335149 -0.182929 0.601469    1.5051 -0.805994 -0.583112   -2.2751  0.674745   2.61655  0.785383
15.763 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335149 -0.18293 0.601469    1.5051 -0.805994 -0.583113  -2.27511   0.67466   2.61656  0.785383
15.764 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335148 -0.18293 0.601469    1.5051 -0.805995 -0.583114  -2.27511  0.674575   2.61657  0.785383
15.765 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335147 -0.18293 0.601469    1.5051 -0.805995 -0.583114  -2.27512   0.67449   2.61659  0.785383
15.766 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335147 -0.18293 0.601469    1.5051 -0.805995 -0.583115  -2.27512  0.674405    2.6166  0.785383
15.767 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335146 -0.18293 0.601469   1.50509 -0.805995 -0.583115  -2.27513   0.67432   2.61661  0.785383
15.768 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335145 -0.18293 0.601469   1.50509 -0.805995 -0.583116  -2.27513  0.674235   2.61662  0.785383
15.769 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335144 -0.18293 0.601469   1.50509 -0.805995 -0.583116  -2.27514   0.67415   2.61663  0.785383
15.77 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335144 -0.18293 0.601469   1.50509 -0.805995 -0.583117  -2.27514  0.674066   2.61664  0.785383
15.771 0.35 0.28 0.7 0.328397 0.248339 0.692964 0 -0.15 0.5 0.0335143 -0.18293 0.601469   1.50509 -0.805996 -0.583118  -2.27515  0.673981   2.61666  0.785383
15.772 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335142 -0.18293 0.601469   1.50509 -0.805996 -0.583118  -2.27515  0.673896   2.61667  0.785383
15.773 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335142 -0.18293 0.601469   1.50509 -0.805996 -0.583119  -2.27516  0.673811   2.61668  0.785383
15.774 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335141 -0.18293 0.601469   1.50509 -0.805996 -0.583119  -2.27516  0.673726   2.61669  0.785383
15.775 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.033514 -0.182931 0.601469   1.50509 -0.805996  -0.58312  -2.27517  0.673641    2.6167  0.785383
15.776 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335139 -0.182931 0.601469   1.50509 -0.805996  -0.58312  -2.27517  0.673556   2.61671  0.785383
15.777 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335139 -0.182931 0.601469   1.50509 -0.805997 -0.583121  -2.27518  0.673472   2.61672  0.785383
15.778 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335138 -0.182931 0.601469   1.50509 -0.805997 -0.583122  -2.27518  0.673387   2.61674  0.785383
15.779 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335137 -0.182931 0.601469   1.50509 -0.805997 -0.583122  -2.27519  0.673302   2.61675  0.785383
15.78 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335137 -0.182931 0.601469   1.50509 -0.805997 -0.583123  -2.27519  0.673217   2.61676  0.785383
15.781 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335136 -0.182931 0.601468   1.50509 -0.805997 -0.583123   -2.2752  0.673132   2.61677  0.785383
15.782 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335135 -0.182931 0.601468   1.50509 -0.805997 -0.583124   -2.2752  0.673047   2.61678  0.785383
15.783 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335135 -0.182931 0.601468   1.50509 -0.805997 -0.583124  -2.27521  0.672962   2.61679  0.785383
15.784 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335134 -0.182931 0.601468   1.50508 -0.805998 -0.583125  -2.27521  0.672878    2.6168  0.785383
15.785 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335133 -0.182931 0.601468   1.50508 -0.805998 -0.583126  -2.27522  0.672793   2.61682  0.785383
15.786 0.35 0.28 0.7 0.328398 0.24834 0.692964 0 -0.15 0.5 0.0335132 -0.182931 0.601468   1.50508 -0.805998 -0.583126  -2.27522  0.672708   2.61683  0.785383
15.787 0.35 0.28 0.7 0.328398 0.248341 0.692964 0 -0.15 0.5 0.0335132 -0.182932 0.601468   1.50508 -0.805998 -0.583127  -2.27523  0.672623   2.61684  0.785383
15.788 0.35 0.28 0.7 0.328398 0.248341 0.692964 0 -0.15 0.5 0.0335131 -0.182932 0.601468   1.50508 -0.805998 -0.583127  -2.27523  0.672538   2.61685  0.785383
15.789 0.35 0.28 0.7 0.328398 0.248341 0.692964 0 -0.15 0.5 0.033513 -0.182932 0.601468   1.50508 -0.805998 -0.583128  -2.27524  0.672454   2.61686  0.785383
15.79 0.35 0.28 0.7 0.328398 0.248341 0.692964 0 -0.15 0.5 0.033513 -0.182932 0.601468   1.50508 -0.805998 -0.583129  -2.27524  0.672369   2.61687  0.785383
15.791 0.35 0.28 0.7 0.328398 0.248341 0.692964 0 -0.15 0.5 0.0335129 -0.182932 0.601468   1.50508 -0.805999 -0.583129  -2.27525  0.672284   2.61689  0.785383
15.792 0.35 0.28 0.7 0.328398 0.248341 0.692964 0 -0.15 0.5 0.0335128 -0.182932 0.601468   1.50508 -0.805999  -0.58313  -2.27525  0.672199    2.6169  0.785383
15.793 0.35 0.28 0.7 0.328398 0.248341 0.692964 0 -0.15 0.5 0.0335127 -0.182932 0.601468   1.50508 -0.805999  -0.58313  -2.27526  0.672114   2.61691  0.785383
15.794 0.35 0.28 0.7 0.328398 0.248341 0.692964 0 -0.15 0.5 0.0335127 -0.182932 0.601468   1.50508 -0.805999 -0.583131  -2.27526   0.67203   2.61692  0.785383
15.795 0.35 0.28 0.7 0.328399 0.248341 0.692964 0 -0.15 0.5 0.0335126 -0.182932 0.601468   1.50508 -0.805999 -0.583131  -2.27527  0.671945   2.61693  0.785383
15.796 0.35 0.28 0.7 0.328399 0.248341 0.692964 0 -0.15 0.5 0.0335125 -0.182932 0.601468   1.50508 -0.805999 -0.583132  -2.27527   0.67186   2.61694  0.785383
15.797 0.35 0.28 0.7 0.328399 0.248341 0.692964 0 -0.15 0.5 0.0335125 -0.182932 0.601468   1.50508    -0.806 -0.583133  -2.27528  0.671775   2.61695  0.785383
15.798 0.35 0.28 0.7 0.328399 0.248341 0.692964 0 -0.15 0.5 0.0335124 -0.182932 0.601468   1.50508    -0.806 -0.583133  -2.27528   0.67169   2.61697  0.785383
15.799 0.35 0.28 0.7 0.328399 0.248341 0.692964 0 -0.15 0.5 0.0335123 -0.182932 0.601468   1.50508    -0.806 -0.583134  -2.27529  0.671606   2.61698  0.785383
15.8 0.35 0.28 0.7 0.328399 0.248341 0.692964 0 -0.15 0.5 0.0335123 -0.182933 0.601468   1.50508    -0.806 -0.583134  -2.27529  0.671521   2.61699  0.785383
15.801 0.35 0.28 0.7 0.328399 0.248341 0.692964 0 -0.15 0.5 0.0335122 -0.182933 0.601468   1.50507    -0.806 -0.583135  -2.27529  0.671436     2.617  0.785383
15.802 0.35 0.28 0.7 0.328399 0.248341 0.692964 0 -0.15 0.5 0.0335121 -0.182933 0.601468   1.50507    -0.806 -0.583136   -2.2753  0.671351   2.61701  0.785383
15.803 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.033512 -0.182933 0.601467   1.50507    -0.806 -0.583136   -2.2753  0.671267   2.61702  0.785383
15.804 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.033512 -0.182933 0.601467   1.50507 -0.806001 -0.583137  -2.27531  0.671182   2.61703  0.785383
15.805 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335119 -0.182933 0.601467   1.50507 -0.806001 -0.583137  -2.27531  0.671097   2.61705  0.785383
15.806 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335118 -0.182933 0.601467   1.50507 -0.806001 -0.583138  -2.27532  0.671012   2.61706  0.785383
15.807 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335118 -0.182933 0.601467   1.50507 -0.806001 -0.583138  -2.27532  0.670928   2.61707  0.785383
15.808 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335117 -0.182933 0.601467   1.50507 -0.806001 -0.583139  -2.27533  0.670843   2.61708  0.785383
15.809 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335116 -0.182933 0.601467   1.50507 -0.806001  -0.58314  -2.27533  0.670758   2.61709  0.785383
15.81 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335115 -0.182933 0.601467   1.50507 -0.806001  -0.58314  -2.27534  0.670673    2.6171  0.785383
15.811 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335115 -0.182933 0.601467   1.50507 -0.806002 -0.583141  -2.27534  0.670589   2.61711  0.785383
15.812 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335114 -0.182934 0.601467   1.50507 -0.806002 -0.583141  -2.27535  0.670504   2.61713  0.785383
15.813 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335113 -0.182934 0.601467   1.50507 -0.806002 -0.583142  -2.27535  0.670419   2.61714  0.785383
15.814 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335113 -0.182934 0.601467   1.50507 -0.806002 -0.583143  -2.27536  0.670334   2.61715  0.785383
15.815 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335112 -0.182934 0.601467   1.50507 -0.806002 -0.583143  -2.27536   0.67025   2.61716  0.785383
15.816 0.35 0.28 0.7 0.328399 0.248342 0.692964 0 -0.15 0.5 0.0335111 -0.182934 0.601467   1.50507 -0.806002 -0.583144  -2.27537  0.670165   2.61717  0.785383
15.817 0.35 0.28 0.7 0.3284 0.248342 0.692965 0 -0.15 0.5 0.0335111 -0.182934 0.601467   1.50507 -0.806002 -0.583144  -2.27537   0.67008   2.61718  0.785383
15.818 0.35 0.28 0.7 0.3284 0.248342 0.692965 0 -0.15 0.5 0.033511 -0.182934 0.601467   1.50506 -0.806003 -0.583145  -2.27538  0.669995   2.61719  0.785383
15.819 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335109 -0.182934 0.601467   1.50506 -0.806003 -0.583146  -2.27538  0.669911   2.61721  0.785383
15.82 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335108 -0.182934 0.601467   1.50506 -0.806003 -0.583146  -2.27539  0.669826   2.61722  0.785383
15.821 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335108 -0.182934 0.601467   1.50506 -0.806003 -0.583147  -2.27539  0.669741   2.61723  0.785383
15.822 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335107 -0.182934 0.601467   1.50506 -0.806003 -0.583147   -2.2754  0.669657   2.61724  0.785383
15.823 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335106 -0.182934 0.601467   1.50506 -0.806003 -0.583148   -2.2754  0.669572   2.61725  0.785383
15.824 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335106 -0.182934 0.601467   1.50506 -0.806003 -0.583149  -2.27541  0.669487   2.61726  0.785383
15.825 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335105 -0.182935 0.601466   1.50506 -0.806004 -0.583149  -2.27541  0.669403   2.61727  0.785383
15.826 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335104 -0.182935 0.601466   1.50506 -0.806004  -0.58315  -2.27542  0.669318   2.61729  0.785383
15.827 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335103 -0.182935 0.601466   1.50506 -0.806004  -0.58315  -2.27542  0.669233    2.6173  0.785383
15.828 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335103 -0.182935 0.601466   1.50506 -0.806004 -0.583151  -2.27543  0.669149   2.61731  0.785383
15.829 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335102 -0.182935 0.601466   1.50506 -0.806004 -0.583152  -2.27543  0.669064   2.61732  0.785383
15.83 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335101 -0.182935 0.601466   1.50506 -0.806004 -0.583152  -2.27544  0.668979   2.61733  0.785383
15.831 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335101 -0.182935 0.601466   1.50506 -0.806004 -0.583153  -2.27544  0.668894   2.61734  0.785383
15.832 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.03351 -0.182935 0.601466   1.50506 -0.806005 -0.583153  -2.27545   0.66881   2.61735  0.785383
15.833 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335099 -0.182935 0.601466   1.50506 -0.806005 -0.583154  -2.27545  0.668725   2.61737  0.785383
15.834 0.35 0.28 0.7 0.3284 0.248343 0.692965 0 -0.15 0.5 0.0335099 -0.182935 0.601466   1.50506 -0.806005 -0.583155  -2.27546  0.668641   2.61738  0.785383
15.835 0.35 0.28 0.7 0.3284 0.248344 0.692965 0 -0.15 0.5 0.0335098 -0.182935 0.601466   1.50505 -0.806005 -0.583155  -2.27546  0.668556   2.61739  0.785383
15.836 0.35 0.28 0.7 0.3284 0.248344 0.692965 0 -0.15 0.5 0.0335097 -0.182935 0.601466   1.50505 -0.806005 -0.583156  -2.27546  0.668471    2.6174  0.785383
15.837 0.35 0.28 0.7 0.3284 0.248344 0.692965 0 -0.15 0.5 0.0335096 -0.182936 0.601466   1.50505 -0.806005 -0.583156  -2.27547  0.668387   2.61741  0.785383
15.838 0.35 0.28 0.7 0.3284 0.248344 0.692965 0 -0.15 0.5 0.0335096 -0.182936 0.601466   1.50505 -0.806006 -0.583157  -2.27547  0.668302   2.61742  0.785383
15.839 0.35 0.28 0.7 0.3284 0.248344 0.692965 0 -0.15 0.5 0.0335095 -0.182936 0.601466   1.50505 -0.806006 -0.583158  -2.27548  0.668217   2.61743  0.785383
15.84 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.0335094 -0.182936 0.601466   1.50505 -0.806006 -0.583158  -2.27548  0.668133   2.61745  0.785383
15.841 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.0335094 -0.182936 0.601466   1.50505 -0.806006 -0.583159  -2.27549  0.668048   2.61746  0.785383
15.842 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.0335093 -0.182936 0.601466   1.50505 -0.806006  -0.58316  -2.27549  0.667963   2.61747  0.785383
15.843 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.0335092 -0.182936 0.601466   1.50505 -0.806006  -0.58316   -2.2755  0.667879   2.61748  0.785383
15.844 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.0335091 -0.182936 0.601466   1.50505 -0.806006 -0.583161   -2.2755  0.667794   2.61749  0.785383
15.845 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.0335091 -0.182936 0.601466   1.50505 -0.806006 -0.583161  -2.27551  0.667709    2.6175  0.785383
15.846 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.033509 -0.182936 0.601466   1.50505 -0.806007 -0.583162  -2.27551  0.667625   2.61751  0.785383
15.847 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.0335089 -0.182936 0.601465   1.50505 -0.806007 -0.583163  -2.27552   0.66754   2.61753  0.785383
15.848 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.0335089 -0.182936 0.601465   1.50505 -0.806007 -0.583163  -2.27552  0.667456   2.61754  0.785383
15.849 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.0335088 -0.182936 0.601465   1.50505 -0.806007 -0.583164  -2.27553  0.667371   2.61755  0.785383
15.85 0.35 0.28 0.7 0.328401 0.248344 0.692965 0 -0.15 0.5 0.0335087 -0.182937 0.601465   1.50505 -0.806007 -0.583164  -2.27553  0.667286   2.61756  0.785383
15.851 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.0335087 -0.182937 0.601465   1.50505 -0.806007 -0.583165  -2.27554  0.667202   2.61757  0.785383
15.852 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.0335086 -0.182937 0.601465   1.50504 -0.806007 -0.583166  -2.27554  0.667117   2.61758  0.785383
15.853 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.0335085 -0.182937 0.601465   1.50504 -0.806008 -0.583166  -2.27555  0.667033   2.61759  0.785383
15.854 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.0335084 -0.182937 0.601465   1.50504 -0.806008 -0.583167  -2.27555  0.666948   2.61761  0.785383
15.855 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.0335084 -0.182937 0.601465   1.50504 -0.806008 -0.583168  -2.27556  0.666863   2.61762  0.785383
15.856 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.0335083 -0.182937 0.601465   1.50504 -0.806008 -0.583168  -2.27556  0.666779   2.61763  0.785383
15.857 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.0335082 -0.182937 0.601465   1.50504 -0.806008 -0.583169  -2.27557  0.666694   2.61764  0.785383
15.858 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.0335082 -0.182937 0.601465   1.50504 -0.806008 -0.583169  -2.27557   0.66661   2.61765  0.785383
15.859 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.0335081 -0.182937 0.601465   1.50504 -0.806008  -0.58317  -2.27558  0.666525   2.61766  0.785383
15.86 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.033508 -0.182937 0.601465   1.50504 -0.806009 -0.583171  -2.27558  0.666441   2.61767  0.785383
15.861 0.35 0.28 0.7 0.328401 0.248345 0.692965 0 -0.15 0.5 0.033508 -0.182937 0.601465   1.50504 -0.806009 -0.583171  -2.27559  0.666356   2.61768  0.785383
15.862 0.35 0.28 0.7 0.328402 0.248345 0.692965 0 -0.15 0.5 0.0335079 -0.182938 0.601465   1.50504 -0.806009 -0.583172  -2.27559  0.666271    2.6177  0.785383
15.863 0.35 0.28 0.7 0.328402 0.248345 0.692965 0 -0.15 0.5 0.0335078 -0.182938 0.601465   1.50504 -0.806009 -0.583173   -2.2756  0.666187   2.61771  0.785383
15.864 0.35 0.28 0.7 0.328402 0.248345 0.692965 0 -0.15 0.5 0.0335077 -0.182938 0.601465   1.50504 -0.806009 -0.583173   -2.2756  0.666102   2.61772  0.785383
15.865 0.35 0.28 0.7 0.328402 0.248345 0.692965 0 -0.15 0.5 0.0335077 -0.182938 0.601465   1.50504 -0.806009 -0.583174  -2.27561  0.666018   2.61773  0.785383
15.866 0.35 0.28 0.7 0.328402 0.248345 0.692965 0 -0.15 0.5 0.0335076 -0.182938 0.601465   1.50504 -0.806009 -0.583174  -2.27561  0.665933   2.61774  0.785383
15.867 0.35 0.28 0.7 0.328402 0.248346 0.692965 0 -0.15 0.5 0.0335075 -0.182938 0.601465   1.50504  -0.80601 -0.583175  -2.27562  0.665849   2.61775  0.785383
15.868 0.35 0.28 0.7 0.328402 0.248346 0.692965 0 -0.15 0.5 0.0335075 -0.182938 0.601464   1.50504  -0.80601 -0.583176  -2.27562  0.665764   2.61776  0.785383
15.869 0.35 0.28 0.7 0.328402 0.248346 0.692965 0 -0.15 0.5 0.0335074 -0.182938 0.601464   1.50503  -0.80601 -0.583176  -2.27562   0.66568   2.61778  0.785383
15.87 0.35 0.28 0.7 0.328402 0.248346 0.692965 0 -0.15 0.5 0.0335073 -0.182938 0.601464   1.50503  -0.80601 -0.583177  -2.27563  0.665595   2.61779  0.785383
15.871 0.35 0.28 0.7 0.328402 0.248346 0.692965 0 -0.15 0.5 0.0335072 -0.182938 0.601464   1.50503  -0.80601 -0.583178  -2.27563   0.66551    2.6178  0.785383
15.872 0.35 0.28 0.7 0.328402 0.248346 0.692965 0 -0.15 0.5 0.0335072 -0.182938 0.601464   1.50503  -0.80601 -0.583178  -2.27564  0.665426   2.61781  0.785383
15.873 0.35 0.28 0.7 0.328402 0.248346 0.692965 0 -0.15 0.5 0.0335071 -0.182938 0.601464   1.50503  -0.80601 -0.583179  -2.27564  0.665341   2.61782  0.785383
15.874 0.35 0.28 0.7 0.328402 0.248346 0.692965 0 -0.15 0.5 0.033507 -0.182938 0.601464   1.50503 -0.806011 -0.583179  -2.27565  0.665257   2.61783  0.785383
