playtime q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7 tau_desired_1 tau_desired_2 tau_desired_3 tau_desired_4 tau_desired_5 tau_desired_6 tau_desired_7
33.22 0.0385667 -0.427595 -0.00269423 -0.312833 0.052542 1.37631 -0.00312477 0 12.9777 -0.38617 -6.31456 -0.0954877 0.760174 -0.0526771
33.221 0.0386162 -0.427315 -0.00279587 -0.312882 0.0525568 1.375 -0.00312885 -5.55112e-17 12.9608 -0.385612 -6.3065 -0.0951875 0.762753 -0.0526716
33.222 0.0386668 -0.427035 -0.00289572 -0.312934 0.0525756 1.37368 -0.00313287 1.11022e-16 12.9438 -0.385061 -6.29838 -0.0948859 0.765348 -0.0526659
33.223 0.0387184 -0.426754 -0.00299378 -0.312988 0.0525984 1.37236 -0.00313681 -1.11022e-16 12.9267 -0.384518 -6.2902 -0.0945828 0.767959 -0.0526599
33.224 0.038771 -0.426474 -0.00309007 -0.313045 0.0526252 1.37102 -0.00314069 5.55112e-17 12.9096 -0.383983 -6.28196 -0.0942782 0.770588 -0.0526538
33.225 0.0388247 -0.426193 -0.00318458 -0.313105 0.0526559 1.36968 -0.00314451 0 12.8924 -0.383456 -6.27366 -0.093972 0.773233 -0.0526474
33.226 0.0388794 -0.425912 -0.00327732 -0.313168 0.0526905 1.36833 -0.00314826 5.55112e-17 12.8751 -0.382937 -6.26529 -0.0936644 0.775895 -0.0526408
33.227 0.0389351 -0.425631 -0.0033683 -0.313233 0.052729 1.36697 -0.00315194 0 12.8577 -0.382426 -6.25687 -0.0933552 0.778573 -0.0526339
33.228 0.0389919 -0.425349 -0.00345753 -0.3133 0.0527713 1.3656 -0.00315557 -5.55112e-17 12.8403 -0.381923 -6.24838 -0.0930444 0.781267 -0.0526268
33.229 0.0390497 -0.425068 -0.003545 -0.313371 0.0528175 1.36422 -0.00315913 -1.11022e-16 12.8229 -0.381427 -6.23983 -0.0927321 0.783977 -0.0526195
33.23 0.0391086 -0.424786 -0.00363073 -0.313444 0.0528674 1.36283 -0.00316262 5.55112e-17 12.8053 -0.38094 -6.23121 -0.0924182 0.786703 -0.0526119
33.231 0.0391685 -0.424503 -0.00371471 -0.31352 0.0529211 1.36143 -0.00316606 1.11022e-16 12.7877 -0.38046 -6.22254 -0.0921027 0.789445 -0.052604
33.232 0.0392295 -0.424221 -0.00379697 -0.313598 0.0529785 1.36003 -0.00316944 0 12.77 -0.379987 -6.2138 -0.0917855 0.792202 -0.052596
33.233 0.0392915 -0.423938 -0.00387749 -0.313679 0.0530396 1.35861 -0.00317275 5.55112e-17 12.7522 -0.379523 -6.205 -0.0914667 0.794976 -0.0525876
33.234 0.0393545 -0.423655 -0.0039563 -0.313763 0.0531044 1.35719 -0.00317601 -1.11022e-16 12.7344 -0.379066 -6.19614 -0.0911463 0.797764 -0.052579
33.235 0.0394186 -0.423372 -0.00403338 -0.31385 0.0531729 1.35576 -0.00317921 0 12.7165 -0.378616 -6.18721 -0.0908242 0.800568 -0.0525702
33.236 0.0394835 -0.423089 -0.00410992 -0.31394 0.0532439 1.35432 -0.00318234 -1.66533e-16 12.6985 -0.37817 -6.1782 -0.0904992 0.80339 -0.0525611
33.237 0.0395492 -0.422805 -0.00418589 -0.314034 0.0533174 1.35287 -0.00318541 5.55112e-17 12.6805 -0.377726 -6.16911 -0.0901712 0.806231 -0.0525517
33.238 0.0396157 -0.422521 -0.00426131 -0.314131 0.0533934 1.35141 -0.00318842 5.55112e-17 12.6623 -0.377286 -6.15994 -0.0898403 0.80909 -0.0525421
33.239 0.039683 -0.422237 -0.00433617 -0.314232 0.053472 1.34994 -0.00319136 5.55112e-17 12.644 -0.376848 -6.15069 -0.0895063 0.811967 -0.0525323
33.24 0.0397512 -0.421952 -0.00441049 -0.314337 0.053553 1.34846 -0.00319424 0 12.6257 -0.376413 -6.14135 -0.0891694 0.814861 -0.0525221
33.241 0.0398201 -0.421668 -0.00448425 -0.314446 0.0536364 1.34698 -0.00319707 -5.55112e-17 12.6072 -0.375982 -6.13193 -0.0888294 0.817774 -0.0525117
33.242 0.0398898 -0.421382 -0.00455746 -0.314557 0.0537223 1.34548 -0.00319983 0 12.5887 -0.375553 -6.12243 -0.0884864 0.820704 -0.052501
33.243 0.0399603 -0.421097 -0.00463013 -0.314673 0.0538107 1.34397 -0.00320253 -5.55112e-17 12.5701 -0.375126 -6.11285 -0.0881403 0.823651 -0.05249
33.244 0.0400316 -0.420811 -0.00470225 -0.314792 0.0539014 1.34246 -0.00320517 5.55112e-17 12.5514 -0.374703 -6.10318 -0.0877912 0.826616 -0.0524788
33.245 0.0401038 -0.420525 -0.00477383 -0.314915 0.0539945 1.34093 -0.00320775 -5.55112e-17 12.5326 -0.374283 -6.09343 -0.087439 0.829598 -0.0524672
33.246 0.0401768 -0.420239 -0.00484487 -0.315042 0.05409 1.3394 -0.00321027 1.11022e-16 12.5137 -0.373865 -6.0836 -0.0870836 0.832597 -0.0524554
33.247 0.0402505 -0.419952 -0.00491536 -0.315172 0.0541879 1.33786 -0.00321274 0 12.4947 -0.37345 -6.07369 -0.0867252 0.835613 -0.0524433
33.248 0.0403251 -0.419665 -0.00498532 -0.315306 0.0542881 1.33631 -0.00321515 -1.11022e-16 12.4756 -0.373038 -6.06369 -0.0863636 0.838645 -0.0524309
33.249 0.0404005 -0.419378 -0.00505474 -0.315444 0.0543906 1.33475 -0.00321751 5.55112e-17 12.4564 -0.372628 -6.05361 -0.0859989 0.841694 -0.0524182
33.25 0.0404767 -0.41909 -0.00512363 -0.315585 0.0544955 1.33318 -0.00321981 -5.55112e-17 12.4371 -0.372222 -6.04345 -0.085631 0.84476 -0.0524052
33.251 0.0405538 -0.418802 -0.00519199 -0.31573 0.0546026 1.3316 -0.00322206 0 12.4177 -0.371818 -6.0332 -0.0852599 0.847841 -0.0523919
33.252 0.0406316 -0.418514 -0.00525982 -0.315879 0.0547121 1.33001 -0.00322425 -1.11022e-16 12.3983 -0.371416 -6.02287 -0.0848856 0.850939 -0.0523783
33.253 0.0407107 -0.418225 -0.00532758 -0.316034 0.0548242 1.32842 -0.00322637 5.55112e-17 12.3787 -0.371016 -6.01241 -0.084506 0.85406 -0.0523643
33.254 0.0407911 -0.417936 -0.00539527 -0.316194 0.054939 1.32681 -0.00322841 5.55112e-17 12.3589 -0.370616 -6.00183 -0.0841213 0.857205 -0.05235
33.255 0.0408727 -0.417646 -0.00546289 -0.31636 0.0550564 1.32519 -0.00323037 -1.11022e-16 12.339 -0.370218 -5.99111 -0.0837313 0.860373 -0.0523353
33.256 0.0409555 -0.417355 -0.00553045 -0.316532 0.0551765 1.32356 -0.00323226 -1.11022e-16 12.319 -0.36982 -5.98027 -0.083336 0.863564 -0.0523203
33.257 0.0410397 -0.417064 -0.00559795 -0.316709 0.0552992 1.32191 -0.00323408 -1.11022e-16 12.2988 -0.369423 -5.9693 -0.0829354 0.866777 -0.052305
33.258 0.041125 -0.416772 -0.00566539 -0.316892 0.0554245 1.32026 -0.00323582 0 12.2784 -0.369027 -5.9582 -0.0825295 0.870013 -0.0522892
33.259 0.0412116 -0.41648 -0.00573276 -0.317081 0.0555524 1.31859 -0.0032375 0 12.2579 -0.368632 -5.94698 -0.0821183 0.873272 -0.0522731
33.26 0.0412995 -0.416187 -0.00580008 -0.317276 0.0556829 1.31692 -0.0032391 -5.55112e-17 12.2373 -0.368238 -5.93562 -0.0817016 0.876552 -0.0522566
33.261 0.0413887 -0.415893 -0.00586735 -0.317476 0.0558159 1.31523 -0.00324063 -5.55112e-17 12.2165 -0.367844 -5.92414 -0.0812796 0.879855 -0.0522398
33.262 0.0414791 -0.415599 -0.00593456 -0.317683 0.0559515 1.31354 -0.0032421 5.55112e-17 12.1956 -0.367452 -5.91252 -0.0808522 0.883179 -0.0522225
33.263 0.0415707 -0.415304 -0.00600172 -0.317895 0.0560895 1.31183 -0.00324349 -5.55112e-17 12.1745 -0.36706 -5.90078 -0.0804194 0.886524 -0.0522049
33.264 0.0416637 -0.415008 -0.00606883 -0.318112 0.0562301 1.31011 -0.00324482 1.11022e-16 12.1532 -0.366668 -5.88891 -0.079981 0.889891 -0.0521868
33.265 0.0417579 -0.414712 -0.0061359 -0.318336 0.0563731 1.30838 -0.00324609 1.11022e-16 12.1319 -0.366278 -5.87692 -0.0795372 0.893279 -0.0521684
33.266 0.0418533 -0.414415 -0.00620293 -0.318565 0.0565186 1.30664 -0.00324728 5.55112e-17 12.1103 -0.365888 -5.86479 -0.0790879 0.896687 -0.0521496
33.267 0.04195 -0.414117 -0.00626991 -0.318801 0.0566666 1.30489 -0.00324842 -5.55112e-17 12.0886 -0.365498 -5.85253 -0.0786331 0.900117 -0.0521303
33.268 0.042048 -0.413819 -0.00633686 -0.319042 0.056817 1.30313 -0.00324948 -2.22045e-16 12.0668 -0.365109 -5.84015 -0.0781727 0.903566 -0.0521107
33.269 0.0421473 -0.41352 -0.00640377 -0.319288 0.0569698 1.30136 -0.00325049 5.55112e-17 12.0448 -0.364721 -5.82763 -0.0777067 0.907036 -0.0520906
33.27 0.0422462 -0.413222 -0.00647222 -0.319538 0.0571214 1.29959 -0.00325149 -5.55112e-17 12.0228 -0.364327 -5.81506 -0.0772375 0.910514 -0.0520702
33.271 0.0423447 -0.412923 -0.00654221 -0.31979 0.057272 1.29781 -0.00325247 -5.55112e-17 12.0007 -0.363927 -5.80244 -0.0767652 0.913999 -0.0520494
33.272 0.0424428 -0.412624 -0.00661372 -0.320044 0.0574214 1.29602 -0.00325345 0 11.9785 -0.363521 -5.78977 -0.0762897 0.917493 -0.0520283
33.273 0.0425406 -0.412325 -0.00668674 -0.320301 0.0575698 1.29423 -0.00325442 5.55112e-17 11.9563 -0.36311 -5.77704 -0.0758109 0.920993 -0.0520069
33.274 0.042638 -0.412026 -0.00676127 -0.32056 0.0577171 1.29243 -0.00325537 1.11022e-16 11.934 -0.362692 -5.76426 -0.075329 0.924502 -0.0519851
33.275 0.0427351 -0.411727 -0.00683731 -0.320822 0.0578633 1.29062 -0.00325632 5.55112e-17 11.9117 -0.362269 -5.75142 -0.0748437 0.928018 -0.051963
33.276 0.0428317 -0.411427 -0.00691484 -0.321086 0.0580084 1.28881 -0.00325726 -1.11022e-16 11.8893 -0.361841 -5.73853 -0.0743553 0.931541 -0.0519405
33.277 0.0429281 -0.411128 -0.00699385 -0.321353 0.0581526 1.28699 -0.0032582 -5.55112e-17 11.8669 -0.361406 -5.72559 -0.0738636 0.935071 -0.0519177
33.278 0.043024 -0.410829 -0.00707433 -0.321623 0.0582957 1.28517 -0.00325912 -1.11022e-16 11.8444 -0.360966 -5.71259 -0.0733686 0.938608 -0.0518946
33.279 0.0431196 -0.41053 -0.00715629 -0.321895 0.0584378 1.28334 -0.00326004 0 11.8218 -0.36052 -5.69954 -0.0728703 0.942152 -0.051871
33.28 0.0432149 -0.41023 -0.0072397 -0.32217 0.0585789 1.2815 -0.00326094 1.11022e-16 11.7992 -0.360068 -5.68643 -0.0723687 0.945704 -0.0518472
33.281 0.0433097 -0.409931 -0.00732457 -0.322447 0.058719 1.27966 -0.00326184 0 11.7765 -0.359611 -5.67327 -0.0718637 0.949262 -0.0518229
33.282 0.0434043 -0.409632 -0.00741088 -0.322727 0.0588581 1.27782 -0.00326273 0 11.7538 -0.359149 -5.66005 -0.0713555 0.952826 -0.0517983
33.283 0.0434984 -0.409332 -0.00749862 -0.323009 0.0589963 1.27597 -0.00326362 1.66533e-16 11.731 -0.35868 -5.64678 -0.0708438 0.956397 -0.0517733
33.284 0.0435922 -0.409032 -0.0075878 -0.323295 0.0591336 1.27411 -0.0032645 -5.55112e-17 11.7082 -0.358207 -5.63345 -0.0703288 0.959975 -0.0517479
33.285 0.0436857 -0.408733 -0.00767839 -0.323582 0.0592699 1.27225 -0.00326537 5.55112e-17 11.6853 -0.357727 -5.62007 -0.0698105 0.963559 -0.0517222
33.286 0.0437788 -0.408433 -0.0077704 -0.323873 0.0594053 1.27038 -0.00326623 0 11.6623 -0.357242 -5.60663 -0.0692887 0.967149 -0.0516961
33.287 0.0438727 -0.408133 -0.00786313 -0.324169 0.059542 1.2685 -0.00326705 -5.55112e-17 11.6392 -0.356755 -5.59308 -0.0687615 0.970754 -0.0516695
33.288 0.0439673 -0.407832 -0.00795657 -0.32447 0.0596798 1.26662 -0.00326782 -5.55112e-17 11.616 -0.356265 -5.57942 -0.0682288 0.974374 -0.0516425
33.289 0.0440626 -0.407531 -0.00805072 -0.324776 0.0598188 1.26472 -0.00326854 -5.55112e-17 11.5926 -0.355773 -5.56564 -0.0676906 0.978009 -0.051615
33.29 0.0441587 -0.40723 -0.00814559 -0.325088 0.0599591 1.26282 -0.00326923 -5.55112e-17 11.5692 -0.355278 -5.55176 -0.0671469 0.981658 -0.051587
33.291 0.0442556 -0.406928 -0.00824116 -0.325404 0.0601005 1.26091 -0.00326987 0 11.5455 -0.35478 -5.53776 -0.0665977 0.985321 -0.0515586
33.292 0.0443532 -0.406625 -0.00833745 -0.325727 0.0602431 1.25899 -0.00327046 5.55112e-17 11.5218 -0.35428 -5.52364 -0.0660429 0.988998 -0.0515297
33.293 0.0444515 -0.406322 -0.00843444 -0.326054 0.0603869 1.25706 -0.00327102 -1.11022e-16 11.4979 -0.353777 -5.50942 -0.0654825 0.992689 -0.0515003
33.294 0.0445506 -0.406019 -0.00853213 -0.326387 0.0605318 1.25513 -0.00327153 -5.55112e-17 11.4739 -0.353271 -5.49508 -0.0649165 0.996393 -0.0514704
33.295 0.0446505 -0.405715 -0.00863054 -0.326725 0.060678 1.25318 -0.003272 -5.55112e-17 11.4498 -0.352763 -5.48062 -0.0643449 1.00011 -0.05144
33.296 0.0447511 -0.40541 -0.00872964 -0.327068 0.0608253 1.25123 -0.00327243 5.55112e-17 11.4256 -0.352253 -5.46606 -0.0637676 1.00384 -0.0514091
33.297 0.0448525 -0.405105 -0.00882944 -0.327416 0.0609737 1.24927 -0.00327283 -1.11022e-16 11.4012 -0.351739 -5.45138 -0.0631847 1.00759 -0.0513777
33.298 0.0449546 -0.4048 -0.00892995 -0.32777 0.0611233 1.2473 -0.00327318 -5.55112e-17 11.3767 -0.351223 -5.43658 -0.062596 1.01134 -0.0513458
33.299 0.0450574 -0.404494 -0.00903115 -0.32813 0.0612741 1.24533 -0.00327349 0 11.352 -0.350704 -5.42168 -0.0620016 1.01511 -0.0513134
33.3 0.0451611 -0.404188 -0.00913305 -0.328494 0.0614261 1.24334 -0.00327376 0 11.3272 -0.350183 -5.40666 -0.0614014 1.0189 -0.0512804
33.301 0.0452655 -0.403881 -0.00923565 -0.328865 0.0615791 1.24135 -0.003274 1.66533e-16 11.3023 -0.349659 -5.39152 -0.0607955 1.02269 -0.051247
33.302 0.0453706 -0.403573 -0.00933894 -0.32924 0.0617334 1.23935 -0.0032742 0 11.2773 -0.349132 -5.37627 -0.0601838 1.0265 -0.051213
33.303 0.0454765 -0.403265 -0.00944293 -0.329621 0.0618887 1.23735 -0.00327436 0 11.2521 -0.348602 -5.36091 -0.0595662 1.03032 -0.0511785
33.304 0.045582 -0.402957 -0.00954844 -0.330004 0.0620428 1.23534 -0.00327453 5.55112e-17 11.2269 -0.348066 -5.34549 -0.058945 1.03414 -0.0511435
33.305 0.045687 -0.402649 -0.00965545 -0.330391 0.0621957 1.23332 -0.00327471 -5.55112e-17 11.2016 -0.347524 -5.33002 -0.0583201 1.03796 -0.0511081
33.306 0.0457916 -0.402341 -0.00976398 -0.33078 0.0623473 1.2313 -0.0032749 -5.55112e-17 11.1763 -0.346976 -5.3145 -0.0576915 1.04178 -0.0510723
33.307 0.0458957 -0.402032 -0.00987399 -0.331171 0.0624976 1.22928 -0.0032751 -5.55112e-17 11.1509 -0.346422 -5.29892 -0.0570593 1.04561 -0.051036
33.308 0.0459994 -0.401724 -0.00998549 -0.331566 0.0626468 1.22725 -0.00327531 0 11.1254 -0.345861 -5.28329 -0.0564234 1.04944 -0.0509992
33.309 0.0461026 -0.401416 -0.0100985 -0.331963 0.0627948 1.22522 -0.00327553 0 11.0999 -0.345295 -5.26761 -0.0557837 1.05327 -0.050962
33.31 0.0462054 -0.401107 -0.0102129 -0.332363 0.0629416 1.22318 -0.00327575 -5.55112e-17 11.0743 -0.344722 -5.25187 -0.0551403 1.0571 -0.0509244
33.311 0.0463078 -0.400799 -0.0103288 -0.332766 0.0630873 1.22114 -0.00327599 1.11022e-16 11.0487 -0.344144 -5.23607 -0.0544932 1.06094 -0.0508863
33.312 0.0464097 -0.40049 -0.0104462 -0.333172 0.0632319 1.2191 -0.00327624 5.55112e-17 11.023 -0.343559 -5.22022 -0.0538423 1.06477 -0.0508477
33.313 0.0465112 -0.400182 -0.010565 -0.33358 0.0633753 1.21705 -0.00327649 -5.55112e-17 10.9973 -0.342968 -5.20432 -0.0531876 1.06861 -0.0508087
33.314 0.0466122 -0.399873 -0.0106852 -0.333991 0.0635176 1.215 -0.00327676 -5.55112e-17 10.9715 -0.342371 -5.18836 -0.0525292 1.07245 -0.0507692
33.315 0.0467129 -0.399564 -0.0108069 -0.334406 0.0636588 1.21294 -0.00327703 -5.55112e-17 10.9456 -0.341769 -5.17235 -0.0518669 1.07629 -0.0507292
33.316 0.046813 -0.399256 -0.01093 -0.334823 0.063799 1.21088 -0.00327732 0 10.9197 -0.34116 -5.15628 -0.0512008 1.08013 -0.0506888
33.317 0.0469128 -0.398947 -0.0110545 -0.335243 0.0639381 1.20881 -0.00327761 0 10.8937 -0.340545 -5.14016 -0.0505309 1.08397 -0.0506479
33.318 0.0470121 -0.398638 -0.0111804 -0.335665 0.0640762 1.20675 -0.00327791 0 10.8677 -0.339925 -5.12398 -0.0498572 1.08782 -0.0506065
33.319 0.0471109 -0.398329 -0.0113077 -0.336091 0.0642132 1.20467 -0.00327822 0 10.8416 -0.339298 -5.10774 -0.0491796 1.09166 -0.0505647
33.32 0.0472093 -0.39802 -0.0114364 -0.33652 0.0643492 1.2026 -0.00327854 0 10.8154 -0.338666 -5.09145 -0.0484982 1.09551 -0.0505223
33.321 0.0473072 -0.397711 -0.0115663 -0.336951 0.0644841 1.20052 -0.00327888 -5.55112e-17 10.7892 -0.338029 -5.07511 -0.0478135 1.09935 -0.0504795
33.322 0.0474045 -0.397402 -0.0116974 -0.337384 0.0646179 1.19843 -0.00327924 0 10.763 -0.337386 -5.05874 -0.0471256 1.10319 -0.0504362
33.323 0.0475013 -0.397093 -0.0118297 -0.33782 0.0647505 1.19635 -0.00327961 0 10.7367 -0.336738 -5.04231 -0.0464344 1.10703 -0.0503925
33.324 0.0475975 -0.396784 -0.0119631 -0.338258 0.0648821 1.19426 -0.00328 -1.11022e-16 10.7104 -0.336086 -5.02585 -0.04574 1.11087 -0.0503483
33.325 0.0476931 -0.396476 -0.0120978 -0.338699 0.0650125 1.19217 -0.00328041 -5.55112e-17 10.684 -0.335428 -5.00934 -0.0450423 1.11471 -0.0503036
33.326 0.0477882 -0.396167 -0.0122336 -0.339142 0.0651419 1.19007 -0.00328083 0 10.6576 -0.334764 -4.99279 -0.0443413 1.11855 -0.0502584
33.327 0.0478828 -0.395858 -0.0123706 -0.339587 0.0652702 1.18797 -0.00328127 -5.55112e-17 10.6311 -0.334096 -4.9762 -0.043637 1.12239 -0.0502128
33.328 0.0479768 -0.395549 -0.0125088 -0.340035 0.0653975 1.18587 -0.00328173 5.55112e-17 10.6046 -0.333423 -4.95956 -0.0429295 1.12622 -0.0501666
33.329 0.0480702 -0.395241 -0.0126481 -0.340485 0.0655238 1.18377 -0.00328221 0 10.5781 -0.332745 -4.94287 -0.0422186 1.13005 -0.05012
33.33 0.0481631 -0.394932 -0.0127886 -0.340938 0.0656491 1.18166 -0.0032827 1.11022e-16 10.5515 -0.332062 -4.92614 -0.0415043 1.13388 -0.0500729
33.331 0.0482554 -0.394624 -0.0129302 -0.341394 0.0657734 1.17955 -0.00328321 -5.55112e-17 10.5248 -0.331374 -4.90937 -0.0407868 1.13771 -0.0500253
33.332 0.0483472 -0.394315 -0.0130729 -0.341851 0.0658967 1.17743 -0.00328373 0 10.4982 -0.33068 -4.89255 -0.0400659 1.14154 -0.0499773
33.333 0.0484385 -0.394007 -0.0132167 -0.342312 0.0660191 1.17532 -0.00328427 0 10.4714 -0.329982 -4.87569 -0.0393416 1.14536 -0.0499287
33.334 0.0485291 -0.393698 -0.0133617 -0.342775 0.0661405 1.1732 -0.00328483 5.55112e-17 10.4447 -0.329279 -4.85878 -0.0386139 1.14918 -0.0498796
33.335 0.0486193 -0.39339 -0.0135078 -0.34324 0.066261 1.17107 -0.0032854 -5.55112e-17 10.4178 -0.328571 -4.84183 -0.0378828 1.153 -0.0498301
33.336 0.0487089 -0.393081 -0.0136549 -0.343708 0.0663806 1.16895 -0.00328599 0 10.391 -0.327859 -4.82483 -0.0371483 1.15682 -0.04978
33.337 0.0487979 -0.392773 -0.0138032 -0.344179 0.0664993 1.16682 -0.00328659 0 10.3641 -0.327141 -4.80778 -0.0364104 1.16063 -0.0497295
33.338 0.048888 -0.392464 -0.0139515 -0.344656 0.0666201 1.16468 -0.00328714 -1.11022e-16 10.337 -0.326423 -4.7906 -0.0356657 1.16445 -0.0496783
33.339 0.0489792 -0.392154 -0.0140999 -0.34514 0.066743 1.16254 -0.00328763 -5.55112e-17 10.3098 -0.325703 -4.77329 -0.034914 1.16828 -0.0496264
33.34 0.0490715 -0.391844 -0.0142484 -0.34563 0.066868 1.16039 -0.00328807 1.11022e-16 10.2824 -0.324983 -4.75585 -0.0341554 1.17212 -0.0495739
33.341 0.0491648 -0.391533 -0.0143971 -0.346127 0.0669951 1.15824 -0.00328845 -5.55112e-17 10.2549 -0.324262 -4.73828 -0.0333899 1.17596 -0.0495208
33.342 0.0492591 -0.391221 -0.0145458 -0.346631 0.0671242 1.15609 -0.00328878 0 10.2272 -0.323541 -4.72057 -0.0326174 1.17981 -0.049467
33.343 0.0493546 -0.390908 -0.0146946 -0.347141 0.0672554 1.15392 -0.00328906 -5.55112e-17 10.1994 -0.322818 -4.70273 -0.0318379 1.18366 -0.0494125
33.344 0.049451 -0.390595 -0.0148435 -0.347658 0.0673887 1.15176 -0.00328928 1.11022e-16 10.1714 -0.322094 -4.68475 -0.0310514 1.18752 -0.0493574
33.345 0.0495486 -0.390281 -0.0149925 -0.348181 0.067524 1.14958 -0.00328945 -5.55112e-17 10.1432 -0.32137 -4.66664 -0.0302578 1.19138 -0.0493016
33.346 0.0496472 -0.389967 -0.0151416 -0.348711 0.0676614 1.1474 -0.00328958 0 10.1149 -0.320644 -4.6484 -0.0294571 1.19525 -0.0492451
33.347 0.0497469 -0.389652 -0.0152908 -0.349248 0.0678008 1.14522 -0.00328965 -1.11022e-16 10.0865 -0.319917 -4.63003 -0.0286494 1.19913 -0.049188
33.348 0.0498476 -0.389336 -0.0154401 -0.349791 0.0679421 1.14303 -0.00328967 0 10.0579 -0.319189 -4.61152 -0.0278345 1.203 -0.0491302
33.349 0.0499494 -0.389019 -0.0155896 -0.350341 0.0680855 1.14084 -0.00328964 -5.55112e-17 10.0291 -0.318461 -4.59288 -0.0270125 1.20689 -0.0490716
33.35 0.0500523 -0.388702 -0.0157392 -0.350898 0.0682309 1.13864 -0.00328956 0 10.0001 -0.31773 -4.57411 -0.0261833 1.21078 -0.0490124
33.351 0.0501562 -0.388384 -0.0158888 -0.351461 0.0683783 1.13644 -0.00328944 0 9.97106 -0.316999 -4.5552 -0.0253469 1.21467 -0.0489525
33.352 0.0502612 -0.388065 -0.0160387 -0.352031 0.0685276 1.13423 -0.00328927 -5.55112e-17 9.94182 -0.316267 -4.53616 -0.0245032 1.21856 -0.0488919
33.353 0.0503672 -0.387745 -0.0161886 -0.352607 0.0686789 1.13202 -0.00328905 0 9.91242 -0.315533 -4.51698 -0.0236523 1.22246 -0.0488306
33.354 0.0504743 -0.387425 -0.0163387 -0.35319 0.0688321 1.1298 -0.00328878 5.55112e-17 9.88286 -0.314798 -4.49767 -0.0227941 1.22637 -0.0487686
33.355 0.0505851 -0.387102 -0.0164882 -0.353788 0.0689919 1.12757 -0.00328833 5.55112e-17 9.85294 -0.314065 -4.47807 -0.0219215 1.23029 -0.0487056
33.356 0.0506996 -0.386778 -0.0166373 -0.354399 0.0691582 1.12533 -0.00328771 5.55112e-17 9.82266 -0.313333 -4.45817 -0.0210346 1.23424 -0.0486415
33.357 0.0508177 -0.386452 -0.016786 -0.355024 0.0693308 1.12308 -0.00328691 5.55112e-17 9.79203 -0.312602 -4.43797 -0.0201331 1.23821 -0.0485765
33.358 0.0509396 -0.386124 -0.0169342 -0.355664 0.0695099 1.12082 -0.00328593 0 9.76104 -0.311872 -4.41748 -0.0192172 1.24219 -0.0485104
33.359 0.0510652 -0.385794 -0.017082 -0.356317 0.0696952 1.11854 -0.00328479 -5.55112e-17 9.72969 -0.311143 -4.39669 -0.0182866 1.2462 -0.0484432
33.36 0.0511944 -0.385461 -0.0172294 -0.356985 0.0698869 1.11626 -0.00328347 -5.55112e-17 9.69798 -0.310415 -4.37561 -0.0173414 1.25022 -0.048375
33.361 0.0513273 -0.385127 -0.0173764 -0.357666 0.0700848 1.11397 -0.00328199 -5.55112e-17 9.66592 -0.309687 -4.35423 -0.0163815 1.25427 -0.0483057
33.362 0.0514639 -0.384791 -0.0175231 -0.358362 0.0702889 1.11167 -0.00328034 -1.66533e-16 9.63349 -0.308961 -4.33256 -0.0154068 1.25833 -0.0482354
33.363 0.0516042 -0.384453 -0.0176694 -0.359071 0.0704991 1.10935 -0.00327853 -1.11022e-16 9.6007 -0.308235 -4.31059 -0.0144173 1.26241 -0.0481639
33.364 0.0517482 -0.384112 -0.0178154 -0.359795 0.0707155 1.10703 -0.00327656 -5.55112e-17 9.56755 -0.307509 -4.28832 -0.0134129 1.26651 -0.0480914
33.365 0.0518958 -0.38377 -0.017961 -0.360533 0.0709379 1.1047 -0.00327442 5.55112e-17 9.53403 -0.306783 -4.26576 -0.0123935 1.27062 -0.0480178
33.366 0.0520471 -0.383425 -0.0181064 -0.361284 0.0711663 1.10236 -0.00327213 5.55112e-17 9.50016 -0.306058 -4.24291 -0.0113591 1.27475 -0.0479431
33.367 0.0522021 -0.383078 -0.0182516 -0.36205 0.0714007 1.1 -0.00326968 5.55112e-17 9.46592 -0.305332 -4.21976 -0.0103095 1.2789 -0.0478672
33.368 0.0523608 -0.38273 -0.0183965 -0.36283 0.071641 1.09764 -0.00326708 0 9.43132 -0.304607 -4.19631 -0.0092448 1.28306 -0.0477903
33.369 0.0525231 -0.382379 -0.0185411 -0.363623 0.0718872 1.09527 -0.00326433 -5.55112e-17 9.39636 -0.303881 -4.17257 -0.00816483 1.28724 -0.0477122
33.37 0.0526891 -0.382026 -0.0186856 -0.364431 0.0721392 1.09289 -0.00326143 0 9.36103 -0.303155 -4.14854 -0.00706954 1.29143 -0.0476329
33.371 0.0528587 -0.38167 -0.0188299 -0.365253 0.0723971 1.0905 -0.00325838 5.55112e-17 9.32534 -0.302429 -4.1242 -0.00595885 1.29563 -0.0475526
33.372 0.0530336 -0.381312 -0.0189746 -0.366093 0.072663 1.0881 -0.0032551 5.55112e-17 9.28915 -0.301699 -4.09948 -0.00482776 1.29985 -0.0474709
33.373 0.0532137 -0.380951 -0.0191195 -0.366952 0.0729369 1.08569 -0.0032516 1.11022e-16 9.25248 -0.300968 -4.07435 -0.00367617 1.3041 -0.0473879
33.374 0.053399 -0.380587 -0.0192649 -0.36783 0.0732187 1.08327 -0.00324788 -5.55112e-17 9.21531 -0.300233 -4.04884 -0.002504 1.30836 -0.0473036
